bin,stage,method,1_completeness_arc,1_contamination_arc,1_completeness_bac,1_contamination_bac,2_completeness,2_contamination,2_num_markers,3_completeness,3_contamination,coding_density,knn_score,taxonomy,taxonomy_level,notes
s9__Otu68__X__Otu1132__c90__k15__species,2,markers,0.48550725,0.2826087,0.9722222,0.32407406,0.9585084033613446,0.47677192367425486,952.0,0.9417191363986206,0.2761308815690455,0.0016090719561352627,0.38999763,Vibrionaceae,family,
s0__Otu1301__X__Otu1692__c60__k20__family,2,markers,0.38405797,0.41304347,0.8240741,0.537037,0.8459990063879123,0.569188529605662,1031.0,0.7993200000063863,0.28750934154138275,0.0022020962002897407,0.32052165,Vibrionaceae,family,
s0__Otu234.0__X__Otu2489__c90__k15__order,2,markers,0.42028984,0.19565217,0.8981481,0.28703704,0.9405228758169935,0.33709305906607434,765.0,0.9295977505989301,0.24592970855890317,0.0015224338833170305,0.39140975,Rhodococcus,genus,
s8__Otu921.0__X__Otu176.0__c90__k15__genus,2,markers,0.5072464,0.33333334,0.962963,0.39814815,0.8737210324456874,0.35800907120166586,771.0,0.8228828157517353,0.27349045601204397,0.0013826294645871312,0.36670205,Gammaproteobacteria,class,
s0__Otu1445__X__Otu1676.0__c75__k2__class,3,markers + neural network,0.4057971,0.072463766,0.787037,0.10185185,0.7868271954674221,0.18059490084985835,353.0,0.753537698437753,0.15609435213473202,0.0014926988272644384,0.34178048,Bacillota,phylum,
s7__Otu174__X__Otu1472__c75__k15__family,3,markers + neural network,0.4057971,0.10144927,0.7685185,0.23148148,0.8200792441122441,0.25920300502600724,757.0,0.7655226538813511,0.2667549746528841,0.0016771896226697388,0.48121992,Synechococcales,order,
s8__Otu50.0__X__Otu2333__c90__k15__order,2,markers,0.5,0.34057972,0.9259259,0.32407406,0.9442239858906526,0.343923740286045,1134.0,0.9271890147112407,0.28555082566294043,0.001444675613711104,0.4676351,Alteromonas,genus,
s2__Otu50.0__X__Otu794.0__c75__k15__phylum,3,markers + neural network,0.49275362,0.22463769,0.9074074,0.2685185,0.8516623520586903,0.19170697692714994,1173.0,0.8072214837922819,0.23895958956539215,0.0013861157283073387,0.5062004,Alteromonas,genus,
s7__Otu186.0__X__Otu4.0__c75__k2__class,2,markers,0.5072464,0.65217394,1.0,1.0092592,0.9979423868312757,0.6413599336098251,1215.0,0.9474457003933516,0.3020581560170069,0.0012356715532538605,0.32625115,Alteromonas,genus,
s2__Otu136__X__Otu526__c90__k2__phylum,3,markers + neural network,0.48550725,0.21014492,0.8981481,0.22222222,0.9520287748859714,0.23483727810650887,1014.0,0.9436842591375569,0.20282230558462505,0.0014763671292599956,0.5076445,Vibrionaceae,family,
s7__Otu924__X__Otu289__c90__k2__genus,3,markers + neural network,0.48550725,0.17391305,0.9722222,0.21296297,0.9697242415331128,0.2385846380094585,973.0,0.969165226016329,0.19071964511806708,0.0015191860420219216,0.4988019,Vibrionaceae,family,
s5__RNODE_114_length_10406_cov_5.47746__X__RNODE_521_length_36130_cov_13.94678__c90__k20__species,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.605281401544007,0.0,0.00011119569587121828,0.031109022,Bacteria,superkingdom,
s0__RNODE_314_length_6164_cov_50.81211__X__RNODE_408_length_3585_cov_3.79764__c90__k15__species,1,rejected,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,175.0,0.6070494346072377,0.0,0.0003216558282637578,0.025683952,Bacteria,superkingdom,
s5__Otu160__X__Otu1966__c75__k15__family,3,markers + neural network,0.84782606,0.1884058,0.5092593,0.1574074,0.8507747326867056,0.26234865350238346,590.0,0.798691394189079,0.2700850201172735,0.0014623698065798967,0.48126802,Thermococcaceae,family,
s0__Otu351__X__Otu1382__c60__k5__class,3,markers + neural network,0.2826087,0.04347826,0.5555556,0.083333336,0.6944361043251573,0.09167542112336453,953.0,0.6518044541094413,0.15242415729181108,0.001358922539055009,0.50877273,Synechococcus,genus,
s5__Otu157.0__X__Otu595.0__c60__k5__genus,3,markers + neural network,0.2753623,0.050724637,0.6018519,0.027777778,0.6402829913549412,0.050392401410449095,807.0,0.6200720441495353,0.05820181234182743,0.0013582563136007194,0.44813585,Halomonas,genus,
s4__Otu119.0__X__Otu183.0__c90__k15__family,3,markers + neural network,0.5072464,0.2536232,1.0,0.25925925,0.998326359832636,0.2866386126274843,1195.0,0.999786703984097,0.2593622297443549,0.0013118923669015964,0.5304532,Alteromonas,genus,
s5__Otu183.1__X__Otu999__c75__k5__class,3,markers + neural network,0.42753622,0.22463769,0.8425926,0.23148148,0.8658057492861267,0.2618126839827708,974.0,0.8253911853074817,0.24894375184207113,0.0017587656529750883,0.42801818,Marinobacter,genus,
s3__Otu39.0__X__Otu1975.0__c75__k5__phylum,3,markers + neural network,0.4057971,0.20289855,0.787037,0.2777778,0.8496960911476595,0.2785179919313749,713.0,0.7884593793592822,0.2672556153168056,0.0016638108123023282,0.43216354,Pseudodesulfovibrio,genus,
s3__Otu99.0__X__Otu76.0__c90__k5__order,3,markers + neural network,0.49275362,0.0942029,1.0,0.10185185,1.0,0.10407876230661041,711.0,1.0,0.09430270279213845,0.0011381130034394764,0.6246266,Flavobacteriaceae,family,
s1__Otu391__X__Otu2206__c60__k15__class,2,markers,0.39855072,0.1884058,0.7592593,0.3148148,0.780467708960196,0.3267996052108408,727.0,0.6909210284988814,0.2840594321213286,0.001815828715960706,0.37569997,Microbacterium,genus,
s6__Otu211__X__Otu974__c60__k20__order,2,markers,0.3478261,0.1884058,0.6574074,0.35185185,0.8220132570655369,0.3872128668997355,957.0,0.7280503895769161,0.32485931639907706,0.0014627750697810405,0.4378538,Synechococcales,order,
s8__Otu47.0__X__Otu40.0__c60__k2__species,3,markers + neural network,0.49275362,0.036231883,0.962963,0.009259259,0.997134670487106,0.024355300859598854,349.0,0.9900597502594533,0.052078899310048346,0.0008155228056049127,0.6230801,Alphaproteobacteria,class,
s8__Otu489.0__X__Otu643.0__c60__k2__family,3,markers + neural network,0.36231884,0.14492753,0.6944444,0.14814815,0.8319015605337667,0.29217002919856333,745.0,0.7746794380390054,0.2660050659247421,0.002065390448354415,0.39769548,Flavobacteriaceae,family,
s8__RNODE_431_length_1803_cov_5.36772__X__RNODE_364_length_1571_cov_3.81278__c75__k15__species,1,rejected,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,155.0,0.6069987853768467,0.0,0.0011185682326621924,0.02089851,Bacteria,superkingdom,
s7__Otu39.0__X__Otu304.0__c90__k2__phylum,3,markers + neural network,0.51449275,0.10144927,0.9814815,0.018518519,0.9578762134922205,0.022550397784398074,711.0,0.9572815498947276,0.0021633716840691875,0.0012502270248009413,0.6273613,Pseudodesulfovibrio,genus,
s3__Otu186.0__X__Otu119.0__c90__k15__genus,2,markers,0.442029,0.22463769,0.8796296,0.2037037,0.9166865520397489,0.3198091259561323,1195.0,0.8847774844566323,0.2942890131555903,0.0012407638069620978,0.47575352,Alteromonas,genus,
s3__Otu90.0__X__Otu1332.0__c60__k2__genus,3,markers + neural network,0.41304347,0.04347826,0.75,0.027777778,0.6546092609782795,0.031135531135531136,546.0,0.6391010748022108,0.03800365234236628,0.0012461478947620062,0.45522407,Alphaproteobacteria,class,
s6__Otu238.0__X__Otu76.0__c75__k10__order,3,markers + neural network,0.41304347,0.14492753,0.7777778,0.14814815,0.8205922865013774,0.1747015645681334,726.0,0.7638071177815997,0.2064484963065901,0.0011290340639680079,0.46229848,Flavobacteriaceae,family,
s8__Otu660__X__Otu252__c75__k15__order,2,markers,0.48550725,0.26811594,0.8796296,0.3611111,0.9003787647594105,0.46307456276633524,880.0,0.8588975047936898,0.30127331565915383,0.0016197290836065907,0.4392964,Synechococcales,order,
s5__Otu11__X__Otu1376__c90__k15__family,3,markers + neural network,0.9710145,0.23188406,0.5092593,0.14814815,1.0,0.2943722943722944,231.0,1.0,0.2468608238301605,0.0011113672372484822,0.4648958,Thermoprotei,class,
s1__Otu1515__X__Otu1209__c60__k10__family,2,markers,0.48550725,0.2173913,0.8518519,0.25,0.8036291939871651,0.3363777342296782,1344.0,0.6898387160586947,0.2900019958852159,0.0017845441419507225,0.40109286,Vibrio,genus,
s4__Otu241.0__X__Otu40.0__c60__k15__class,2,markers,0.45652175,0.44927537,0.9166667,0.712963,0.8611020871847144,0.4643435485938766,617.0,0.7858538285592527,0.26566961366375336,0.0019766294079406528,0.3281087,Rhodobacterales,order,
s0__Otu352.1__X__Otu2411__c60__k10__order,3,markers + neural network,0.23188406,0.04347826,0.5,0.074074075,0.7011826518345194,0.1316006600660066,606.0,0.6525969099581146,0.20434361040536142,0.001457229848006732,0.4223851,Oceanospirillales,order,
s9__Otu133.0__X__Otu199.0__c90__k2__order,3,markers + neural network,0.47826087,0.057971016,0.9722222,0.027777778,0.9457908790428322,0.02703962792883386,715.0,0.9439053534083701,0.02406274083304012,0.001074969156969799,0.63550854,Flavobacteriaceae,family,
s5__Otu250__X__Otu895.0__c75__k15__phylum,2,markers,0.4710145,0.3115942,0.8796296,0.41666666,0.8918003499942975,0.4234063587049498,1370.0,0.8478915700205727,0.2897524966157264,0.0019612166124260842,0.42801386,Vibrio,genus,
s1__Otu61.0__X__Otu47.0__c90__k10__order,2,markers,0.51449275,0.5869565,0.9907407,0.9444444,0.9867886178861789,0.7069783404590638,492.0,0.894987618415688,0.28160525132895026,0.001130878318073409,0.2786911,Rhodospirillales,order,
s7__Otu3.1__X__Otu3.0__c75__k2__genus,3,markers + neural network,0.51449275,0.1521739,0.9814815,0.074074075,1.0,0.04425837320574163,418.0,1.0,0.015541317869640948,0.0011707264088908556,0.546596,Desulfuromonadia,class,
s8__Otu35.0__X__Otu1184__c75__k15__class,3,markers + neural network,0.46376812,0.3188406,0.8796296,0.37037036,0.8546723300970874,0.24708160844821375,824.0,0.8008404445250638,0.24838473712977177,0.0013594526874227348,0.40409765,Methylomonas,genus,
s3__Otu536__X__Otu2059__c75__k2__genus,2,markers,0.46376812,0.20289855,0.9351852,0.25,0.918681206285868,0.37238004183666606,1394.0,0.8808946391150222,0.2714130018417302,0.001994023278678003,0.45301846,Vibrio,genus,
s7__Otu638.0__X__Otu198.0__c75__k2__phylum,3,markers + neural network,0.44927537,0.123188406,0.8425926,0.11111111,0.8669729861697635,0.22792790593327703,925.0,0.8124262978343149,0.24309405440916476,0.0017752290215417826,0.47375476,Sulfitobacter,genus,
s8__Otu105.0__X__Otu1957.0__c75__k20__genus,2,markers,0.47826087,0.39130434,0.9351852,0.6851852,0.9190692351692906,0.7807283763277694,659.0,0.8983447900761972,0.2754194079976991,0.0015753861241818276,0.30489656,Flavobacteriaceae,family,
s2__Otu1458.0__X__Otu149__c60__k15__class,2,markers,0.46376812,0.42753622,0.9074074,0.6296296,0.866692426584235,0.5761389518631665,647.0,0.78388859674803,0.2932847828973904,0.0016521045795411372,0.32197398,Comamonadaceae,family,
s9__Otu119.1__X__Otu79.1__c90__k20__genus,2,markers,0.5072464,0.36956522,0.9537037,0.4537037,0.9591352518632322,0.4264911986793933,1195.0,0.9363016526265745,0.29161953328993495,0.0014273361752948127,0.4449604,Alteromonas,genus,
s2__Otu50.0__X__Otu968.0__c90__k10__species,3,markers + neural network,0.4710145,0.17391305,0.8981481,0.1574074,0.9132330965295768,0.20162019087242958,1158.0,0.8913190809866138,0.22053771331625985,0.0013265091755494463,0.53313893,Alteromonas,genus,
s9__Otu1337__X__Otu605__c75__k10__order,2,markers,0.47826087,0.39130434,0.9166667,0.39814815,0.90306396484375,0.4414141414141414,495.0,0.8531528022505508,0.2464708911983627,0.0017564446795051904,0.3265073,Clostridium,genus,
s9__Otu61.0__X__Otu894.0__c75__k5__class,3,markers + neural network,0.42028984,0.19565217,0.8611111,0.22222222,0.8564002202500609,0.29613383332191157,513.0,0.8175534014386873,0.227958584861905,0.0016788501280034546,0.3745605,Alphaproteobacteria,class,
s5__Otu115__X__Otu183.0__c75__k10__class,3,markers + neural network,0.1521739,0.08695652,0.37037036,0.027777778,0.7309625852153676,0.0726692228938428,1044.0,0.7115422073932894,0.10568199742470646,0.001326980313247864,0.484015,Vibrionaceae,family,
s9__RNODE_248_length_5318_cov_4.74604__X__RNODE_528_length_4221_cov_4.74329__c90__k2__species,1,rejected,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,77.0,0.6084096008242531,0.0,0.0006546950991395435,0.033174027,-,-,
s6__Otu214.0__X__Otu521.0__c75__k5__phylum,3,markers + neural network,0.442029,0.10869565,0.8611111,0.12962963,0.8136704691340414,0.16643258426966293,356.0,0.7790144422737797,0.16410231861314187,0.0012518594080569885,0.39221025,Bacteroidota,phylum,
s5__Otu2407.0__X__Otu1483.0__c60__k10__family,2,markers,0.42753622,0.32608697,0.8425926,0.4074074,0.8449612403100775,0.5155038759689923,645.0,0.7923628407267169,0.2566880304931497,0.002463548014939285,0.31875452,Rhodobacterales,order,
s9__Otu232.0__X__Otu2441.1__c75__k5__order,3,markers + neural network,0.4347826,0.13768116,0.8333333,0.17592593,0.8357106813881408,0.21208873369010028,673.0,0.7952082464512222,0.2280154262523443,0.0013420953965326383,0.48345783,Flavobacterium,genus,
s0__Otu107__X__Otu894.0__c90__k5__phylum,3,markers + neural network,0.4347826,0.10144927,0.7962963,0.09259259,0.9199428558349609,0.08803763697224279,992.0,0.9146579069808743,0.09924486561888068,0.0012440419426135915,0.56595415,Vibrionaceae,family,
s6__Otu232.0__X__Otu214.0__c75__k20__phylum,3,markers + neural network,0.47826087,0.13768116,0.8518519,0.16666667,0.8406467722423041,0.18980100261631297,670.0,0.8132940336933016,0.22571943226109561,0.0012352524643230464,0.47741735,Flavobacterium,genus,
s0__Otu79.0__X__Otu365.0__c90__k5__class,3,markers + neural network,0.5072464,0.16666667,0.9814815,0.083333336,0.9348537903612532,0.15056631571191656,1173.0,0.9235117324390896,0.14389708670837925,0.0013741380810772294,0.56866837,Alteromonas,genus,
s8__Otu405.0__X__Otu1070.0__c90__k10__family,2,markers,0.48550725,0.3115942,0.9907407,0.4351852,0.9697286012526096,0.4799930516762624,479.0,0.9692248267983536,0.28088854626283005,0.0015678310201283675,0.39323053,Gammaproteobacteria,class,
s8__Otu1362.0__X__Otu391__c60__k5__class,2,markers,0.442029,0.16666667,0.787037,0.2685185,0.8423728942871094,0.32411724025920285,472.0,0.7828151847936016,0.27053388205134876,0.002143691086626751,0.41464156,Actinomycetes,class,
s9__Otu220.0__X__Otu297.0__c60__k10__genus,2,markers,0.42753622,0.29710144,0.8240741,0.32407406,0.8174157303370787,0.40155161556041835,623.0,0.7464593083012253,0.2568211288378234,0.0020873504840470624,0.33462134,Sphingomonadaceae,family,
s5__Otu163__X__Otu298__c75__k5__genus,3,markers + neural network,0.442029,0.07971015,0.8055556,0.1388889,0.7231803543876043,0.0679184087294365,719.0,0.7083485203123614,0.05232193625798833,0.0011571771188325234,0.44801888,Streptomyces,genus,
s1__Otu6__X__Otu972__c75__k10__genus,3,markers + neural network,0.39130434,0.0942029,0.7685185,0.12037037,0.8587470243042363,0.1556214986721916,987.0,0.822738861946753,0.19276085006269017,0.0014555599905433805,0.57247376,Staphylococcus,genus,
s4__Otu199.0__X__Otu664.0__c90__k5__phylum,3,markers + neural network,0.4710145,0.19565217,0.962963,0.17592593,0.9438596491228071,0.23239767509594297,570.0,0.948462132755599,0.21375596339797973,0.0011767698837410285,0.44511446,Flavobacteriales,order,
s5__Otu398__X__Otu340__c60__k20__genus,2,markers,0.85507244,0.5072464,0.4351852,0.33333334,0.8864042933810375,0.6415623646089558,559.0,0.8522451515211433,0.2971588392601149,0.0023439004231987854,0.32787642,Thermococcaceae,family,
s6__Otu211__X__Otu453__c90__k10__class,3,markers + neural network,0.48550725,0.123188406,0.9537037,0.12037037,0.9731520648780727,0.1429086310095368,956.0,0.9660372647134875,0.16731683581864518,0.0012502373928687373,0.6555713,Synechococcales,order,
s7__Otu2.0__X__Otu1032__c90__k5__class,3,markers + neural network,0.5,0.10144927,1.0,0.055555556,1.0,0.06209935591771053,416.0,0.9948631735586546,0.07461719267901845,0.0012889429408331806,0.5097846,Pseudomonadota,phylum,
s4__Otu180__X__Otu252__c90__k20__genus,2,markers,0.48550725,0.28985506,0.9722222,0.44444445,0.9712900592710081,0.5665174992025832,894.0,0.9477763614982361,0.2892506346018127,0.0016742790061996112,0.41856396,Synechococcales,order,
s7__Otu292.0__X__Otu1548.1__c90__k10__order,3,markers + neural network,0.48550725,0.20289855,0.9444444,0.24074075,0.9348284638336907,0.2710422123327733,758.0,0.9195881270569681,0.23951568360708964,0.001509948198471235,0.4563913,Roseobacteraceae,family,
s1__Otu2154__X__Otu936__c75__k20__order,2,markers,0.9130435,0.45652175,0.49074075,0.32407406,0.9311224489795918,0.6453939943897481,588.0,0.8922719679924627,0.27801380830694744,0.002047856152684937,0.35490188,Methanococcales,order,
s8__Otu48.0__X__Otu479__c90__k2__class,3,markers + neural network,0.49275362,0.06521739,1.0,0.046296295,1.0,0.04719101123595506,445.0,1.0,0.04915577014421839,0.0014494297237912168,0.63435054,Pseudomonadota,phylum,
s6__Otu3.0__X__Otu3.1__c90__k2__genus,2,markers,0.5217391,0.7826087,0.9907407,0.9444444,0.9873817034700315,0.9524185710148857,317.0,0.9423666535942772,0.2541453381836745,0.0012612620953245041,0.14355524,Bacteria,superkingdom,
s0__Otu2403__X__Otu2472__c60__k2__genus,3,markers + neural network,0.6594203,0.08695652,0.3611111,0.06481481,0.7205631399317406,0.20620023187110043,586.0,0.6562069659754581,0.2754819751774445,0.001569120845538103,0.46811655,Nitrosopumilaceae,family,
s6__Otu87.0__X__Otu2.0__c90__k2__class,2,markers,0.51449275,0.6884058,1.0,0.9722222,1.0,0.9855937019723361,671.0,0.9045636554211199,0.3090046020624024,0.0011877991829370832,0.2409086,Gammaproteobacteria,class,
s5__Otu157.0__X__Otu149__c60__k2__phylum,3,markers + neural network,0.46376812,0.072463766,0.8333333,0.074074075,0.71061963876466,0.0625494823319895,842.0,0.6768064385315843,0.0734497882505232,0.00139531637745234,0.4727457,Halomonas,genus,
s8__Otu241.0__X__Otu1129__c75__k15__phylum,2,markers,0.4347826,0.2173913,0.9259259,0.41666666,0.8847440043960619,0.35344827586206895,638.0,0.8423527418262278,0.2511461511118676,0.00182983304396474,0.35628912,Rhodobacterales,order,
s6__Otu30.0__X__Otu2363.0__c75__k5__family,3,markers + neural network,0.5,0.13043478,1.0,0.046296295,1.0,0.05203619909502263,442.0,1.0,0.044796977353341434,0.001410515108027322,0.5818521,Gammaproteobacteria,class,
s8__Otu489.0__X__Otu199.0__c60__k15__order,2,markers,0.38405797,0.2173913,0.787037,0.25925925,0.8600340084153779,0.37542514411770567,784.0,0.798083331859369,0.27731336584918975,0.00188449920503169,0.3811718,Flavobacteriaceae,family,
s8__Otu384.0__X__Otu220.0__c60__k10__class,3,markers + neural network,0.36956522,0.13043478,0.7685185,0.1388889,0.8073114715846239,0.2497541939614445,678.0,0.770510146425456,0.21051035552721606,0.0019735272643153015,0.3818552,Rhodobacterales,order,
s3__Otu186.0__X__Otu318.0__c60__k20__family,3,markers + neural network,0.3115942,0.13768116,0.7037037,0.10185185,0.7067572813153765,0.17780434835904813,1195.0,0.6396320251631241,0.25581179723405484,0.0012339132076025449,0.42987108,Alteromonas,genus,
s7__Otu1337__X__Otu1676.0__c90__k2__class,3,markers + neural network,0.5072464,0.14492753,0.9814815,0.11111111,0.9483368503060311,0.1556970875733977,471.0,0.9536535899950132,0.13661277546015357,0.0013268468964720698,0.46183383,Clostridium,genus,
s3__Otu179__X__Otu1225__c90__k20__genus,2,markers,0.48550725,0.3188406,0.9722222,0.3611111,0.9403750668665406,0.3311773409509355,942.0,0.9195102875051739,0.26856909693993825,0.001291221688359133,0.42414308,Shewanella,genus,
s5__Otu3.1__X__Otu283.0__c60__k5__phylum,3,markers + neural network,0.51449275,0.1594203,0.9814815,0.018518519,1.0,0.04043062565999738,418.0,1.0,0.017571035833192507,0.0011927031035765803,0.5321097,Desulfuromonadia,class,
s9__Otu189__X__Otu1448__c90__k2__family,3,markers + neural network,0.9492754,0.08695652,0.537037,0.083333336,0.9234458211917203,0.10972668810289389,622.0,0.9283328076124229,0.07411214451919088,0.0010934804477551157,0.53024876,Methanosarcina,genus,
s6__Otu722__X__Otu1462.0__c60__k10__order,2,markers,0.44927537,0.3768116,0.787037,0.37962964,0.8356984031817352,0.40581523914369,599.0,0.751280210020957,0.2609273165790888,0.0020136883974078753,0.33300635,Paenibacillus,genus,
s5__Otu80.0__X__Otu26.0__c90__k15__genus,2,markers,0.5,0.67391306,1.0,1.0185186,1.0,1.102777714692345,645.0,0.9415532748570161,0.2822897998634837,0.001371138881903271,0.14608912,Gammaproteobacteria,class,
s4__Otu3.0__X__Otu846.0__c90__k15__phylum,3,markers + neural network,0.48550725,0.2753623,0.9537037,0.22222222,0.9528985972808209,0.25518688839142056,437.0,0.9623167465285125,0.22922860047656798,0.001351958124016896,0.40804207,Desulfuromonadia,class,
s3__Otu122.0__X__Otu2259__c75__k2__phylum,3,markers + neural network,0.4347826,0.16666667,0.8425926,0.25,0.8902154452558877,0.29108963381265096,621.0,0.8594340714903477,0.24870484226838102,0.0020489273627857818,0.40677273,Rhodobacterales,order,
s4__RNODE_158_length_1640_cov_4.51607__X__RNODE_67_length_1419_cov_2.86686__c90__k5__species,1,rejected,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,83.0,0.6087905016378448,0.0,0.00011911852293031566,0.03194386,-,-,
s9__Otu37.0__X__Otu249.0__c60__k15__order,3,markers + neural network,0.442029,0.1594203,0.8981481,0.1574074,0.8421494798636256,0.2141057934508816,397.0,0.8141083943550547,0.21451077837144292,0.0008250983263794342,0.38199612,Bacteroidota,phylum,
s9__Otu108.1__X__Otu79.1__c75__k5__order,3,markers + neural network,0.44927537,0.1594203,0.8333333,0.12037037,0.8027045769764216,0.08055940646569705,721.0,0.7777686252799153,0.09012725563834453,0.0011640634459956002,0.4704343,Gammaproteobacteria,class,
s8__Otu104__X__Otu23__c90__k2__genus,3,markers + neural network,0.49275362,0.1884058,0.9907407,0.16666667,0.9639336917562724,0.21647250267767137,1116.0,0.958452448792861,0.18517936429106183,0.0015368545289872223,0.5270107,Vibrio,genus,
s0__Otu523__X__Otu1420.0__c60__k10__class,3,markers + neural network,0.35507247,0.10144927,0.6944444,0.12037037,0.7681717645554316,0.2885714213053385,840.0,0.7003438184983597,0.2831405564422271,0.0019494053050402842,0.4086956,Erythrobacteraceae,family,
s9__Otu122.0__X__Otu856.0__c75__k2__family,3,markers + neural network,0.39855072,0.08695652,0.75,0.074074075,0.8345295055821371,0.14061668919224107,627.0,0.792124285020375,0.14745026123896027,0.0015555571769409807,0.46218765,Rhodobacterales,order,
s2__Otu1458.0__X__Otu393.0__c90__k5__family,3,markers + neural network,0.49275362,0.18115942,0.9537037,0.18518518,0.9542597765363129,0.19375167079478003,716.0,0.9573494471470363,0.17043224484136235,0.0014391553664388713,0.4832206,Comamonadaceae,family,
s8__Otu93__X__Otu1015__c90__k2__family,3,markers + neural network,0.4710145,0.072463766,0.8611111,0.037037037,0.9026199211664904,0.05118903514119417,827.0,0.9013027642308006,0.03340448154394622,0.0011480972006708463,0.64667684,Erythrobacteraceae,family,
s2__Otu1168.0__X__Otu199.0__c60__k15__order,2,markers,0.4347826,0.1884058,0.7314815,0.32407406,0.8345311404012674,0.3463622291021672,646.0,0.7447606369191231,0.27430992497616324,0.0016551116322754238,0.3858736,Flavobacteriaceae,family,
s3__Otu722__X__Otu972__c60__k15__order,2,markers,0.4710145,0.4057971,0.8981481,0.5092593,0.887499922412937,0.4872881355932203,472.0,0.8236127716424794,0.2544107113852537,0.0020582317642935176,0.31441605,Bacillales,order,
s4__Otu248.0__X__Otu1080__c90__k5__class,3,markers + neural network,0.42028984,0.17391305,0.8796296,0.22222222,0.9435110081112399,0.2900458166800949,863.0,0.9370920663582083,0.23512080244007688,0.0016367387404644372,0.4582923,Marinobacter,genus,
s1__Otu1147__X__Otu93__c75__k20__phylum,2,markers,0.5217391,0.64492756,1.0,1.037037,0.9554334852430556,0.7238128922943377,1170.0,0.9256074470490883,0.28342242863067363,0.0015833541267734363,0.27538264,Vibrio,genus,
s0__Otu37.0__X__Otu249.0__c75__k20__order,2,markers,0.45652175,0.35507247,0.8796296,0.3611111,0.8824257425742574,0.3873762376237624,404.0,0.8276153960711954,0.2687337768800474,0.0008928354728401804,0.33676517,Bacteroidota,phylum,
s0__Otu1337__X__Otu496.0__c75__k5__order,3,markers + neural network,0.5217391,0.17391305,0.962963,0.2037037,0.9670912303236133,0.11500354127013253,471.0,0.9697189719144497,0.09925580952402661,0.0012203043536778342,0.49707592,Clostridium,genus,
s7__Otu292.0__X__Otu368__c60__k10__phylum,3,markers + neural network,0.2536232,0.08695652,0.5833333,0.083333336,0.6873816143382679,0.11680870706384833,704.0,0.6539407486292399,0.1890000313296179,0.0015282844759408976,0.40574935,Rhodobacterales,order,
s2__Otu383__X__Otu1653__c60__k5__species,2,markers,0.7753623,0.2536232,0.44444445,0.2037037,0.8365414758243471,0.3575900082297168,426.0,0.7692770283805033,0.23978476432580242,0.0017534989803483605,0.33698714,Halobacteria,class,
s9__Otu108.1__X__Otu616__c60__k2__species,3,markers + neural network,0.26086956,0.07971015,0.5185185,0.055555556,0.6397596496773365,0.04310344827586207,638.0,0.6459097301755184,0.03416703410555915,0.0012039284974138407,0.4168072,Gammaproteobacteria,class,
s3__Otu870__X__Otu256__c75__k20__order,2,markers,0.4710145,0.29710144,0.9074074,0.4074074,0.8908610271903323,0.4267371140217853,662.0,0.8354406341431176,0.2908642781270452,0.0016647780206220145,0.37776107,Chlorobiaceae,family,
s4__Otu79.1__X__Otu61.1__c60__k10__phylum,3,markers + neural network,0.42028984,0.13043478,0.7685185,0.12962963,0.6925284984106499,0.12888026607538802,902.0,0.6425349741844804,0.17523860376598874,0.0014191729193843662,0.4412521,Alteromonadaceae,family,
s5__Otu304.0__X__Otu12.0__c90__k5__family,2,markers,0.5072464,0.71014494,0.9907407,0.9814815,1.0,0.9600840336134454,238.0,0.8984174291678417,0.2836361456415599,0.0011549550804373563,0.18035077,Bacteria,superkingdom,
s6__Otu183.1__X__Otu248.0__c75__k10__genus,2,markers,0.4347826,0.20289855,0.8333333,0.22222222,0.8838715235392253,0.3464756965637207,960.0,0.841231765925307,0.26952815286776893,0.0017434555811375039,0.40583372,Marinobacter,genus,
s0__Otu107__X__Otu352.1__c90__k10__class,3,markers + neural network,0.4347826,0.17391305,0.7962963,0.12037037,0.9076068814657811,0.10311902351640931,1021.0,0.8969657825922475,0.11379755975937322,0.001179910888054668,0.5490873,Vibrionaceae,family,
s4__RNODE_518_length_1369_cov_4.72490__X__RNODE_134_length_2327_cov_32.11800__c60__k20__species,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.6065321876001117,0.0,0.0005434290372248891,0.0,Bacteria,superkingdom,
s6__Otu80.0__X__Otu86.0__c75__k15__family,2,markers,0.3768116,0.1884058,0.6574074,0.17592593,0.8290909507867197,0.30910147418775524,857.0,0.7577921702027497,0.27900733672138456,0.0014859203944115544,0.38964057,Marinomonas,genus,
s7__Otu46__X__Otu833__c75__k20__family,3,markers + neural network,0.78985506,0.33333334,0.37962964,0.1574074,0.8552584452637589,0.2543969247855392,561.0,0.7918015982857477,0.2929460775106988,0.0011841180891864185,0.47947195,Nitrosopumilaceae,family,
s6__Otu239.0__X__Otu86.0__c75__k5__species,3,markers + neural network,0.36231884,0.13768116,0.7962963,0.055555556,0.7763236696539373,0.10288808664259928,554.0,0.745400038789546,0.15137499311185523,0.0012593180147064673,0.47020108,Gammaproteobacteria,class,
