scope	novelty_class	novelty_depth	tool	tool_label	n_genomes	n_clusters_shared_accession	n_distinct_reference_accessions	seed	bootstrap_iterations	cluster_definition	completeness_mae	completeness_mae_ci_lo	completeness_mae_ci_hi	completeness_bias	completeness_bias_ci_lo	completeness_bias_ci_hi	contamination_mae	contamination_mae_ci_lo	contamination_mae_ci_hi	contamination_bias	contamination_bias_ci_lo	contamination_bias_ci_hi	completeness_r2_cod	completeness_r2_cod_ci_lo	completeness_r2_cod_ci_hi	contamination_r2_cod	contamination_r2_cod_ci_lo	contamination_r2_cod_ci_hi	false_fail_rate_cont5	false_fail_rate_cont5_ci_lo	false_fail_rate_cont5_ci_hi	false_pass_rate_cont5	false_pass_rate_cont5_ci_lo	false_pass_rate_cont5_ci_hi	balanced_accuracy_cont5	balanced_accuracy_cont5_ci_lo	balanced_accuracy_cont5_ci_hi	completeness_r2_omitted_reason	contamination_r2_omitted_reason	cont5_n_true_pass_DENOM_false_fail	cont5_n_true_fail_DENOM_false_pass	cont5_n_false_fail	cont5_n_false_pass	false_fail_denominator_statement	false_pass_denominator_statement	true_completeness_variance	true_contamination_variance	supports_claim
set_A_v2	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	170	129	129	20324938	2000	dominant_accession shared across sets	4.536664394860713	3.591530238488852	5.712237183854731	-0.9981739755317833	-2.3603365261859492	0.19567043724028035	1.9752958563623533	1.0902166342336708	3.147353549384724	1.9752958563623533	1.0902166342336708	3.147353549384724	0.8148843441093208	0.7068221955682679	0.8900495718565637				0.07647058823529412	0.03125	0.12728239845261116								true contamination variance 0 ~ 0 (R1-m19)	170	0	13	0	13/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	species_novel	1.0	checkm2	CheckM2 1.0.1	170	129	129	20324938	2000	dominant_accession shared across sets	2.5619381270037276	2.1335085624166275	3.0641227080351063	0.9906201538799808	0.4203766661208139	1.5949785887955896	0.2664705882352941	0.21476511971927892	0.3251621212121212	0.2664705882352941	0.21476511971927892	0.3251621212121212	0.9466662914885737	0.9239097924812908	0.9634283763981132				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	170	0	0	0	0/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	species_novel	1.0	cocopye	CoCoPyE 0.5.0	170	129	129	20324938	2000	dominant_accession shared across sets	4.625556049943063	3.773083969754535	5.575414323218808	-0.10250062562095666	-1.345299699200812	1.0322450172557542	1.4448863821481273	0.5834619725844599	2.585984775361652	1.4448863786873543	0.5834619697355016	2.58598477147744	0.8321248961604257	0.7549698797588841	0.893628055052512				0.041176470588235294	0.011626226643366046	0.07739087301587297								true contamination variance 0 ~ 0 (R1-m19)	170	0	7	0	7/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	species_novel	1.0	deepcheck	DeepCheck	170	129	129	20324938	2000	dominant_accession shared across sets	4.523662668399644	3.816462844855114	5.28869034852893	1.0945675065698368	0.07581152186469714	2.115690627203682	0.3872808516025543	0.31428134279002967	0.4699153026106414	0.24581384658813477	0.15577515229747138	0.33353132199264796	0.8545278066039858	0.79363340059545	0.9028810120719806				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	170	0	0	0	0/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	25	21	21	20270831	2000	dominant_accession shared across sets	8.649267497256458	5.789151329135772	11.824726334628313	-0.9273628140768131	-6.351607063601904	3.8553783141833264	3.547728645464	1.1537414949456148	6.417361021285376	3.547728645464	1.1537414949456148	6.417361021285376	0.5636437633770646	0.10873029127704095	0.8009481449417761				0.2	0.04	0.4074074074074074								true contamination variance 0 ~ 0 (R1-m19)	25	0	5	0	5/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	genus_novel	2.0	checkm2	CheckM2 1.0.1	25	21	21	20270831	2000	dominant_accession shared across sets	4.156782168594041	2.434187961545749	6.32974856520613	2.5422870259231845	0.2841353322766603	5.067772157268144	0.48760000000000003	0.336894592476489	0.651675	0.48760000000000003	0.336894592476489	0.651675	0.8635137142431573	0.6360855273246057	0.9568096212817381				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	25	0	0	0	0/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	25	21	21	20270831	2000	dominant_accession shared across sets	5.378958440107487	3.632373893101859	7.361268842997575	1.1731603010562577	-1.1710510528877498	3.5352047644365783	2.254214754859814	0.5464949504404097	4.975500660879784	2.254214754859814	0.5464949504404097	4.975500660879784	0.8405182215758314	0.6573519023471298	0.9368713595850076				0.12	0.0	0.2692307692307692								true contamination variance 0 ~ 0 (R1-m19)	25	0	3	0	3/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	genus_novel	2.0	deepcheck	DeepCheck	25	21	21	20270831	2000	dominant_accession shared across sets	6.596649143791677	4.445611574084042	9.188220142081185	3.2344239827102967	-0.023046309755092746	6.743302875993286	0.5550582844018936	0.31672117323907106	0.836226011160761	0.42454193651676175	0.14460048770904552	0.7460359868748734	0.7239214474539348	0.4060196501384388	0.892058588642412				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	25	0	0	0	0/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	3	3	3	20284336	2000	dominant_accession shared across sets	10.785407602547979	1.291319999999999	26.124042807643935	-10.785407602547979	-26.124042807643935	-1.291319999999999	11.624146466666668	0.5845964	27.182877	11.624146466666668	0.5845964	27.182877	-1.656499372875785	-4.208968425028276	-1.5712246605454006				0.6666666666666666	0.0	1.0								true contamination variance 0 ~ 0 (R1-m19)	3	0	2	0	2/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	family_novel	3.0	checkm2	CheckM2 1.0.1	3	3	3	20284336	2000	dominant_accession shared across sets	1.4559826025479765	0.4899999999999949	3.167947807643941	-1.4559826025479765	-3.167947807643941	-0.4899999999999949	0.7066666666666667	0.27	1.16	0.7066666666666667	0.27	1.16	0.959582944862866	0.9228562573524535	0.9605727417270887				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	3	0	0	0	0/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	family_novel	3.0	cocopye	CoCoPyE 0.5.0	3	3	3	20284336	2000	dominant_accession shared across sets	4.130415485805822	0.5661516143907761	8.902067512083235	-4.130415485805822	-8.902067512083235	-0.5661516143907761	3.2791330589627705	0.0	6.27286293830938	3.2791330589627705	0.0	6.27286293830938	0.6696499635940931	0.37373714993906504	0.965562777249121				0.3333333333333333	0.0	1.0								true contamination variance 0 ~ 0 (R1-m19)	3	0	1	0	1/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	family_novel	3.0	deepcheck	DeepCheck	3	3	3	20284336	2000	dominant_accession shared across sets	2.8832219824307876	1.4376373291015625	5.093612785671283	-2.8832219824307876	-5.093612785671283	-1.4376373291015625	1.2866406440734863	0.6050698757171631	2.2178750038146973	1.2866406440734863	0.6050698757171631	2.2178750038146973	0.8781523394922154	0.7886278746258136	0.8872287937940495				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	3	0	0	0	0/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	2	1	1	20312066	2000	dominant_accession shared across sets	0.055492000000000985	0.055492000000000985	0.055492000000000985	-0.055492000000000985	-0.055492000000000985	-0.055492000000000985	1.9241959	1.9241959	1.9241959	1.9241959	1.9241959	1.9241959							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	0	0	0/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	order_novel	4.0	checkm2	CheckM2 1.0.1	2	1	1	20312066	2000	dominant_accession shared across sets	0.0	0.0	0.0	0.0	0.0	0.0	1.5899999999999999	1.5899999999999999	1.5899999999999999	1.5899999999999999	1.5899999999999999	1.5899999999999999							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	0	0	0/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	order_novel	4.0	cocopye	CoCoPyE 0.5.0	2	1	1	20312066	2000	dominant_accession shared across sets	0.07443047690718885	0.07443047690718885	0.07443047690718885	-0.07443047690718885	-0.07443047690718885	-0.07443047690718885	6.682920190494505	6.682920190494505	6.682920190494505	6.682920190494505	6.682920190494505	6.682920190494505							1.0	1.0	1.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	2	0	2/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	order_novel	4.0	deepcheck	DeepCheck	2	1	1	20312066	2000	dominant_accession shared across sets	0.9934768676757884	0.9934768676757884	0.9934768676757884	-0.9934768676757884	-0.9934768676757884	-0.9934768676757884	0.06295144557952875	0.06295144557952875	0.06295144557952875	-0.06295144557952875	-0.06295144557952875	-0.06295144557952875							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	0	0	0/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	magicc_v5	MAGICC v5 (released, v0.3.0)	1	1	1	20293981	2000	dominant_accession shared across sets	2.366332684279392	2.366332684279392	2.366332684279392	2.366332684279392	2.366332684279392	2.366332684279392	0.1621306	0.1621306	0.1621306	0.1621306	0.1621306	0.1621306							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	checkm2	CheckM2 1.0.1	1	1	1	20293981	2000	dominant_accession shared across sets	3.0709756842793965	3.0709756842793965	3.0709756842793965	3.0709756842793965	3.0709756842793965	3.0709756842793965	0.07	0.07	0.07	0.07	0.07	0.07							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	cocopye	CoCoPyE 0.5.0	1	1	1	20293981	2000	dominant_accession shared across sets	10.870979200196047	10.870979200196047	10.870979200196047	10.870979200196047	10.870979200196047	10.870979200196047	4.28073704520785	4.28073704520785	4.28073704520785	4.28073704520785	4.28073704520785	4.28073704520785							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	deepcheck	DeepCheck	1	1	1	20293981	2000	dominant_accession shared across sets	4.239498253708888	4.239498253708888	4.239498253708888	-4.239498253708888	-4.239498253708888	-4.239498253708888	0.0679157674312591	0.0679157674312591	0.0679157674312591	0.0679157674312591	0.0679157674312591	0.0679157674312591							0.0	0.0	0.0							true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	6	5	5	20341758	2000	dominant_accession shared across sets	5.805589915320556	0.6332021710698488	16.620958758298123	-5.016812353894092	-16.189331147730485	0.4599110526512545	6.4804936333333325	0.8903076333333333	16.543564760000002	6.4804936333333325	0.8903076333333333	16.543564760000002	0.5858449596406727	-3.2714813909883276	0.9955581087539933				0.3333333333333333	0.0	0.8								true contamination variance 0 ~ 0 (R1-m19)	6	0	2	0	2/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	6	5	5	20341758	2000	dominant_accession shared across sets	1.239820581987221	0.24142857142856908	2.637569396769334	-0.2161620205607555	-1.7023072371553027	1.4180711754730275	0.895	0.274	1.3712499999999999	0.895	0.274	1.3712499999999999	0.9882791140965481	0.935738438518727	0.9943028208032674				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	6	0	0	0	0/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	6	5	5	20341758	2000	dominant_accession shared across sets	3.901847768571315	0.6218646381933947	8.493824151100403	-0.2781880351726329	-4.963015136834589	5.316320838730498	4.580662767180862	2.110719996703446	6.241865039981917	4.580662767180862	2.110719996703446	6.241865039981917	0.880360756406338	0.476111404852383	0.9714595785995174				0.5	0.0	0.875								true contamination variance 0 ~ 0 (R1-m19)	6	0	3	0	3/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	6	5	5	20341758	2000	dominant_accession shared across sets	2.479352989392138	1.281085423060828	4.19159478796486	-2.479352989392138	-4.19159478796486	-1.281085423060828	0.675623431801796	0.13133678957819933	1.509336233139038	0.6336558014154434	0.036909621208906215	1.509336233139038	0.9695847572881513	0.8242253234442849	0.9853807888855329				0.0	0.0	0.0								true contamination variance 0 ~ 0 (R1-m19)	6	0	0	0	0/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_B_v2	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	775	625	625	20309401	2000	dominant_accession shared across sets	1.981961442580645	1.7393227529589192	2.24318846209486	-1.981961442580645	-2.24318846209486	-1.7393227529589195	3.7282298007729624	3.4714476005501296	4.0117442202420035	-0.44286793734670776	-0.8264623803635267	-0.030358547335922314				0.9612150600346622	0.9543508261307867	0.9671800737959021	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		155	620	0	0	0/155 genomes whose TRUE contamination is < 5%	0/620 genomes whose TRUE contamination is >= 5%	0.0	756.5391440919617	True
set_B_v2	lineage_represented	0.0	checkm2	CheckM2 1.0.1	775	625	625	20309401	2000	dominant_accession shared across sets	0.44796129032258086	0.2839200216450217	0.6331590232163641	-0.44796129032258086	-0.6331590232163641	-0.2839200216450218	17.884533091553394	16.56418550739601	19.128037534129298	-14.600610670998323	-16.10669830377358	-13.072743152193205				0.14790081487926077	0.0435375935566536	0.24568029229518762	0.0	0.0	0.0	0.07580645161290323	0.054429367133892154	0.09795262214844747	0.9620967741935484	0.9510236889257763	0.9727853164330539	true completeness variance 0 ~ 0 (R1-m19)		155	620	0	47	0/155 genomes whose TRUE contamination is < 5%	47/620 genomes whose TRUE contamination is >= 5%	0.0	756.5391440919617	True
set_B_v2	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	775	625	625	20309401	2000	dominant_accession shared across sets	0.4268766060852788	0.2612362630918073	0.6384713504054096	-0.4268766060852788	-0.6384713504054097	-0.2612362630918073	11.275468795299847	10.369300489548746	12.259586310740659	-5.986453243185944	-7.211936080364329	-4.7209443432530565				0.6005926899361247	0.5166722095712104	0.6690480262316765	0.012903225806451613	0.0	0.03378952932524358	0.0016129032258064516	0.0	0.004967507245099224	0.9927419354838709	0.9822673036816274	1.0	true completeness variance 0 ~ 0 (R1-m19)		155	620	2	1	2/155 genomes whose TRUE contamination is < 5%	1/620 genomes whose TRUE contamination is >= 5%	0.0	756.5391440919617	True
set_B_v2	lineage_represented	0.0	deepcheck	DeepCheck	775	625	625	20309401	2000	dominant_accession shared across sets	6.109211317493069	5.5106587892907966	6.6976778868463915	4.001108939878402	3.326415107914401	4.71892569044803	25.706035425155733	24.14366296884954	27.169088614935742	-21.35354494516572	-23.200706747034154	-19.40106126965387				-0.5065594971629868	-0.6804808106251038	-0.3492324693644382	0.0	0.0	0.0	0.17096774193548386	0.13987053303008914	0.20000801282051278	0.9145161290322581	0.8999959935897436	0.9300647334849554	true completeness variance 0 ~ 0 (R1-m19)		155	620	0	106	0/155 genomes whose TRUE contamination is < 5%	106/620 genomes whose TRUE contamination is >= 5%	0.0	756.5391440919617	True
set_B_v2	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	186	146	146	20306220	2000	dominant_accession shared across sets	5.510202564516129	4.438284338890167	6.662592004012981	-5.510202564516129	-6.662592004012982	-4.438284338890167	6.097725710650365	5.265520694493868	6.9852036894432175	0.5107001802302115	-0.8092819347090606	1.82277693617413				0.9049753807808972	0.8648975879600802	0.9346485597283568	0.08333333333333333	0.0	0.18518518518518517	0.0	0.0	0.0	0.9583333333333333	0.9074074074074074	1.0	true completeness variance 0 ~ 0 (R1-m19)		36	150	3	0	3/36 genomes whose TRUE contamination is < 5%	0/150 genomes whose TRUE contamination is >= 5%	0.0	779.9621054232922	True
set_B_v2	species_novel	1.0	checkm2	CheckM2 1.0.1	186	146	146	20306220	2000	dominant_accession shared across sets	0.40553763440860235	0.2074161719096146	0.6382866448068061	-0.40553763440860235	-0.6382866448068063	-0.20741617190961467	15.563509190590716	13.376710232179486	17.86538007075682	-11.637391929769787	-14.52536737179906	-8.84578875537106				0.3424925997457694	0.15265142355969827	0.5090204195586111	0.0	0.0	0.0	0.08	0.03896103896103896	0.1275339872655308	0.96	0.9362330063672345	0.9805194805194806	true completeness variance 0 ~ 0 (R1-m19)		36	150	0	12	0/36 genomes whose TRUE contamination is < 5%	12/150 genomes whose TRUE contamination is >= 5%	0.0	779.9621054232922	True
set_B_v2	species_novel	1.0	cocopye	CoCoPyE 0.5.0	186	146	146	20306220	2000	dominant_accession shared across sets	0.8333404730021695	0.44014607427311203	1.354132980091769	-0.8333404730021695	-1.354132980091769	-0.44014607427311214	14.077747179984469	11.649164991980124	16.763545844521612	2.0942349062103554	-1.348070804779758	5.67485213437729				0.3400787819032728	0.09877084457468938	0.53789171294847	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		36	150	0	0	0/36 genomes whose TRUE contamination is < 5%	0/150 genomes whose TRUE contamination is >= 5%	0.0	779.9621054232922	True
set_B_v2	species_novel	1.0	deepcheck	DeepCheck	186	146	146	20306220	2000	dominant_accession shared across sets	8.561667165448588	7.0678583573634155	10.188876949607902	6.309186463714928	4.62944165446771	8.109738639412688	25.166394964846297	22.157918874396355	28.489525553565464	-16.40157717658219	-20.544003297198227	-11.81489277599205				-0.4828037721949092	-0.9452932034923639	-0.14142814834158882	0.0	0.0	0.0	0.14666666666666667	0.09021351455561984	0.20988440669969327	0.9266666666666667	0.8950577966501533	0.95489324272219	true completeness variance 0 ~ 0 (R1-m19)		36	150	0	22	0/36 genomes whose TRUE contamination is < 5%	22/150 genomes whose TRUE contamination is >= 5%	0.0	779.9621054232922	True
set_B_v2	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	32	28	28	20335361	2000	dominant_accession shared across sets	10.964122499999998	6.743998597210952	15.550765172580633	-10.964122499999998	-15.55076517258064	-6.743998597210953	9.543129971195038	6.104956315047054	13.271833197026698	0.1545105772949671	-4.6642925645939535	5.1298752803954555				0.8162552237807899	0.6441272665648281	0.9162236755363203	0.25	0.0	0.5714285714285714	0.0	0.0	0.0	0.875	0.7142857142857143	1.0	true completeness variance 0 ~ 0 (R1-m19)		8	24	2	0	2/8 genomes whose TRUE contamination is < 5%	0/24 genomes whose TRUE contamination is >= 5%	0.0	1087.6426942671874	True
set_B_v2	genus_novel	2.0	checkm2	CheckM2 1.0.1	32	28	28	20335361	2000	dominant_accession shared across sets	0.6896875000000007	0.12604190340909088	1.4620718690702097	-0.6896875000000007	-1.4620718690702097	-0.12604190340909094	24.80708345531237	17.008563455592157	33.89730360569927	-21.829580135767532	-31.961627499377812	-12.735635304513607				-0.10442094066540308	-0.8940651096365926	0.36951516113300026	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		8	24	0	0	0/8 genomes whose TRUE contamination is < 5%	0/24 genomes whose TRUE contamination is >= 5%	0.0	1087.6426942671874	True
set_B_v2	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	32	28	28	20335361	2000	dominant_accession shared across sets	4.480438924600731	1.6740555404951074	8.19998866335712	-4.480438924600731	-8.199988663357125	-1.6740555404951074	19.96447027713289	13.840212328920368	26.50129761792403	-4.918354468859636	-14.850494859150544	4.2585710348775265				0.2851181853261594	-0.16314463980212932	0.5214547323210323	0.125	0.0	0.4	0.0	0.0	0.0	0.9375	0.8	1.0	true completeness variance 0 ~ 0 (R1-m19)		8	24	1	0	1/8 genomes whose TRUE contamination is < 5%	0/24 genomes whose TRUE contamination is >= 5%	0.0	1087.6426942671874	True
set_B_v2	genus_novel	2.0	deepcheck	DeepCheck	32	28	28	20335361	2000	dominant_accession shared across sets	7.9517011642456055	4.7480725738879	11.597327576914143	3.4384303092956565	-0.964711706099969	7.844815549542829	29.369898606201776	21.173822759038288	38.549933137542645	-26.744011983622983	-37.01696429079499	-16.326114460520415				-0.4293881213574551	-1.3194496298572973	0.10275127400408894	0.0	0.0	0.0	0.16666666666666666	0.038461538461538464	0.3333333333333333	0.9166666666666667	0.8333333333333333	0.9807692307692308	true completeness variance 0 ~ 0 (R1-m19)		8	24	0	4	0/8 genomes whose TRUE contamination is < 5%	4/24 genomes whose TRUE contamination is >= 5%	0.0	1087.6426942671874	True
set_B_v2	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	5	2	2	20297748	2000	dominant_accession shared across sets	5.9102542	3.5206429999999997	7.503328333333333	-5.9102542	-7.503328333333333	-3.5206429999999997	17.0606407564101	7.748077949586315	31.029484966645768	13.702448504310818	2.151090862754181	31.029484966645768				0.46292712258629776	-1.4440649058508388	0.8965853044577706	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	0.5	true completeness variance 0 ~ 0 (R1-m19)		1	4	1	0	1/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	family_novel	3.0	checkm2	CheckM2 1.0.1	5	2	2	20297748	2000	dominant_accession shared across sets	0.7099999999999994	0.3549999999999969	0.9466666666666678	-0.7099999999999994	-0.9466666666666678	-0.3549999999999969	18.9439964690058	7.4000064666457686	26.63998980391249	-13.023991295689182	-26.63998980391249	7.4000064666457686				0.15212101936986921	-0.7164923051319874	0.7657554074968937	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	0	0	0/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	family_novel	3.0	cocopye	CoCoPyE 0.5.0	5	2	2	20297748	2000	dominant_accession shared across sets	2.161365883369032	0.0	5.403414708422581	-2.161365883369032	-5.403414708422581	0.0	18.554314963606085	11.534618629015128	29.083859465492523	12.377101521633383	1.2392628923939573	29.083859465492523				0.13715354721110362	-2.7427692687364407	0.7550863575108405	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	0	0	0/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	family_novel	3.0	deepcheck	DeepCheck	5	2	2	20297748	2000	dominant_accession shared across sets	4.297384643554688	1.0091705322265672	9.229705810546868	3.2593780517578184	0.6914367675781298	7.111289978027351	24.977971980556703	7.9525674874969035	36.32824164259657	-18.61591799055918	-36.32824164259657	7.9525674874969035				-0.3990944692305758	-1.8790561180910275	0.7223280186763824	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	0	0	0/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	2	2	2	20289076	2000	dominant_accession shared across sets	15.552812500000002	10.993030000000005	20.112595	-15.552812500000002	-20.112595	-10.993030000000005	19.606859817685233	15.805931544980027	23.40778809039044	19.606859817685233	15.805931544980027	23.40778809039044				-2.9887562690136247	-2.9887562690136247	-2.9887562690136247				0.0	0.0	0.0				true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	order_novel	4.0	checkm2	CheckM2 1.0.1	2	2	2	20289076	2000	dominant_accession shared across sets	1.4500000000000028	0.0	2.9000000000000057	-1.4500000000000028	-2.9000000000000057	0.0	9.009986682314768	8.30998190960956	9.709991455019974	-9.009986682314768	-9.709991455019974	-8.30998190960956				0.18330211259884277	0.18330211259884277	0.18330211259884277				0.0	0.0	0.0				true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	order_novel	4.0	cocopye	CoCoPyE 0.5.0	2	2	2	20289076	2000	dominant_accession shared across sets	0.2581755593803834	0.0	0.5163511187607668	-0.2581755593803834	-0.5163511187607668	0.0	3.233834714709513	2.3139193853553692	4.153750044063656	-3.233834714709513	-4.153750044063656	-2.3139193853553692				0.8869607961481741	0.8869607961481741	0.8869607961481741				0.0	0.0	0.0				true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	order_novel	4.0	deepcheck	DeepCheck	2	2	2	20289076	2000	dominant_accession shared across sets	4.123813629150391	3.9968948364257812	4.250732421875	0.12691879272460938	-3.9968948364257812	4.250732421875	18.53518179454316	13.959335833407167	23.111027755679153	-18.53518179454316	-23.111027755679153	-13.959335833407167				-2.644909824951237	-2.644909824951237	-2.644909824951237				0.0	0.0	0.0				true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
