dataset	sample	genome	taxid	ref_len	span_bp	union_bp	n_contigs	cami_novelty_category	completeness_pct	completeness_pct_union	contamination_pct	excluded_non_genome	scoreable_by_magicc	bin_id
strain_madness	1	SP170_S51	1313	2021551	743427	743427	2492	new_strain	36.77508012412252	36.77508012412252	0.0	False	False	s1__SP170_S51
strain_madness	1	SP171_S52	1313	1993908	1956226	1956226	606	new_strain	98.11014349709214	98.11014349709214	0.0	False	True	s1__SP171_S52
strain_madness	1	SP172_S53	1313	1957437	465600	465600	1705	new_strain	23.786206146098188	23.786206146098188	0.0	False	False	s1__SP172_S53
strain_madness	1	SP173_S54	1313	1973592	355195	355195	1372	new_strain	17.99738750461088	17.99738750461088	0.0	False	False	s1__SP173_S54
strain_madness	1	SP174_S55	1313	2117559	750696	750696	2524	new_strain	35.45100750439539	35.45100750439539	0.0	False	False	s1__SP174_S55
strain_madness	1	SP176_S56	1313	2044611	346084	346084	1313	new_strain	16.926642769700447	16.926642769700447	0.0	False	False	s1__SP176_S56
strain_madness	1	SP177_S57	1313	1977200	1482281	1482281	2805	new_strain	74.96869310135546	74.96869310135546	0.0	False	True	s1__SP177_S57
strain_madness	1	SP178_S58	1313	1925491	32803	32803	137	new_strain	1.703617414986619	1.703617414986619	0.0	False	False	s1__SP178_S58
strain_madness	1	SP179_S59	1313	2098228	99110	99110	427	new_strain	4.7235095518694825	4.7235095518694825	0.0	False	False	s1__SP179_S59
strain_madness	1	SP17_S90	1313	2082160	148764	148764	608	new_strain	7.144695892726784	7.144695892726784	0.0	False	False	s1__SP17_S90
strain_madness	1	SP180_S96	1313	2031083	172654	172654	715	new_strain	8.500588109890142	8.500588109890142	0.0	False	False	s1__SP180_S96
strain_madness	1	SP181_S61	28037	2135333	516851	516851	1900	new_strain	24.20470249839252	24.20470249839252	0.0	False	False	s1__SP181_S61
strain_madness	1	SP182_S62	1313	2047295	1574822	1574822	2886	new_strain	76.92208499507888	76.92208499507888	0.0	False	True	s1__SP182_S62
strain_madness	1	SP184_S64	1313	1635099	435494	435494	1609	new_strain	26.634105947101673	26.634105947101673	0.0	False	False	s1__SP184_S64
strain_madness	1	SP185_S65	1313	1845437	995475	995475	2785	new_strain	53.94250792630689	53.94250792630689	0.0	False	True	s1__SP185_S65
strain_madness	1	SP187_S66	1313	1958898	115750	115750	471	new_strain	5.90893451318037	5.90893451318037	0.0	False	False	s1__SP187_S66
strain_madness	1	SP188_S67	1313	2040293	1155164	1155164	3103	new_strain	56.61755443948492	56.61755443948492	0.0	False	True	s1__SP188_S67
strain_madness	1	SP189_S68	1313	2062647	1833999	1833999	2060	new_strain	88.9148264341887	88.9148264341887	0.0	False	True	s1__SP189_S68
strain_madness	1	SP18_S91	1313	2072566	2035082	2035082	525	new_strain	98.19142068334615	98.19142068334615	0.0	False	True	s1__SP18_S91
strain_madness	1	SP190_S69	1313	1976008	623209	623209	2173	new_strain	31.538789316642443	31.538789316642443	0.0	False	False	s1__SP190_S69
strain_madness	1	SP191_S70	1313	2000529	444859	444859	1620	new_strain	22.237068295435858	22.237068295435858	0.0	False	False	s1__SP191_S70
strain_madness	1	SP192_S71	1313	1924197	69253	69253	279	new_strain	3.5990597636312707	3.5990597636312707	0.0	False	False	s1__SP192_S71
strain_madness	1	SP194_S73	1313	2053846	1099210	1099210	3045	new_strain	53.51959202393948	53.51959202393948	0.0	False	True	s1__SP194_S73
strain_madness	1	SP195_S74	1313	1985003	85206	85206	341	new_strain	4.292487215384561	4.292487215384561	0.0	False	False	s1__SP195_S74
strain_madness	1	SP196_S75	1313	1970420	487420	487420	1808	new_strain	24.736858131768862	24.736858131768862	0.0	False	False	s1__SP196_S75
strain_madness	1	SP198_S01	1313	2057645	61834	61834	258	new_strain	3.005085911320952	3.005085911320952	0.0	False	False	s1__SP198_S01
strain_madness	1	SP1_S85	1313	2164447	163859	163859	675	new_strain	7.570478741221199	7.570478741221199	0.0	False	False	s1__SP1_S85
strain_madness	1	SP20_S77	1301	2202269	138229	138229	557	new_species	6.276662841823592	6.276662841823592	0.0	False	False	s1__SP20_S77
strain_madness	1	SP21_S92	68892	1689727	1181382	1181382	2559	new_strain	69.91555440612596	69.91555440612596	0.0	False	True	s1__SP21_S92
strain_madness	1	SP22_S78	1313	2120430	74482	74482	311	new_strain	3.512589427616097	3.512589427616097	0.0	False	False	s1__SP22_S78
strain_madness	1	SP23_S93	1313	2030322	207084	207084	834	new_strain	10.199564404069896	10.199564404069896	0.0	False	False	s1__SP23_S93
strain_madness	1	SP24_S13	1313	2093455	1344280	1344280	3265	new_strain	64.21346530018558	64.21346530018558	0.0	False	True	s1__SP24_S13
strain_madness	1	SP25_S14	1313	2028415	595032	595032	2151	new_strain	29.334825467175108	29.334825467175108	0.0	False	False	s1__SP25_S14
strain_madness	1	SP27_S15	1313	1980747	133973	133973	546	new_strain	6.7637613486225145	6.7637613486225145	0.0	False	False	s1__SP27_S15
strain_madness	1	SP2_S86	1313	2105629	182086	182086	729	new_strain	8.647582266391657	8.647582266391657	0.0	False	False	s1__SP2_S86
strain_madness	1	SP30_S17	1313	2078679	912501	912501	2839	new_strain	43.8981199117324	43.8981199117324	0.0	False	False	s1__SP30_S17
strain_madness	1	SP31_S18	1313	2096146	609001	609001	2139	new_strain	29.053367465815835	29.053367465815835	0.0	False	False	s1__SP31_S18
strain_madness	1	SP32_S19	1313	2103320	91913	91913	377	new_strain	4.3699009185478195	4.3699009185478195	0.0	False	False	s1__SP32_S19
strain_madness	1	SP33_S20	1313	2079363	190522	190522	752	new_strain	9.162517559464124	9.162517559464124	0.0	False	False	s1__SP33_S20
strain_madness	1	SP34_S21	1313	2072742	4143	4143	16	new_strain	0.1998801587462405	0.1998801587462405	0.0	False	False	s1__SP34_S21
strain_madness	1	SP35_S22	1313	1990563	58738	58738	240	new_strain	2.9508234604983614	2.9508234604983614	0.0	False	False	s1__SP35_S22
strain_madness	1	SP36_S23	1313	2086015	301246	301246	1162	new_strain	14.441219262565227	14.441219262565227	0.0	False	False	s1__SP36_S23
strain_madness	1	SP38_S25	1313	2056653	800758	800758	2639	new_strain	38.93500750977437	38.93500750977437	0.0	False	False	s1__SP38_S25
strain_madness	1	SP39_S26	1313	2010726	1725523	1725523	2359	new_strain	85.81591922519527	85.81591922519527	0.0	False	True	s1__SP39_S26
strain_madness	1	SP3_S87	1313	2041279	19980	19980	88	new_strain	0.9787980966835009	0.9787980966835009	0.0	False	False	s1__SP3_S87
strain_madness	1	SP40_S27	1313	2129381	123205	123205	518	new_strain	5.785953758392697	5.785953758392697	0.0	False	False	s1__SP40_S27
strain_madness	1	SP41_S28	1313	2044969	1220787	1220787	3192	new_strain	59.697090762745056	59.697090762745056	0.0	False	True	s1__SP41_S28
strain_madness	1	SP42_S29	1313	2065552	273322	273322	1052	new_strain	13.232395020798315	13.232395020798315	0.0	False	False	s1__SP42_S29
strain_madness	1	SP43_S30	1313	1998079	492586	492586	1788	new_strain	24.65297918650864	24.65297918650864	0.0	False	False	s1__SP43_S30
strain_madness	1	SP44_S31	1313	2047099	104428	104428	433	new_strain	5.101267696384005	5.101267696384005	0.0	False	False	s1__SP44_S31
strain_madness	1	SP45_S32	1313	2070043	1987445	1987445	1014	new_strain	96.00984134146006	96.00984134146006	0.0	False	True	s1__SP45_S32
strain_madness	1	SP46_S33	1313	2068370	4326	4326	19	new_strain	0.20915020039934828	0.20915020039934828	0.0	False	False	s1__SP46_S33
strain_madness	1	SP47_S34	1313	2027743	352039	352039	1359	new_strain	17.36112515244782	17.36112515244782	0.0	False	False	s1__SP47_S34
strain_madness	1	SP48_S35	1313	2032240	265701	265701	1052	new_strain	13.074292406408691	13.074292406408691	0.0	False	False	s1__SP48_S35
strain_madness	1	SP49_S36	1313	2058421	446003	446003	1652	new_strain	21.667239111921226	21.667239111921226	0.0	False	False	s1__SP49_S36
strain_madness	1	SP4_S3	1313	2195551	985762	985762	3020	new_strain	44.898159960757006	44.898159960757006	0.0	False	False	s1__SP4_S3
strain_madness	1	SP50_S37	1313	1958348	1954258	1954258	118	new_strain	99.79115050031966	99.79115050031966	0.0	False	True	s1__SP50_S37
strain_madness	1	SP52_S38	1313	2038081	30030	30030	124	new_strain	1.4734448728975933	1.4734448728975933	0.0	False	False	s1__SP52_S38
strain_madness	1	SP53_S39	1313	2156089	1572457	1572457	3106	new_strain	72.93098754272204	72.93098754272204	0.0	False	True	s1__SP53_S39
strain_madness	1	SP54_S40	1313	2028957	39320	39320	164	new_strain	1.9379415137925544	1.9379415137925544	0.0	False	False	s1__SP54_S40
strain_madness	1	SP55_S41	1313	1980370	1441695	1441695	2981	new_strain	72.79927488297642	72.79927488297642	0.0	False	True	s1__SP55_S41
strain_madness	1	SP56_S42	1313	2048034	1953593	1953593	1209	new_strain	95.38869960166677	95.38869960166677	0.0	False	True	s1__SP56_S42
strain_madness	1	SP57_S43	1313	1969838	1621447	1621447	2570	new_strain	82.31372326049147	82.31372326049147	0.0	False	True	s1__SP57_S43
strain_madness	1	SP58_S44	1313	1973824	48705	48705	199	new_strain	2.4675452319963687	2.4675452319963687	0.0	False	False	s1__SP58_S44
strain_madness	1	SP59_S47	1313	2090807	192130	192130	766	new_strain	9.189274763285182	9.189274763285182	0.0	False	False	s1__SP59_S47
strain_madness	1	SP60_S48	1313	1971764	432197	432197	1589	new_strain	21.919306773021518	21.919306773021518	0.0	False	False	s1__SP60_S48
strain_madness	1	SP61_S45	1313	1995963	44674	44674	182	new_strain	2.2382178427155215	2.2382178427155215	0.0	False	False	s1__SP61_S45
strain_madness	1	SP62_S46	1313	2086023	1452569	1452569	3192	new_strain	69.63341247915291	69.63341247915291	0.0	False	True	s1__SP62_S46
strain_madness	1	SP63_S49	1313	2084429	1505790	1505790	3149	new_strain	72.23992757728855	72.23992757728855	0.0	False	True	s1__SP63_S49
strain_madness	1	SP64_S79	1313	2013820	590937	590937	2072	new_strain	29.3440823906804	29.3440823906804	0.0	False	False	s1__SP64_S79
strain_madness	1	SP65_S80	1313	1985668	171596	171596	687	new_strain	8.6417266129081	8.6417266129081	0.0	False	False	s1__SP65_S80
strain_madness	1	SP67_S50	1313	2070264	364263	364263	1390	new_strain	17.595002376508504	17.595002376508504	0.0	False	False	s1__SP67_S50
strain_madness	1	SP68_S51	257758	2287165	2285787	2285787	83	new_strain	99.93975073945255	99.93975073945255	0.0	False	True	s1__SP68_S51
strain_madness	1	SP69_S52	1313	2218514	33215	33215	142	new_strain	1.4971733331410124	1.4971733331410124	0.0	False	False	s1__SP69_S52
strain_madness	1	SP6_S88	1313	2087122	2086613	2086613	39	new_strain	99.97561235040405	99.97561235040405	0.0	False	True	s1__SP6_S88
strain_madness	1	SP70_S53	1313	2055688	765677	765677	2521	new_strain	37.24675145255506	37.24675145255506	0.0	False	False	s1__SP70_S53
strain_madness	1	SP71_S54	1313	2049554	106932	106932	448	new_strain	5.217330209401656	5.217330209401656	0.0	False	False	s1__SP71_S54
strain_madness	1	SP72_S55	1313	2008808	1911564	1911564	1164	new_strain	95.15911923887201	95.15911923887201	0.0	False	True	s1__SP72_S55
strain_madness	1	SP73_S56	1313	2050203	1061873	1061873	3095	new_strain	51.793554101715785	51.793554101715785	0.0	False	True	s1__SP73_S56
strain_madness	1	SP74_S57	1313	1980502	1247894	1247894	3051	new_strain	63.008974492325684	63.008974492325684	0.0	False	True	s1__SP74_S57
strain_madness	1	SP75_S58	1313	2079412	27488	27488	115	new_strain	1.3219121559363898	1.3219121559363898	0.0	False	False	s1__SP75_S58
strain_madness	1	SP76_S59	1313	2094080	45151	45151	190	new_strain	2.1561258404645476	2.1561258404645476	0.0	False	False	s1__SP76_S59
strain_madness	1	SP77_S60	1313	2013262	141784	141784	563	new_strain	7.042501174710495	7.042501174710495	0.0	False	False	s1__SP77_S60
strain_madness	1	SP78_S61	1313	2014664	21576	21576	97	new_strain	1.0709478106522974	1.0709478106522974	0.0	False	False	s1__SP78_S61
strain_madness	1	SP79_S62	1313	2013315	412724	412724	1549	new_strain	20.49972309350499	20.49972309350499	0.0	False	False	s1__SP79_S62
strain_madness	1	SP7_S4	1313	2105126	632108	632108	2249	new_strain	30.027086264670142	30.027086264670142	0.0	False	False	s1__SP7_S4
strain_madness	1	SP80_S63	1313	2050940	5704	5704	24	new_strain	0.2781163759056823	0.2781163759056823	0.0	False	False	s1__SP80_S63
strain_madness	1	SP81_S64	1313	1964360	1849796	1849796	1354	new_strain	94.16787146958806	94.16787146958806	0.0	False	True	s1__SP81_S64
strain_madness	1	SP82_S65	1313	2093277	107405	107405	439	new_strain	5.13095018002873	5.13095018002873	0.0	False	False	s1__SP82_S65
strain_madness	1	SP83_S66	1313	1980931	66012	66012	276	new_strain	3.332372505655169	3.332372505655169	0.0	False	False	s1__SP83_S66
strain_madness	1	SP84_S67	1313	2069912	116410	116410	470	new_strain	5.623910581705889	5.623910581705889	0.0	False	False	s1__SP84_S67
strain_madness	1	SP85_S68	1313	2065876	1170056	1170056	3169	new_strain	56.637281230819276	56.637281230819276	0.0	False	True	s1__SP85_S68
strain_madness	1	SP86_S69	1313	2049356	237338	237338	953	new_strain	11.581101575324151	11.581101575324151	0.0	False	False	s1__SP86_S69
strain_madness	1	SP87_S70	1313	2006213	141846	141846	581	new_strain	7.070336001212234	7.070336001212234	0.0	False	False	s1__SP87_S70
strain_madness	1	SP88_S94	1313	2082503	208051	208051	828	new_strain	9.990429785695387	9.990429785695387	0.0	False	False	s1__SP88_S94
strain_madness	1	SP8_S5	1313	2092144	134023	134023	552	new_strain	6.4060122056607955	6.4060122056607955	0.0	False	False	s1__SP8_S5
strain_madness	1	SP91_S72	1313	2026991	54136	54136	230	new_strain	2.6707568015842202	2.6707568015842202	0.0	False	False	s1__SP91_S72
strain_madness	1	SP92_S73	1313	2071399	305678	305678	1191	new_strain	14.757079635550658	14.757079635550658	0.0	False	False	s1__SP92_S73
strain_madness	1	SP93_S74	1313	2078442	11350	11350	48	new_strain	0.5460821134291935	0.5460821134291935	0.0	False	False	s1__SP93_S74
strain_madness	1	SP94_S75	1313	2078602	429623	429623	1603	new_strain	20.668843770957597	20.668843770957597	0.0	False	False	s1__SP94_S75
strain_madness	1	SP95_S76	1313	2053291	46456	46456	196	new_strain	2.2625141784579	2.2625141784579	0.0	False	False	s1__SP95_S76
strain_madness	1	SP96_S77	1313	2166888	218206	218206	860	new_strain	10.070017462831489	10.070017462831489	0.0	False	False	s1__SP96_S77
strain_madness	1	SP97_S78	1313	2008538	26600	26600	116	new_strain	1.3243463653662515	1.3243463653662515	0.0	False	False	s1__SP97_S78
strain_madness	1	SP99_S80	1313	1980535	147557	147557	600	new_strain	7.450360634878959	7.450360634878959	0.0	False	False	s1__SP99_S80
strain_madness	1	SP9_S6	1313	1996138	59135	59135	243	new_strain	2.962470530594578	2.962470530594578	0.0	False	False	s1__SP9_S6
strain_madness	1	spades_AND4471_S1_L001	562	5368063	2178713	2178713	6869	new_strain	40.58657657333753	40.58657657333753	0.0	False	False	s1__spades_AND4471_S1_L001
strain_madness	1	spades_AND8064_S11_L001	573	5497841	3262096	3262096	8539	new_strain	59.33412770576668	59.33412770576668	0.0	False	True	s1__spades_AND8064_S11_L001
strain_madness	1	spades_AND8281_S12_L001	573	5497673	375451	375451	1522	new_strain	6.829271220751034	6.829271220751034	0.0	False	False	s1__spades_AND8281_S12_L001
strain_madness	1	spades_AND8302_S10_L001	573	5495418	5494692	5494692	37	new_strain	99.98678899403103	99.98678899403103	0.0	False	True	s1__spades_AND8302_S10_L001
strain_madness	1	spades_AND9183_S11_L001	562	5148435	84310	84310	355	new_strain	1.6375850136983374	1.6375850136983374	0.0	False	False	s1__spades_AND9183_S11_L001
strain_madness	1	spades_And10026_S11_L001	562	5077379	4285900	4285900	6084	new_strain	84.4116620012018	84.4116620012018	0.0	False	True	s1__spades_And10026_S11_L001
strain_madness	1	spades_And10054_S9_L001	543	5248044	206593	206593	842	new_genus	3.9365714159408722	3.9365714159408722	0.0	False	False	s1__spades_And10054_S9_L001
strain_madness	1	spades_And10062_S12_L001	562	5068183	113296	113296	485	new_strain	2.235436250032803	2.235436250032803	0.0	False	False	s1__spades_And10062_S12_L001
strain_madness	1	spades_And10073_S10_L001	562	5246988	698475	698475	2723	new_strain	13.311922954655127	13.311922954655127	0.0	False	False	s1__spades_And10073_S10_L001
strain_madness	1	spades_And10925_S5_L001	1639133	5618570	3746644	3746644	8619	new_strain	66.68323078648126	66.68323078648126	0.0	False	True	s1__spades_And10925_S5_L001
strain_madness	1	spades_And11624_S6_L001	1639133	4961806	41160	41160	172	new_strain	0.8295366646741126	0.8295366646741126	0.0	False	False	s1__spades_And11624_S6_L001
strain_madness	1	spades_And12875_S7_L001	1639133	5202195	206490	206490	847	new_strain	3.9692860417573734	3.9692860417573734	0.0	False	False	s1__spades_And12875_S7_L001
strain_madness	1	spades_And4180_S6_L001	562	5338226	635344	635344	2495	new_strain	11.901781603101854	11.901781603101854	0.0	False	False	s1__spades_And4180_S6_L001
strain_madness	1	spades_And4191_S5_L001	562	5373351	377817	377817	1521	new_strain	7.031310629065549	7.031310629065549	0.0	False	False	s1__spades_And4191_S5_L001
strain_madness	1	spades_And4246_S5_L001	573	5640614	13264	13264	56	new_strain	0.2351517051157906	0.2351517051157906	0.0	False	False	s1__spades_And4246_S5_L001
strain_madness	1	spades_And4355_S8_L001	562	5363521	339068	339068	1365	new_strain	6.3217427507042485	6.3217427507042485	0.0	False	False	s1__spades_And4355_S8_L001
strain_madness	1	spades_And4366_S2_L001	562	5364391	702708	702708	2771	new_strain	13.099492561224563	13.099492561224563	0.0	False	False	s1__spades_And4366_S2_L001
strain_madness	1	spades_And4500_S1_L001	573	5585829	2541912	2541912	7715	new_strain	45.50644138945177	45.50644138945177	0.0	False	False	s1__spades_And4500_S1_L001
strain_madness	1	spades_And4543_S2_L001	573	5582611	1223835	1223835	4525	new_strain	21.922268988471522	21.922268988471522	0.0	False	False	s1__spades_And4543_S2_L001
strain_madness	1	spades_And4613_S9_L001	562	5211989	174864	174864	720	new_strain	3.3550339419365622	3.3550339419365622	0.0	False	False	s1__spades_And4613_S9_L001
strain_madness	1	spades_And4621_S3_L001	562	5216022	1730401	1730401	5992	new_strain	33.17472587347216	33.17472587347216	0.0	False	False	s1__spades_And4621_S3_L001
strain_madness	1	spades_And4858_S9_L001	562	5288817	456133	456133	1825	new_strain	8.62448067308814	8.62448067308814	0.0	False	False	s1__spades_And4858_S9_L001
strain_madness	1	spades_And4892_S4_L001	543	5077878	83449	83449	337	new_genus	1.64338331878001	1.64338331878001	0.0	False	False	s1__spades_And4892_S4_L001
strain_madness	1	spades_And4902_S2_L001	562	5066396	2289821	2289821	7041	new_strain	45.19624995756352	45.19624995756352	0.0	False	False	s1__spades_And4902_S2_L001
strain_madness	1	spades_And4955_S10_L001	562	5044213	507178	507178	2021	new_strain	10.054650745319439	10.054650745319439	0.0	False	False	s1__spades_And4955_S10_L001
strain_madness	1	spades_And5042_S4_L001	562	5284713	1823131	1823131	6159	new_strain	34.49820264600935	34.49820264600935	0.0	False	False	s1__spades_And5042_S4_L001
strain_madness	1	spades_And5141_S4_L001	562	5286562	4795778	4795778	4883	new_strain	90.71638618822593	90.71638618822593	0.0	False	True	s1__spades_And5141_S4_L001
strain_madness	1	spades_And5192_S3_L001	562	5106414	22884	22884	93	new_strain	0.448142277535664	0.448142277535664	0.0	False	False	s1__spades_And5192_S3_L001
strain_madness	1	spades_And5213_S1_L001	562	4911642	1264444	1264444	4608	new_strain	25.743814390381058	25.743814390381058	0.0	False	False	s1__spades_And5213_S1_L001
strain_madness	1	spades_And5232_S2_L001	562	4894280	19477	19477	83	new_strain	0.3979543467067679	0.3979543467067679	0.0	False	False	s1__spades_And5232_S2_L001
strain_madness	1	spades_And5237_S4_L001	573	5948456	2958595	2958595	8718	new_strain	49.7371923067095	49.7371923067095	0.0	False	False	s1__spades_And5237_S4_L001
strain_madness	1	spades_And5284_S5_L001	573	5633195	4834933	4834933	6533	new_strain	85.82932066083279	85.82932066083279	0.0	False	True	s1__spades_And5284_S5_L001
strain_madness	1	spades_And5315_S3_L001	573	5485511	198436	198436	824	new_strain	3.6174569698246892	3.6174569698246892	0.0	False	False	s1__spades_And5315_S3_L001
strain_madness	1	spades_And5331_S1_L001	543	5061628	483851	483851	1938	new_genus	9.559197159490978	9.559197159490978	0.0	False	False	s1__spades_And5331_S1_L001
strain_madness	1	spades_And5388_S8_L001	562	5248482	1692317	1692317	5853	new_strain	32.24393262661471	32.24393262661471	0.0	False	False	s1__spades_And5388_S8_L001
strain_madness	1	spades_And5444_S7_L001	562	5248207	723252	723252	2826	new_strain	13.780935088878925	13.780935088878925	0.0	False	False	s1__spades_And5444_S7_L001
strain_madness	1	spades_And5527_S8_L001	573	5489379	2715750	2715750	7953	new_strain	49.47280921940351	49.47280921940351	0.0	False	False	s1__spades_And5527_S8_L001
strain_madness	1	spades_And5533_S9_L001	573	5486696	236243	236243	968	new_strain	4.305742472336721	4.305742472336721	0.0	False	False	s1__spades_And5533_S9_L001
strain_madness	1	spades_And6098_S1_L001	573	5486974	3426321	3426321	8530	new_strain	62.44463706224961	62.44463706224961	0.0	False	True	s1__spades_And6098_S1_L001
strain_madness	1	spades_And6100_S3_L001	573	5483251	572424	572424	2247	new_strain	10.439500216203854	10.439500216203854	0.0	False	False	s1__spades_And6100_S3_L001
strain_madness	1	spades_And6166_S1_L001	573	5491273	1637217	1637217	5748	new_strain	29.814889917146715	29.814889917146715	0.0	False	False	s1__spades_And6166_S1_L001
strain_madness	1	spades_And6241_S2_L001	573	5482102	2543412	2543412	7674	new_strain	46.39483176343673	46.39483176343673	0.0	False	False	s1__spades_And6241_S2_L001
strain_madness	1	spades_And6342_S10_L001	562	4808690	1564909	1564909	5353	new_strain	32.54335380321876	32.54335380321876	0.0	False	False	s1__spades_And6342_S10_L001
strain_madness	1	spades_And6399_S9_L001	562	4808515	167935	167935	679	new_strain	3.4924503718923616	3.4924503718923616	0.0	False	False	s1__spades_And6399_S9_L001
strain_madness	1	spades_And6400_S11_L001	562	4808757	4796629	4796629	227	new_strain	99.74779345265316	99.74779345265316	0.0	False	True	s1__spades_And6400_S11_L001
strain_madness	1	spades_And6442_S8_L001	573	5472709	440209	440209	1775	new_strain	8.043712903426805	8.043712903426805	0.0	False	False	s1__spades_And6442_S8_L001
strain_madness	1	spades_And6884_S7_L001	573	5616342	2324752	2324752	7396	new_strain	41.39263598975988	41.39263598975988	0.0	False	False	s1__spades_And6884_S7_L001
strain_madness	1	spades_And7051_S7_L001	562	5163258	3911285	3911285	7409	new_strain	75.75226727000666	75.75226727000666	0.0	False	True	s1__spades_And7051_S7_L001
strain_madness	1	spades_And7187_S3_L001	562	4886278	654037	654037	2561	new_strain	13.38517783883766	13.38517783883766	0.0	False	False	s1__spades_And7187_S3_L001
strain_madness	1	spades_And7225_S6_L001	562	4907918	715522	715522	2781	new_strain	14.57893143283975	14.57893143283975	0.0	False	False	s1__spades_And7225_S6_L001
strain_madness	1	spades_And7556_S8_L001	562	5192378	4392984	4392984	6207	new_strain	84.60447217055462	84.60447217055462	0.0	False	True	s1__spades_And7556_S8_L001
strain_madness	1	spades_And8344_S10_L001	562	4970303	1612084	1612084	5572	new_strain	32.4343204025992	32.4343204025992	0.0	False	False	s1__spades_And8344_S10_L001
strain_madness	1	spades_And8381_S10_L001	573	5498306	2273752	2273752	7206	new_strain	41.35368238872118	41.35368238872118	0.0	False	False	s1__spades_And8381_S10_L001
strain_madness	1	spades_And8382_S4_L001	562	4966755	1105402	1105402	4100	new_strain	22.25602027883397	22.25602027883397	0.0	False	False	s1__spades_And8382_S4_L001
strain_madness	1	spades_And8388_S5_L001	562	5330669	167318	167318	678	new_strain	3.138780517042045	3.138780517042045	0.0	False	False	s1__spades_And8388_S5_L001
strain_madness	1	spades_And8423_S6_L001	573	5530859	2875498	2875498	8153	new_strain	51.9900796603204	51.9900796603204	0.0	False	True	s1__spades_And8423_S6_L001
strain_madness	1	spades_And8454_S5_L001	573	5530317	895974	895974	3472	new_strain	16.201132774124883	16.201132774124883	0.0	False	False	s1__spades_And8454_S5_L001
strain_madness	1	spades_And8457_S3_L001	547	4927737	1370366	1370366	4879	new_species	27.8092357607559	27.8092357607559	0.0	False	False	s1__spades_And8457_S3_L001
strain_madness	1	spades_And8655_S10_L001	573	5601592	912225	912225	3511	new_strain	16.285102520854785	16.285102520854785	0.0	False	False	s1__spades_And8655_S10_L001
strain_madness	1	spades_And8688_S9_L001	573	5605589	387091	387091	1575	new_strain	6.905447402583386	6.905447402583386	0.0	False	False	s1__spades_And8688_S9_L001
strain_madness	1	spades_And8861_S3_L001	543	5452253	597065	597065	2381	new_genus	10.950794102914887	10.950794102914887	0.0	False	False	s1__spades_And8861_S3_L001
strain_madness	1	spades_And8909_S4_L001	562	5467567	893211	893211	3442	new_strain	16.33653506212178	16.33653506212178	0.0	False	False	s1__spades_And8909_S4_L001
strain_madness	1	spades_And8926_S4_L001	550	4595731	4392263	4392263	2588	new_strain	95.57267385754301	95.57267385754301	0.0	False	True	s1__spades_And8926_S4_L001
strain_madness	1	spades_And9053_S12_L001	573	5579929	448754	448754	1830	new_strain	8.042288710125165	8.042288710125165	0.0	False	False	s1__spades_And9053_S12_L001
strain_madness	1	spades_And9076_S11_L001	573	5583272	361927	361927	1475	new_strain	6.482345835918436	6.482345835918436	0.0	False	False	s1__spades_And9076_S11_L001
strain_madness	1	spades_And9183_S10_L001	562	5150416	6080	6080	23	new_strain	0.11804871684151338	0.11804871684151338	0.0	False	False	s1__spades_And9183_S10_L001
strain_madness	1	spades_And9205_S9_L001	562	5065495	148180	148180	617	new_strain	2.9252817345590114	2.9252817345590114	0.0	False	False	s1__spades_And9205_S9_L001
strain_madness	1	spades_And9353_S7_L001	573	5391022	358029	358029	1432	new_strain	6.6412082903761105	6.6412082903761105	0.0	False	False	s1__spades_And9353_S7_L001
strain_madness	1	spades_And9387_S6_L001	573	5536369	5191539	5191539	3925	new_strain	93.77154954808829	93.77154954808829	0.0	False	True	s1__spades_And9387_S6_L001
strain_madness	1	spades_And9426_S4_L001	562	5311551	2610330	2610330	7673	new_strain	49.144402454198406	49.144402454198406	0.0	False	False	s1__spades_And9426_S4_L001
strain_madness	1	spades_And9454_S3_L001	562	5576404	25001	25001	104	new_strain	0.44833552231868423	0.44833552231868423	0.0	False	False	s1__spades_And9454_S3_L001
strain_madness	1	spades_And9653_S7_L001	562	4729396	145900	145900	609	new_strain	3.084960531957992	3.084960531957992	0.0	False	False	s1__spades_And9653_S7_L001
strain_madness	1	spades_And9693_S1_L001	562	5234639	411913	411913	1672	new_strain	7.868985807808333	7.868985807808333	0.0	False	False	s1__spades_And9693_S1_L001
strain_madness	1	spades_And9722_S8_L001	543	5087231	131953	131953	549	new_genus	2.593807908467298	2.593807908467298	0.0	False	False	s1__spades_And9722_S8_L001
strain_madness	1	spades_And9746_S7_L001	562	5208326	4453673	4453673	6103	new_strain	85.51064199898393	85.51064199898393	0.0	False	True	s1__spades_And9746_S7_L001
strain_madness	1	spades_And9855_S12_L001	562	5376042	441874	441874	1780	new_strain	8.219318227052542	8.219318227052542	0.0	False	False	s1__spades_And9855_S12_L001
strain_madness	1	spades_ESBL10011_S11_L001	562	4909842	189651	189651	787	new_strain	3.862670122582356	3.862670122582356	0.0	False	False	s1__spades_ESBL10011_S11_L001
strain_madness	1	spades_ESBL10030_S2_L001	562	4855730	164981	164981	689	new_strain	3.3976559652204714	3.3976559652204714	0.0	False	False	s1__spades_ESBL10030_S2_L001
strain_madness	1	spades_ESBL10055_S8_L001	562	5090447	695717	695717	2714	new_strain	13.667110177161259	13.667110177161259	0.0	False	False	s1__spades_ESBL10055_S8_L001
