set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	criterion	threshold	pass_rule	n_true_pass	n_true_fail	n_pred_pass	n_pred_fail	n_false_pass	n_false_fail	npv_pass	accuracy	balanced_accuracy	n_ties_true_at_tau	n_ties_pred_at_tau	false_pass_rate	false_pass_rate_ci_lo	false_pass_rate_ci_hi	false_fail_rate	false_fail_rate_ci_lo	false_fail_rate_ci_hi	sensitivity	sensitivity_ci_lo	sensitivity_ci_hi	specificity	specificity_ci_lo	specificity_ci_hi	ppv_fail	ppv_fail_ci_lo	ppv_fail_ci_hi	npv_pass_ci_lo	npv_pass_ci_hi	accuracy_ci_lo	accuracy_ci_hi	balanced_accuracy_ci_lo	balanced_accuracy_ci_hi	boot_clustered	boot_n_clusters
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	461	539	6	994	0	455	1.0	0.545	0.5065075921908894	0	0	0.0	0.0	0.0	0.9869848156182213	0.9763935806913101	0.9957629358225535	1.0	1.0	1.0	0.013015184381778741	0.004237064177446519	0.023606419308689827	0.5422535211267606	0.5110663983903421	0.5724346076458753	1.0	1.0	0.514	0.575	0.5021185320887233	0.5118032096543449	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	461	539	48	952	2	415	0.9583333333333334	0.583	0.5480362525605786	0	0	0.0037105751391465678	0.0	0.00945179584120983	0.9002169197396963	0.872523909145248	0.92617802896503	0.9962894248608535	0.9905482041587902	1.0	0.09978308026030369	0.07382197103496999	0.12747609085475192	0.5640756302521008	0.5315126050420168	0.5943097997892518	0.8918772032902468	1.0	0.551	0.613	0.534856272843445	0.5622319822627465	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	5.0	contamination < 5%	60	940	81	919	25	4	0.691358024691358	0.971	0.9533687943262412	0	0	0.026595744680851064	0.016912872741560645	0.03660072145382988	0.06666666666666667	0.014705882352941176	0.13433553386911593	0.973404255319149	0.9633992785461701	0.9830871272584394	0.9333333333333333	0.865664466130884	0.9852941176470589	0.9956474428726877	0.9911894273127754	0.9989212804095525	0.5930124892334195	0.787900128040973	0.96	0.981	0.9197176686097859	0.9808575155426809	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	5.0	contamination < 5%	60	940	75	925	20	5	0.7333333333333333	0.975	0.9476950354609929	0	0	0.02127659574468085	0.011814935484019675	0.03085188521061337	0.08333333333333333	0.018867924528301886	0.16	0.9787234042553191	0.9691481147893867	0.9881850645159803	0.9166666666666666	0.84	0.9811320754716981	0.9945945945945946	0.9892813107642787	0.9989165763813651	0.6301369863013698	0.8358556056924676	0.965	0.985	0.9086937316707212	0.9799245331472768	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	5.0	contamination < 5%	60	940	66	934	13	7	0.803030303030303	0.98	0.9347517730496453	0	0	0.013829787234042552	0.0072948823342805155	0.02157731051481905	0.11666666666666667	0.04079591836734697	0.20007812499999958	0.9861702127659574	0.9784226894851809	0.9927051176657194	0.8833333333333333	0.7999218750000002	0.9592040816326529	0.9925053533190579	0.9869689060210802	0.9978448855833116	0.703125	0.8947368421052632	0.971	0.988	0.892334194659776	0.9732903536605265	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	5.0	contamination < 5%	60	940	518	482	458	0	0.11583011583011583	0.542	0.7563829787234042	0	3	0.48723404255319147	0.45483621903878524	0.519703917582136	0.0	0.0	0.0	0.5127659574468085	0.48029608241786403	0.5451637809612148	1.0	1.0	1.0	1.0	1.0	1.0	0.08952380952380952	0.14507472673294045	0.5109750000000001	0.573	0.7401480412089321	0.7725818904806073	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	5.0	contamination < 5%	60	940	62	938	43	41	0.3064516129032258	0.916	0.6354609929078014	0	0	0.045744680851063826	0.032942802638021164	0.05844845908607864	0.6833333333333333	0.5625	0.7971739130434778	0.9542553191489361	0.9415515409139213	0.9670571973619788	0.31666666666666665	0.20282608695652188	0.4375	0.9562899786780383	0.9434364994663821	0.968852367482786	0.19696969696969696	0.43398277276456104	0.9	0.933	0.578743862550493	0.6955241488757012	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	5.0	contamination < 5%	60	940	697	303	637	0	0.08608321377331421	0.363	0.6611702127659574	0	0	0.6776595744680851	0.6478193944429059	0.7066968031129897	0.0	0.0	0.0	0.3223404255319149	0.2933031968870103	0.3521806055570941	1.0	1.0	1.0	1.0	1.0	1.0	0.06609195402298851	0.10847208660581617	0.334	0.392	0.6466515984435052	0.676090302778547	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	10.0	contamination < 10%	117	883	137	863	24	4	0.8248175182481752	0.972	0.969315948930898	0	0	0.027180067950169876	0.017045454545454544	0.03833579538853016	0.03418803418803419	0.008	0.06956521739130435	0.9728199320498301	0.9616642046114698	0.9829545454545454	0.9658119658119658	0.9304347826086956	0.992	0.9953650057937428	0.9906432748538012	0.9988545246277205	0.7586206896551724	0.8869565217391304	0.961	0.981	0.9510142902328701	0.9841617903768118	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	10.0	contamination < 10%	117	883	132	868	20	5	0.8484848484848485	0.975	0.967307450319908	0	0	0.022650056625141562	0.013437474165207393	0.03295548272830695	0.042735042735042736	0.009174311926605505	0.0818219076005961	0.9773499433748585	0.967044517271693	0.9865625258347925	0.9572649572649573	0.918178092399404	0.9908256880733946	0.9942396313364056	0.9885189437428243	0.9988425925925926	0.7863231552162849	0.9097744360902256	0.965	0.984	0.947737705336756	0.9843076572284456	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	10.0	contamination < 10%	117	883	129	871	16	4	0.875968992248062	0.98	0.9738459602559263	0	0	0.01812004530011325	0.009237343153010292	0.027873018188892117	0.03418803418803419	0.007872477854330711	0.07142857142857142	0.9818799546998868	0.9721269818111078	0.9907626568469897	0.9658119658119658	0.9285714285714286	0.9921275221456693	0.9954075774971297	0.9905809341950647	0.998868778280543	0.814502063015754	0.9318220470006183	0.971	0.988	0.9540420633176058	0.9890424824367814	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	10.0	contamination < 10%	117	883	846	154	729	0	0.13829787234042554	0.271	0.587202718006795	0	0	0.82559456398641	0.8004404903712528	0.8498293515358362	0.0	0.0	0.0	0.17440543601359004	0.15017064846416384	0.19955950962874722	1.0	1.0	1.0	1.0	1.0	1.0	0.11602524252142249	0.16149072090062092	0.245	0.297	0.5750853242320819	0.5997797548143736	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	10.0	contamination < 10%	117	883	213	787	140	44	0.3427230046948357	0.816	0.7326906137778165	0	0	0.15855039637599094	0.1347640256119871	0.18305084745762712	0.37606837606837606	0.29364897335080825	0.46226415094339623	0.8414496036240091	0.8169491525423729	0.8652359743880129	0.6239316239316239	0.5377358490566038	0.7063510266491918	0.9440914866581956	0.9281984334203656	0.9589756722151088	0.28139156372998	0.40609890364601436	0.792	0.839	0.687990956858407	0.7765583834611322	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	10.0	contamination < 10%	117	883	948	52	831	0	0.12341772151898735	0.169	0.529445073612684	0	0	0.9411098527746319	0.9253709898781952	0.9554520507796816	0.0	0.0	0.0	0.05889014722536806	0.0445479492203183	0.07462901012180476	1.0	1.0	1.0	1.0	1.0	1.0	0.10352094858898347	0.14421103238866398	0.147	0.192	0.5222739746101591	0.5373145050609024	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	991	9	0	9	1.0	0.991	0.991	0	0				0.009	0.004	0.015				0.991	0.985	0.996	0.0	0.0	0.0	1.0	1.0	0.985	0.996	0.985	0.996	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	974	26	0	26	1.0	0.974	0.974	0	0				0.026	0.017	0.036				0.974	0.964	0.983	0.0	0.0	0.0	1.0	1.0	0.964	0.983	0.964	0.983	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	238	762	36	35	0.8487394957983193	0.929	0.9025692497414713	0	0	0.047182175622542594	0.03229869967491873	0.06284323099069676	0.14767932489451477	0.10313564541272928	0.19383592207200365	0.9528178243774574	0.9371567690093032	0.9677013003250813	0.8523206751054853	0.8061640779279964	0.8968643545872708	0.9540682414698163	0.9385001331641915	0.9691119691119691	0.8022792796557054	0.8938071157666606	0.913	0.945	0.8782841178248888	0.9263287187734698	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	249	751	46	34	0.8152610441767069	0.92	0.8981258744352462	0	0	0.06028833551769332	0.043814191063571734	0.07722998648876876	0.14345991561181434	0.09999003984063748	0.18942953318175357	0.9397116644823067	0.9227700135112312	0.9561858089364283	0.8565400843881856	0.8105704668182464	0.9000099601593625	0.9547270306258322	0.9397529634667704	0.9695713681968868	0.767709668558872	0.8630717227016709	0.903	0.937	0.8742859397121185	0.9222363425582387	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	221	779	16	32	0.9276018099547512	0.952	0.9220045235606726	0	0	0.020969855832241154	0.011810636629136955	0.03208663531129867	0.1350210970464135	0.092	0.1795976548514142	0.9790301441677588	0.9679133646887013	0.988189363370863	0.8649789029535865	0.8204023451485857	0.908	0.9589216944801027	0.945167186578135	0.9727626459143969	0.8903508771929824	0.958905865823674	0.939	0.965	0.899413446551301	0.9444769791476271	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	457	543	230	10	0.49671772428884026	0.76	0.8281821147922646	0	1	0.30144167758846657	0.2684471675371635	0.3359482290940092	0.04219409282700422	0.018018018018018018	0.06910569105691057	0.6985583224115334	0.6640517709059909	0.7315528324628365	0.9578059071729957	0.9308943089430894	0.9819819819819819	0.9815837937384899	0.9692015012230727	0.9923961573914046	0.45031438333932783	0.5417582469412974	0.733	0.786	0.806070533987576	0.8491005883188509	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	195	805	24	66	0.8769230769230769	0.91	0.8450321017967052	0	0	0.03145478374836173	0.019479257788843282	0.04393049363377112	0.27848101265822783	0.22221141374837874	0.3362733872971916	0.9685452162516383	0.9560695063662289	0.9805207422111568	0.7215189873417721	0.6637266127028083	0.7777885862516212	0.9180124223602485	0.8987468319774718	0.9369522631199092	0.8307474226804125	0.9215686274509803	0.892	0.928	0.8165678299875446	0.8734725365932702	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	356	644	155	36	0.5646067415730337	0.809	0.8224778937239743	0	0	0.20314547837483618	0.1734546512086101	0.23168298360700731	0.1518987341772152	0.10619469026548672	0.19823883487771532	0.7968545216251638	0.7683170163929928	0.8265453487913899	0.8481012658227848	0.8017611651222847	0.8938053097345132	0.9440993788819876	0.9260434969744538	0.9615445859872611	0.5129540095743921	0.6158298912785453	0.7849750000000001	0.8340249999999998	0.7947474632925448	0.8499687913971979	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	5.0	contamination < 5%	54	946	60	940	13	7	0.7833333333333333	0.98	0.9283141492443818	0	0	0.013742071881606765	0.007337526205450734	0.02224635247227564	0.12962962962962962	0.047619047619047616	0.22807017543859648	0.9862579281183932	0.9777536475277243	0.9926624737945493	0.8703703703703703	0.7719298245614035	0.9523809523809523	0.9925531914893617	0.9863577898050477	0.9968523751097836	0.6727194357366771	0.8813808574277167	0.971	0.988	0.8798620060408046	0.9693699978919426	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	5.0	contamination < 5%	54	946	58	942	13	9	0.7758620689655172	0.978	0.9097956307258632	0	0	0.013742071881606765	0.007360479680831323	0.022128556375131718	0.16666666666666666	0.06666666666666667	0.26666666666666666	0.9862579281183932	0.9778714436248683	0.9926395203191687	0.8333333333333334	0.7333333333333333	0.9333333333333333	0.9904458598726115	0.9840760100719522	0.9967571058679778	0.66	0.873015873015873	0.968	0.986	0.8602386850953555	0.9606707108093184	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	5.0	contamination < 5%	54	946	65	935	16	5	0.7538461538461538	0.979	0.9452470440842534	0	0	0.016913319238900635	0.009443614009384467	0.025343858763961412	0.09259259259259259	0.022222222222222223	0.17777777777777778	0.9830866807610994	0.9746561412360386	0.9905563859906155	0.9074074074074074	0.8222222222222222	0.9777777777777777	0.9946524064171123	0.9893955461293743	0.9989247600568241	0.6451612903225806	0.859375	0.969975	0.987	0.902739325338985	0.9799918949909806	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	5.0	contamination < 5%	54	946	342	658	289	1	0.15497076023391812	0.71	0.8379923263644193	0	1	0.3054968287526427	0.27635857704059363	0.33651660632506103	0.018518518518518517	0.0	0.061224489795918366	0.6945031712473573	0.6634833936749388	0.7236414229594064	0.9814814814814815	0.9387755102040817	1.0	0.9984802431610942	0.9953486566517405	1.0	0.11578862751734642	0.19385074626865667	0.68	0.7370249999999998	0.8122467646627917	0.8577487382840663	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	5.0	contamination < 5%	54	946	76	924	32	10	0.5789473684210527	0.958	0.8904940881685067	0	0	0.03382663847780127	0.023255200019645882	0.04636581700479741	0.18518518518518517	0.08569908814589669	0.2916666666666667	0.9661733615221987	0.9536341829952026	0.9767447999803541	0.8148148148148148	0.7083333333333334	0.9143009118541032	0.9891774891774892	0.9826067970381621	0.9956427015250545	0.4675289384528515	0.6867469879518072	0.945	0.969	0.8370808334672374	0.9400102148910412	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	5.0	contamination < 5%	54	946	573	427	519	0	0.09424083769633508	0.481	0.7256871035940804	0	0	0.5486257928118393	0.5173858087377382	0.5808150723793166	0.0	0.0	0.0	0.4513742071881607	0.4191849276206833	0.4826141912622618	1.0	1.0	1.0	1.0	1.0	1.0	0.07044141985311865	0.1180441376241334	0.449	0.511	0.7095924638103416	0.7413070956311308	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	10.0	contamination < 10%	114	886	118	882	13	9	0.8898305084745762	0.978	0.9531899726743496	0	0	0.014672686230248307	0.0068415051311288486	0.022703414788020435	0.07894736842105263	0.032513768686073974	0.13159525880817738	0.9853273137697517	0.9772965852119796	0.9931584948688712	0.9210526315789473	0.8684047411918226	0.9674862313139261	0.9897959183673469	0.9830503681263901	0.9955257270693513	0.8317757009345794	0.9462413594470046	0.969	0.987	0.9267311412059149	0.9767849163723181	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	10.0	contamination < 10%	114	886	113	887	9	10	0.9203539823008849	0.981	0.951061344105184	0	0	0.010158013544018058	0.004429434114645473	0.016874319180757026	0.08771929824561403	0.038461538461538464	0.144	0.989841986455982	0.9831256808192429	0.9955705658853545	0.9122807017543859	0.856	0.9615384615384616	0.9887260428410372	0.9812558553180603	0.9954236021859294	0.8666517857142858	0.9666666666666667	0.972	0.989	0.9234901353050275	0.9757623654498655	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	10.0	contamination < 10%	114	886	117	883	10	7	0.9145299145299145	0.983	0.9636549047562473	0	0	0.011286681715575621	0.004645223661154862	0.01847789393590285	0.06140350877192982	0.018867924528301886	0.10679796931742383	0.9887133182844243	0.9815221060640972	0.9953547763388452	0.9385964912280702	0.8932020306825762	0.9811320754716981	0.9920724801812004	0.9854419212208558	0.9977220956719818	0.8608695652173913	0.9604018866453574	0.975	0.9900249999999998	0.9402832299185344	0.9848911024909952	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	10.0	contamination < 10%	114	886	594	406	480	0	0.1919191919191919	0.52	0.7291196388261851	0	0	0.5417607223476298	0.5090492630460762	0.5754875480323651	0.0	0.0	0.0	0.4582392776523702	0.42451245196763476	0.49095073695392377	1.0	1.0	1.0	1.0	1.0	1.0	0.15979706200719954	0.22542539049518112	0.488	0.551	0.7122562259838173	0.7454753684769619	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	10.0	contamination < 10%	114	886	147	853	42	9	0.7142857142857143	0.949	0.9368242841867649	0	0	0.04740406320541761	0.034129692832764506	0.0619268637903959	0.07894736842105263	0.034482758620689655	0.13187721369539546	0.9525959367945824	0.9380731362096041	0.9658703071672355	0.9210526315789473	0.8681227863046045	0.9655172413793104	0.9894490035169988	0.9822042848841401	0.9953434225844005	0.6356944444444445	0.7866691176470588	0.934	0.962	0.909253475865079	0.9605140179685425	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	10.0	contamination < 10%	114	886	843	157	729	0	0.13523131672597866	0.271	0.5886004514672686	0	0	0.8227990970654627	0.7968397291196389	0.8483179930081657	0.0	0.0	0.0	0.17720090293453725	0.15168200699183426	0.20316027088036118	1.0	1.0	1.0	1.0	1.0	1.0	0.1120252133872417	0.1594886773102722	0.244	0.299	0.5758410034959172	0.6015801354401806	False	1000
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	995	5	0	5	1.0	0.995	0.995	0	0				0.005	0.001002004008016032	0.010060869247744528				0.995	0.9899391307522555	0.998997995991984	0.0	0.0	0.0	1.0	1.0	0.9899391307522555	0.998997995991984	0.9899391307522555	0.998997995991984	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0	1.0	0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0	1.0	1.0	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	994	6	0	6	1.0	0.994	0.994	0	0				0.006	0.0019588638589618022	0.011881188118811881				0.994	0.9881188118811881	0.9980411361410382	0.0	0.0	0.0	1.0	1.0	0.9881188118811881	0.9980411361410382	0.9881188118811881	0.9980411361410382	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	completeness	90.0	completeness >= 90%	352	648	339	661	49	62	0.855457227138643	0.889	0.8741231762065096	0	0	0.07561728395061729	0.05474942366709249	0.09711792111524686	0.17613636363636365	0.13067886768276235	0.219375	0.9243827160493827	0.9028820788847531	0.9452505763329074	0.8238636363636364	0.780625	0.8693211323172376	0.9062027231467473	0.8819833427442123	0.9299084979871691	0.817629179331307	0.8924442467893093	0.8676463100515155	0.9109119354769304	0.8496627376331104	0.8994106672066234	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	completeness	90.0	completeness >= 90%	352	648	355	645	56	53	0.8422535211267606	0.891	0.8815060325476992	0	0	0.08641975308641975	0.06382893888492992	0.1095679012345679	0.15056818181818182	0.111412875270814	0.19020499403606222	0.9135802469135802	0.8904320987654321	0.9361710611150701	0.8494318181818182	0.8097950059639377	0.888587124729186	0.9178294573643411	0.8953064760532591	0.9395770392749244	0.8028414245921209	0.8810302424611106	0.8706688019415743	0.9113805992340082	0.8581791938009694	0.9052185563516509	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	completeness	90.0	completeness >= 90%	352	648	332	668	15	35	0.9548192771084337	0.95	0.9387100168350169	0	0	0.023148148148148147	0.012538205329153606	0.03599515063211031	0.09943181818181818	0.06886795803831491	0.13196480938416422	0.9768518518518519	0.9640048493678897	0.9874617946708464	0.9005681818181818	0.8680351906158358	0.9311320419616851	0.9476047904191617	0.9296630363126958	0.9638022678951098	0.9314271708683473	0.975905423495785	0.9352287788353602	0.9631115865550758	0.920946798959345	0.9549128522210112	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	completeness	90.0	completeness >= 90%	352	648	584	416	243	11	0.583904109589041	0.746	0.796875	0	0	0.375	0.3373295679111843	0.4127750920641441	0.03125	0.01440818675676571	0.0480268531754135	0.625	0.5872249079358559	0.6626704320888157	0.96875	0.9519731468245866	0.9855918132432343	0.9735576923076923	0.9594223427940226	0.987503094059406	0.5413722248464808	0.6217232082137204	0.7178452351892209	0.7721053013783858	0.7767081030682972	0.8170675143977858	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	completeness	90.0	completeness >= 90%	352	648	333	667	37	56	0.8888888888888888	0.907	0.8919051627384961	0	0	0.05709876543209876	0.04006009244992296	0.07643405769951292	0.1590909090909091	0.12078409531189463	0.19946721311475402	0.9429012345679012	0.923565942300487	0.959939907550077	0.8409090909090909	0.8005327868852459	0.8792159046881054	0.9160419790104948	0.8938454833597465	0.9360840723989183	0.8539657524901078	0.9206395754782851	0.8875708703646951	0.925	0.8698518291884616	0.9126140483778735	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	completeness	90.0	completeness >= 90%	352	648	566	434	231	17	0.5918727915194346	0.752	0.797611531986532	0	0	0.35648148148148145	0.3186102376179216	0.39376492866639107	0.048295454545454544	0.026861685637096424	0.0710231153750621	0.6435185185185185	0.6062350713336089	0.6813897623820784	0.9517045454545454	0.9289768846249379	0.9731383143629035	0.9608294930875576	0.941834451901566	0.9781579780498101	0.5499911347517731	0.6326977917016886	0.7247690804269447	0.7797623516373516	0.7760512777381432	0.819229276415148	True	785
