tier	group_key	draft_accession	complete_accession	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	complete_biosample	draft_contigs	complete_contigs	draft_bp	complete_bp	size_ratio_draft_over_complete	draft_gc	complete_gc	draft_excluded_from_refseq	complete_excluded_from_refseq	draft_submitter	complete_submitter	draft_release_date	complete_release_date	n_complete_in_group	n_draft_in_group	draft_ftp	complete_ftp	ratio
same_biosample	SAMN04158281	GCA_001462715.1	GCA_006337025.1	Escherichia coli	bacteria	562	strain=K71-77	Contig	Complete Genome	SAMN04158281	SAMN04158281	110	3	5145622	5197522	0.9900	50.500000	50.500000	na	na	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2015-12-09	2019-06-13	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/462/715/GCA_001462715.1_ASM146271v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/337/025/GCA_006337025.1_ASM633702v1/	0.99
same_biosample	SAMN04158282	GCA_001462735.1	GCA_002113865.1	Klebsiella pneumoniae	bacteria	573	strain=K66-45	Contig	Complete Genome	SAMN04158282	SAMN04158282	166	5	5981886	6081126	0.9837	56.500000	56.500000	na	na	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	University of Oslo	2015-12-09	2017-04-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/462/735/GCA_001462735.1_ASM146273v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/113/865/GCA_002113865.1_ASM211386v1/	0.9837
same_biosample	SAMN04158294	GCA_001462925.1	GCA_003813145.1	Escherichia coli	bacteria	562	strain=50579417	Contig	Complete Genome	SAMN04158294	SAMN04158294	252	6	5487198	5550714	0.9886	50.500000	50.500000	na	na	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	2015-12-09	2018-11-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/462/925/GCA_001462925.1_ASM146292v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/813/145/GCA_003813145.1_ASM381314v1/	0.9886
same_biosample	SAMN03266541	GCA_001506125.1	GCA_002846995.1	Dickeya solani	bacteria	1089444	strain=PPO 9019	Scaffold	Complete Genome	SAMN03266541	SAMN03266541	27	2	4910404	4962430	0.9895	56.500000	56.500000	na	na	CNRS - UPR2355	Institute for integrative biology of the cell	2016-01-07	2017-12-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/125/GCA_001506125.1_ASM150612v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/846/995/GCA_002846995.1_ASM284699v1/	0.9895
same_biosample	SAMEA1709749	GCA_001512215.1	GCA_047227755.2	Acinetobacter baumannii	bacteria	470	strain=A297	Scaffold	Complete Genome	SAMEA1709749	SAMEA1709749	99	4	4109780	4180892	0.9830	39.000000	39.000000	na	na	SC	University of Technology Sydney	2016-01-09	2025-05-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/512/215/GCA_001512215.1_9179_4_6/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/227/755/GCA_047227755.2_A297_complete_genome/	0.983
same_biosample	SAMN04254555	GCA_001521755.1	GCA_002887275.1	Elizabethkingia meningoseptica	bacteria	238	strain=KC1913	Scaffold	Complete Genome	SAMN04254555	SAMN04254555	45	1	3853643	3873114	0.9950	36.500000	36.500000	na	na	CDC	CDC	2016-01-21	2017-03-09	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/521/755/GCA_001521755.1_ASM152175v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/887/275/GCA_002887275.1_ASM288727v1/	0.995
same_biosample	SAMN04254539	GCA_001521815.1	GCA_002022025.1	Elizabethkingia anophelis	bacteria	1117645	strain=0422	Scaffold	Complete Genome	SAMN04254539	SAMN04254539	26	1	3959896	3986480	0.9933	35.500000	35.500000	na	na	CDC	CDC	2016-01-21	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/521/815/GCA_001521815.1_ASM152181v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/025/GCA_002022025.1_ASM202202v1/	0.9933
same_biosample	SAMN03275161	GCA_001542055.1	GCA_018340485.1	Salmonella enterica subsp. enterica serovar Kentucky	bacteria	28901	strain=CFSAN011778	Contig	Complete Genome	SAMN03275161	SAMN03275161	365	1	4934788	4761666	1.0364	52.000000	52.000000	na	from large multi-isolate project	FDA/CFSAN	Center for Food Safety and Applied Nutrition	2016-01-27	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/542/055/GCA_001542055.1_ASM154205v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/340/485/GCA_018340485.1_ASM1834048v1/	1.0364
same_biosample	SAMN04901306	GCA_001640565.1	GCA_001650215.1	Streptomyces sp. RTd22	bacteria	1841249	strain=RTd22	Scaffold	Complete Genome	SAMN04901306	SAMN04901306	193	1	11185248	11142275	1.0039	71.500000	71.500000	na	na	Faculdade de Ciencias Farmaceuticas de Ribeirao Preto - University of Sao Paulo	Faculdade de Ciencias Farmaceuticas de Ribeirao Preto - University of Sao Paulo	2016-05-09	2016-05-23	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/640/565/GCA_001640565.1_ASM164056v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/650/215/GCA_001650215.1_ASM165021v1/	1.0039
same_biosample	SAMN04219460	GCA_001651825.1	GCA_001659785.1	Dietzia timorensis	bacteria	499555	strain=ID05-A0528	Scaffold	Complete Genome	SAMN04219460	SAMN04219460	182	1	3430606	3607892	0.9509	65.500000	65.500000	na	na	Peking University	Peking University	2016-05-25	2016-06-07	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/825/GCA_001651825.1_ASM165182v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/785/GCA_001659785.1_ASM165978v1/	0.9509
same_biosample	SAMN05172963	GCA_001672355.1	GCA_013170705.1	Mesorhizobium loti	bacteria	381	strain=NZP2042	Contig	Complete Genome	SAMN05172963	SAMN05172963	25	1	6842597	6870350	0.9960	63.000000	63.000000	na	na	Curtin University	University of Otago	2016-06-20	2020-05-26	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/672/355/GCA_001672355.1_NZP2042/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/170/705/GCA_013170705.1_ASM1317070v1/	0.996
same_biosample	SAMN05172962	GCA_001672365.1	GCA_013170725.1	Mesorhizobium loti	bacteria	381	strain=NZP2014	Contig	Complete Genome	SAMN05172962	SAMN05172962	26	1	6577817	6602217	0.9963	63.000000	63.000000	unverified source organism	na	Curtin University	University of Otago	2016-06-20	2020-05-26	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/672/365/GCA_001672365.1_ASM167236v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/170/725/GCA_013170725.1_ASM1317072v1/	0.9963
same_biosample	SAMN05172977	GCA_001672385.1	GCA_013170865.1	Mesorhizobium loti	bacteria	381	strain=SU343	Contig	Complete Genome	SAMN05172977	SAMN05172977	29	3	7182993	7200913	0.9975	63.000000	63.000000	unverified source organism	unverified source organism	Curtin University	University of Otago	2016-06-20	2020-05-26	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/672/385/GCA_001672385.1_SU343/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/170/865/GCA_013170865.1_ASM1317086v1/	0.9975
same_biosample	SAMN04633439	GCA_001673755.1	GCA_001913155.1	Maribacter hydrothermalis	bacteria	1836467	strain=T28	Contig	Complete Genome	SAMN04633439	SAMN04633439	52	1	4221554	4271158	0.9884	34.500000	34.500000	na	na	Xiamen University	Xiamen University	2016-06-21	2016-12-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/673/755/GCA_001673755.1_ASM167375v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/913/155/GCA_001913155.1_ASM191315v1/	0.9884
same_biosample	SAMN03160826	GCA_001685215.1	GCA_001913195.1	Listeria monocytogenes	bacteria	1639	strain=HPB913	Contig	Complete Genome	SAMN03160826	SAMN03160826	81	1	2998209	3005352	0.9976	38.000000	38.000000	na	na	Health Canada	Food and Drug Administration	2016-07-14	2016-12-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/685/215/GCA_001685215.1_ASM168521v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/913/195/GCA_001913195.1_ASM191319v1/	0.9976
same_biosample	SAMN01938999	GCA_001707555.1	GCA_018338395.1	Salmonella enterica subsp. enterica serovar Javiana str. CFSAN000905	bacteria	28901	strain=CFSAN000905	Contig	Complete Genome	SAMN01938999	SAMN01938999	26	1	4580631	4620271	0.9914	52.000000	52.000000	na	from large multi-isolate project	FDA	Center for Food Safety and Applied Nutrition	2016-08-18	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/707/555/GCA_001707555.1_ASM170755v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/395/GCA_018338395.1_ASM1833839v1/	0.9914
same_biosample	SAMN02709277	GCA_001707605.1	GCA_006517135.1	Salmonella enterica subsp. enterica serovar Anatum	bacteria	28901	strain=CFSAN003959	Contig	Complete Genome	SAMN02709277	SAMN02709277	34	1	4689154	4718314	0.9938	52.000000	52.000000	na	na	FDA/CFSAN	Center for Food Safety and Applied Nutrition	2016-08-18	2019-06-30	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/707/605/GCA_001707605.1_ASM170760v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/135/GCA_006517135.1_ASM651713v1/	0.9938
same_biosample	SAMN02709328	GCA_001707615.1	GCA_018339995.1	Salmonella enterica subsp. enterica serovar Saintpaul	bacteria	28901	strain=CFSAN004090	Contig	Complete Genome	SAMN02709328	SAMN02709328	41	1	4700674	4730083	0.9938	52.000000	52.500000	na	from large multi-isolate project	FDA/CFSAN	Center for Food Safety and Applied Nutrition	2016-08-18	2021-05-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/707/615/GCA_001707615.1_ASM170761v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/339/995/GCA_018339995.1_ASM1833999v1/	0.9938
same_biosample	SAMN05615426	GCA_001723445.1	GCA_004758745.1	Corynebacterium diphtheriae	bacteria	1717	strain=TH1526	Contig	Complete Genome	SAMN05615426	SAMN05615426	81	1	2452011	2504185	0.9792	53.500000	53.500000	annotation fails completeness check; many frameshifted proteins	na	CMC, Vellore	Christian Medical College	2016-09-12	2019-04-09	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/723/445/GCA_001723445.1_ASM172344v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/758/745/GCA_004758745.1_ASM475874v1/	0.9792
same_biosample	SAMN04191551	GCA_001728785.1	GCA_001651925.2	Escherichia coli	bacteria	562	strain=FRIK2069	Contig	Complete Genome	SAMN04191551	SAMN04191551	388	2	5542249	5740825	0.9654	50.500000	50.500000	na	na	US Food and Drug Administration	University of Florida	2016-09-15	2017-08-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/728/785/GCA_001728785.1_ASM172878v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/925/GCA_001651925.2_ASM165192v2/	0.9654
same_biosample	SAMN05731713	GCA_001747495.1	GCA_003860565.1	Cloacibacterium normanense	bacteria	237258	strain=NRS-1	Contig	Complete Genome	SAMN05731713	SAMN05731713	82	1	2727353	2759562	0.9883	33.000000	33.000000	na	na	The Jackson Laboratory	Bacterial Special Pathogens Branch (CDC)	2016-09-28	2018-12-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/747/495/GCA_001747495.1_ASM174749v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/565/GCA_003860565.1_ASM386056v1/	0.9883
same_biosample	SAMN04437239	GCA_001754005.1	GCA_042134675.1	Lactiplantibacillus plantarum	bacteria	1590	strain=CGMCC 8198	Contig	Chromosome	SAMN04437239	SAMN04437239	102	1	3080303	2957764	1.0414	44.500000	45.000000	na	annotation fails completeness check; many frameshifted proteins	Tianjin University of Science&Technology	Tianjin University of Science and Technology	2016-10-07	2024-09-21	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/754/005/GCA_001754005.1_ASM175400v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/134/675/GCA_042134675.1_ASM4213467v1/	1.0414
same_biosample	SAMN04338613	GCA_001865315.1	GCA_001704195.1	Streptomyces sampsonii	bacteria	42239	strain=KJ40	Scaffold	Complete Genome	SAMN04338613	SAMN04338613	578	1	7261502	7070328	1.0270	73.500000	73.500000	na	na	Sichuan Agricultural University	Sichuan Agricultural University	2016-11-03	2016-08-12	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/315/GCA_001865315.1_ASM186531v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/704/195/GCA_001704195.1_ASM170419v1/	1.027
same_biosample	SAMN05949357	GCA_001884505.1	GCA_013207105.1	Salmonella enterica subsp. enterica serovar Typhimurium	bacteria	28901	strain=SL7207	Contig	Complete Genome	SAMN05949357	SAMN05949357	60	5	5035504	5155580	0.9767	52.000000	52.000000	na	na	University of Glasgow	Institute of Microbiology, Belarus National Academy of Sciences	2016-11-18	2020-06-02	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/884/505/GCA_001884505.1_ASM188450v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/207/105/GCA_013207105.1_ASM1320710v1/	0.9767
same_biosample	SAMN06163065	GCA_001935945.1	GCA_004771215.1	Corynebacterium diphtheriae subsp. lausannense	bacteria	1717	strain=CMCNS703	Contig	Complete Genome	SAMN06163065	SAMN06163065	289	1	2725068	2892379	0.9422	53.500000	53.500000	unverified source organism; many frameshifted proteins	contaminated; unverified source organism	CMC, Vellore	Christian Medical College	2017-01-04	2019-04-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/935/945/GCA_001935945.1_ASM193594v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/771/215/GCA_004771215.1_ASM477121v1/	0.9422
same_biosample	SAMN05827444	GCA_002006845.1	GCA_002012285.1	Acinetobacter pittii	bacteria	48296	strain=YMC2010/8/T346	Scaffold	Complete Genome	SAMN05827444	SAMN05827444	121	2	4016320	4045824	0.9927	38.500000	39.000000	annotation fails completeness check; many frameshifted proteins	na	Yonsei university college of medicine	Yonsei university college of medicine	2017-02-24	2017-03-03	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/006/845/GCA_002006845.1_ASM200684v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/012/285/GCA_002012285.1_ASM201228v1/	0.9927
same_biosample	SAMN05281841	GCA_002023055.1	GCA_002022105.1	Elizabethkingia meningoseptica	bacteria	238	strain=G4076	Contig	Complete Genome	SAMN05281841	SAMN05281841	21	1	3856478	3873125	0.9957	36.500000	36.500000	na	na	CDC	CDC	2017-03-07	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/055/GCA_002023055.1_ASM202305v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/105/GCA_002022105.1_ASM202210v1/	0.9957
same_biosample	SAMN05281858	GCA_002023065.1	GCA_002022125.1	Elizabethkingia ursingii	bacteria	1756150	strain=G4123	Contig	Complete Genome	SAMN05281858	SAMN05281858	18	1	4184835	4216720	0.9924	35.500000	35.500000	na	na	CDC	CDC	2017-03-07	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/065/GCA_002023065.1_ASM202306v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/125/GCA_002022125.1_ASM202212v1/	0.9924
same_biosample	SAMN05281842	GCA_002023095.1	GCA_002022145.1	Elizabethkingia meningoseptica	bacteria	238	strain=G4120	Contig	Complete Genome	SAMN05281842	SAMN05281842	15	1	3983608	4004759	0.9947	36.500000	36.500000	na	na	CDC	CDC	2017-03-07	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/095/GCA_002023095.1_ASM202309v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/145/GCA_002022145.1_ASM202214v1/	0.9947
same_biosample	SAMN04567744	GCA_002023105.1	GCA_001596175.2	Elizabethkingia anophelis	bacteria	1117645	strain=CSID_3015183678	Scaffold	Complete Genome	SAMN04567744	SAMN04567744	25	1	3907166	3931222	0.9939	35.500000	36.000000	na	na	CDC	Bacterial Special Pathogens Branch (CDC)	2017-03-07	2016-04-20	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/105/GCA_002023105.1_ASM202310v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/596/175/GCA_001596175.2_ASM159617v2/	0.9939
same_biosample	SAMN05255122	GCA_002023135.1	GCA_002022045.1	Elizabethkingia anophelis	bacteria	1117645	strain=JM-87	Contig	Complete Genome	SAMN05255122	SAMN05255122	135	1	4136773	4184507	0.9886	35.500000	35.500000	na	na	CDC	CDC	2017-03-07	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/135/GCA_002023135.1_ASM202313v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/045/GCA_002022045.1_ASM202204v1/	0.9886
same_biosample	SAMN05273152	GCA_002023145.1	GCA_002022065.1	Elizabethkingia anophelis	bacteria	1117645	strain=3375	Contig	Complete Genome	SAMN05273152	SAMN05273152	17	1	3979883	4006214	0.9934	35.500000	35.500000	na	na	CDC	CDC	2017-03-07	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/145/GCA_002023145.1_ASM202314v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/065/GCA_002022065.1_ASM202206v1/	0.9934
same_biosample	SAMN04482309	GCA_002023175.1	GCA_002024825.1	Elizabethkingia anophelis	bacteria	1117645	strain=F3543	Contig	Complete Genome	SAMN04482309	SAMN04482309	9	1	3951242	3974275	0.9942	35.500000	35.500000	na	na	CDC	CDC	2017-03-07	2017-03-10	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/175/GCA_002023175.1_ASM202317v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/825/GCA_002024825.1_ASM202482v1/	0.9942
same_biosample	SAMN05277779	GCA_002023195.1	GCA_002022085.1	Elizabethkingia anophelis	bacteria	1117645	strain=F3201	Contig	Complete Genome	SAMN05277779	SAMN05277779	55	2	4233346	4281097	0.9888	35.500000	35.500000	na	na	CDC	CDC	2017-03-07	2017-03-06	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/195/GCA_002023195.1_ASM202319v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/085/GCA_002022085.1_ASM202208v1/	0.9888
same_biosample	SAMN05277827	GCA_002023205.1	GCA_002024805.1	Elizabethkingia bruuniana	bacteria	1756149	strain=G0146	Contig	Complete Genome	SAMN05277827	SAMN05277827	26	1	4385854	4433522	0.9892	36.000000	36.000000	na	na	CDC	CDC	2017-03-07	2017-03-10	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/205/GCA_002023205.1_ASM202320v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/805/GCA_002024805.1_ASM202480v1/	0.9892
same_biosample	SAMN02367807	GCA_002034545.1	GCA_013162165.1	Salmonella enterica subsp. VII serovar 1,40:g,z51:--	bacteria	28901	strain=2439-64	Contig	Complete Genome	SAMN02367807	SAMN02367807	87	1	4488115	4517871	0.9934	51.500000	51.500000	annotation fails completeness check	annotation fails completeness check	University of California at Davis	PulseNet Next Generation Subtyping Methods Unit	2017-03-17	2020-05-25	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/034/545/GCA_002034545.1_ASM203454v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/162/165/GCA_013162165.1_ASM1316216v1/	0.9934
same_biosample	SAMN06347028	GCA_002077755.1	GCA_014680125.1	Geobacillus sp. 44B	bacteria	1963023	strain=44B	Contig	Complete Genome	SAMN06347028	SAMN06347028	284	1	3543185	3815978	0.9285	44.500000	44.500000	unverified source organism	unverified source organism	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/755/GCA_002077755.1_ASM207775v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/680/125/GCA_014680125.1_ASM1468012v1/	0.9285
same_biosample	SAMN06347030	GCA_002077765.1	GCA_014679505.1	Geobacillus sp. 46C-IIa	bacteria	1963025	strain=46C-IIa	Scaffold	Complete Genome	SAMN06347030	SAMN06347030	53	1	3474909	3579240	0.9709	52.000000	52.000000	na	na	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/765/GCA_002077765.1_ASM207776v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/679/505/GCA_014679505.1_ASM1467950v1/	0.9709
same_biosample	SAMN06347031	GCA_002077775.1	GCA_014679705.1	Geobacillus sp. 47C-IIb	bacteria	1963026	strain=47C-IIb	Scaffold	Complete Genome	SAMN06347031	SAMN06347031	170	1	3347490	3635863	0.9207	49.500000	49.500000	na	na	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/775/GCA_002077775.1_ASM207777v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/679/705/GCA_014679705.1_ASM1467970v1/	0.9207
same_biosample	SAMN06347032	GCA_002077815.1	GCA_014679145.1	Geobacillus thermoleovorans	bacteria	33941	strain=SURF-48B	Scaffold	Complete Genome	SAMN06347032	SAMN06347032	242	1	3386398	3808577	0.8892	52.500000	52.000000	na	na	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/815/GCA_002077815.1_ASM207781v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/679/145/GCA_014679145.1_ASM1467914v1/	0.8892
same_biosample	SAMN06347034	GCA_002077835.1	GCA_014678925.1	Geobacillus zalihae	bacteria	213419	strain=SURF-189	Scaffold	Complete Genome	SAMN06347034	SAMN06347034	372	1	3553583	3562720	0.9974	52.500000	52.000000	na	na	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/835/GCA_002077835.1_ASM207783v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/678/925/GCA_014678925.1_ASM1467892v1/	0.9974
same_biosample	SAMN06347033	GCA_002077855.1	GCA_014679335.1	Geobacillus zalihae	bacteria	213419	strain=SURF-114	Contig	Complete Genome	SAMN06347033	SAMN06347033	153	1	3431480	3563283	0.9630	52.500000	52.000000	na	na	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/855/GCA_002077855.1_ASM207785v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/679/335/GCA_014679335.1_ASM1467933v1/	0.963
same_biosample	SAMN06347029	GCA_002077865.1	GCA_014679925.1	Geobacillus sp. 44C	bacteria	1963024	strain=44C	Scaffold	Complete Genome	SAMN06347029	SAMN06347029	122	1	3220397	3329032	0.9674	42.500000	42.500000	unverified source organism	unverified source organism	Jet Propulsion Laboratory, California Institute of Technology	Jet Propulsion Laboratory, California Institute of Technology	2017-04-03	2020-09-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/865/GCA_002077865.1_ASM207786v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/679/925/GCA_014679925.1_ASM1467992v1/	0.9674
same_biosample	SAMN01939119	GCA_002131925.1	GCA_009648655.1	Listeria monocytogenes CFSAN002349	bacteria	1639	strain=CFSAN002349	Scaffold	Complete Genome	SAMN01939119	SAMN01939119	21	1	2910701	2942451	0.9892	38.000000	38.000000	na	na	FDA	FDA Center for Food Safety and Applied Nutrition	2017-05-11	2019-11-11	1	2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/131/925/GCA_002131925.1_ASM213192v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/655/GCA_009648655.1_ASM964865v1/	0.9892
same_biosample	SAMN07205639	GCA_002532205.1	GCA_049942895.1	Cronobacter sakazakii	bacteria	28141	strain=MOD1_KW18	Contig	Complete Genome	SAMN07205639	SAMN07205639	36	2	4438679	4475520	0.9918	57.000000	57.000000	na	from large multi-isolate project	FDA/CFSAN	FDA/CFSAN	2017-10-12	2025-04-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/532/205/GCA_002532205.1_ASM253220v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/942/895/GCA_049942895.1_KW18/	0.9918
same_biosample	SAMN07205640	GCA_002532235.1	GCA_049942855.1	Cronobacter sakazakii	bacteria	28141	strain=MOD1_KW13	Scaffold	Complete Genome	SAMN07205640	SAMN07205640	38	6	4491197	4517369	0.9942	57.000000	57.000000	na	from large multi-isolate project	FDA/CFSAN	FDA/CFSAN	2017-10-12	2025-04-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/532/235/GCA_002532235.1_ASM253223v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/942/855/GCA_049942855.1_KW13/	0.9942
same_biosample	SAMN07205641	GCA_002532275.1	GCA_049942885.1	Cronobacter sakazakii	bacteria	28141	strain=MOD1_KW11	Scaffold	Complete Genome	SAMN07205641	SAMN07205641	32	3	4446349	4475871	0.9934	57.000000	57.000000	na	from large multi-isolate project	FDA/CFSAN	FDA/CFSAN	2017-10-12	2025-04-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/532/275/GCA_002532275.1_ASM253227v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/942/885/GCA_049942885.1_KW11/	0.9934
