dataset	genome	name_key_source	taxid	cami_novelty_category	sci_name	tax_species	tax_genus	tax_phylum	match_level	matched_accessions	n_matched_accessions	ncbi_name_key	in_train	in_val	in_test	in_kmer_selection	leaked
strain_madness	SP75_S58	SP75_S58	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP76_S59	SP76_S59	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP77_S60	SP77_S60	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP78_S61	SP78_S61	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP79_S62	SP79_S62	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP7_S4	SP7_S4	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP80_S63	SP80_S63	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP81_S64	SP81_S64	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP82_S65	SP82_S65	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP83_S66	SP83_S66	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP84_S67	SP84_S67	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP85_S68	SP85_S68	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP86_S69	SP86_S69	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP87_S70	SP87_S70	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP88_S94	SP88_S94	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP8_S5	SP8_S5	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP91_S72	SP91_S72	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP92_S73	SP92_S73	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP93_S74	SP93_S74	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP94_S75	SP94_S75	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP95_S76	SP95_S76	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP96_S77	SP96_S77	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP97_S78	SP97_S78	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP99_S80	SP99_S80	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	SP9_S6	SP9_S6	1313	new_strain	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus	Bacillota	none		0		False	False	False	False	False
strain_madness	spades_AND4471_S1_L001	spades_AND4471_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_AND8064_S11_L001	spades_AND8064_S11_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_AND8281_S12_L001	spades_AND8281_S12_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_AND8302_S10_L001	spades_AND8302_S10_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_AND9183_S11_L001	spades_AND9183_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And10026_S11_L001	spades_And10026_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And10054_S9_L001	spades_And10054_S9_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And10062_S12_L001	spades_And10062_S12_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And10073_S10_L001	spades_And10073_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And10925_S5_L001	spades_And10925_S5_L001	1639133	new_strain	Citrobacter portucalensis	Citrobacter portucalensis	Citrobacter	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And11624_S6_L001	spades_And11624_S6_L001	1639133	new_strain	Citrobacter portucalensis	Citrobacter portucalensis	Citrobacter	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And12875_S7_L001	spades_And12875_S7_L001	1639133	new_strain	Citrobacter portucalensis	Citrobacter portucalensis	Citrobacter	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4180_S6_L001	spades_And4180_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4191_S5_L001	spades_And4191_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4246_S5_L001	spades_And4246_S5_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4355_S8_L001	spades_And4355_S8_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4366_S2_L001	spades_And4366_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4500_S1_L001	spades_And4500_S1_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4543_S2_L001	spades_And4543_S2_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4613_S9_L001	spades_And4613_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4621_S3_L001	spades_And4621_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4858_S9_L001	spades_And4858_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4892_S4_L001	spades_And4892_S4_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4902_S2_L001	spades_And4902_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And4955_S10_L001	spades_And4955_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5042_S4_L001	spades_And5042_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5141_S4_L001	spades_And5141_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5192_S3_L001	spades_And5192_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5213_S1_L001	spades_And5213_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5232_S2_L001	spades_And5232_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5237_S4_L001	spades_And5237_S4_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5284_S5_L001	spades_And5284_S5_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5315_S3_L001	spades_And5315_S3_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5331_S1_L001	spades_And5331_S1_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5388_S8_L001	spades_And5388_S8_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5444_S7_L001	spades_And5444_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5527_S8_L001	spades_And5527_S8_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And5533_S9_L001	spades_And5533_S9_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6098_S1_L001	spades_And6098_S1_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6100_S3_L001	spades_And6100_S3_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6166_S1_L001	spades_And6166_S1_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6241_S2_L001	spades_And6241_S2_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6342_S10_L001	spades_And6342_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6399_S9_L001	spades_And6399_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6400_S11_L001	spades_And6400_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6442_S8_L001	spades_And6442_S8_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And6884_S7_L001	spades_And6884_S7_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And7051_S7_L001	spades_And7051_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And7187_S3_L001	spades_And7187_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And7225_S6_L001	spades_And7225_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And7556_S8_L001	spades_And7556_S8_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8344_S10_L001	spades_And8344_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8381_S10_L001	spades_And8381_S10_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8382_S4_L001	spades_And8382_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8388_S5_L001	spades_And8388_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8423_S6_L001	spades_And8423_S6_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8454_S5_L001	spades_And8454_S5_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8457_S3_L001	spades_And8457_S3_L001	547	new_species	Enterobacter		Enterobacter	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8655_S10_L001	spades_And8655_S10_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8688_S9_L001	spades_And8688_S9_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8861_S3_L001	spades_And8861_S3_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8909_S4_L001	spades_And8909_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And8926_S4_L001	spades_And8926_S4_L001	550	new_strain	Enterobacter cloacae	Enterobacter cloacae	Enterobacter	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9053_S12_L001	spades_And9053_S12_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9076_S11_L001	spades_And9076_S11_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9183_S10_L001	spades_And9183_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9205_S9_L001	spades_And9205_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9353_S7_L001	spades_And9353_S7_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9387_S6_L001	spades_And9387_S6_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9426_S4_L001	spades_And9426_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9454_S3_L001	spades_And9454_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9653_S7_L001	spades_And9653_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9693_S1_L001	spades_And9693_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9722_S8_L001	spades_And9722_S8_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9746_S7_L001	spades_And9746_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_And9855_S12_L001	spades_And9855_S12_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL10011_S11_L001	spades_ESBL10011_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL10030_S2_L001	spades_ESBL10030_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL10055_S8_L001	spades_ESBL10055_S8_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL10056_S9_L001	spades_ESBL10056_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL1009_S1_L001	spades_ESBL1009_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5402_S6_L001	spades_ESBL5402_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5481_S10_L001	spades_ESBL5481_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5497_S3_L001	spades_ESBL5497_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5533_S4_L001	spades_ESBL5533_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5609_S2_L001	spades_ESBL5609_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5613_S5_L001	spades_ESBL5613_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5621_S1_L001	spades_ESBL5621_S1_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5660_S7_L001	spades_ESBL5660_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5717_S8_L001	spades_ESBL5717_S8_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5734_S3_L001	spades_ESBL5734_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5772_S6_L001	spades_ESBL5772_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5780_S5_L001	spades_ESBL5780_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5784_S3_L001	spades_ESBL5784_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5786_S5_L001	spades_ESBL5786_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5791_S4_L001	spades_ESBL5791_S4_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5792_S6_L001	spades_ESBL5792_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5808_S8_L001	spades_ESBL5808_S8_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5817_S7_L001	spades_ESBL5817_S7_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5827_S10_L001	spades_ESBL5827_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5852_S11_L001	spades_ESBL5852_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5872_S5_L001	spades_ESBL5872_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5909_S5_L001	spades_ESBL5909_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL5911_S4_L001	spades_ESBL5911_S4_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6101_S9_L001	spades_ESBL6101_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6164_S11_L001	spades_ESBL6164_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6200_S12_L001	spades_ESBL6200_S12_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6210_S10_L001	spades_ESBL6210_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6270_S10_L001	spades_ESBL6270_S10_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6351_S5_L001	spades_ESBL6351_S5_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6364_S9_L001	spades_ESBL6364_S9_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6409_S4_L001	spades_ESBL6409_S4_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6418_S2_L001	spades_ESBL6418_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6455_S6_L001	spades_ESBL6455_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6515_S2_L001	spades_ESBL6515_S2_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6620_S4_L001	spades_ESBL6620_S4_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6628_S5_L001	spades_ESBL6628_S5_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6643_S3_L001	spades_ESBL6643_S3_L001	548	new_strain	Klebsiella aerogenes	Klebsiella aerogenes	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6661_S8_L001	spades_ESBL6661_S8_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6724_S11_L001	spades_ESBL6724_S11_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6759Q_S12_L001	spades_ESBL6759Q_S12_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6760_S6_L001	spades_ESBL6760_S6_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6769_S11_L001	spades_ESBL6769_S11_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6792_S10_L001	spades_ESBL6792_S10_L001	573	new_strain	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6983_S3_L001	spades_ESBL6983_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL6984_S1_L001	spades_ESBL6984_S1_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7021_S2_L001	spades_ESBL7021_S2_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7234_S12_L001	spades_ESBL7234_S12_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7347_S10_L001	spades_ESBL7347_S10_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7348_S6_L001	spades_ESBL7348_S6_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7359_S3_L001	spades_ESBL7359_S3_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7382_S4_L001	spades_ESBL7382_S4_L001	562	new_strain	Escherichia coli	Escherichia coli	Escherichia	Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7388_S7_L001	spades_ESBL7388_S7_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
strain_madness	spades_ESBL7410_S11_L001	spades_ESBL7410_S11_L001	543	new_genus	Enterobacteriaceae			Pseudomonadota	none		0		False	False	False	False	False
