bin_id	path	completeness_pct	scoreable	selection_reason	dataset	binset
s2__Otu450.0__X__Otu2115__c75__k20__class	bins/marine/mixed/s2__Otu450.0__X__Otu2115__c75__k20__class.fna	75.01117363136827	True	all_bins_kept	marine	mixed
s2__Otu454.0__X__Otu122.0__c60__k10__family	bins/marine/mixed/s2__Otu454.0__X__Otu122.0__c60__k10__family.fna	60.00207671447672	True	all_bins_kept	marine	mixed
s2__Otu47.0__X__Otu1553__c60__k10__phylum	bins/marine/mixed/s2__Otu47.0__X__Otu1553__c60__k10__phylum.fna	99.99756360312809	True	all_bins_kept	marine	mixed
s2__Otu473__X__Otu1334__c60__k15__family	bins/marine/mixed/s2__Otu473__X__Otu1334__c60__k15__family.fna	60.00720675099445	True	all_bins_kept	marine	mixed
s2__Otu48.0__X__Otu1332.0__c90__k10__phylum	bins/marine/mixed/s2__Otu48.0__X__Otu1332.0__c90__k10__phylum.fna	99.99965507071911	True	all_bins_kept	marine	mixed
s2__Otu489.0__X__Otu751.0__c60__k10__family	bins/marine/mixed/s2__Otu489.0__X__Otu751.0__c60__k10__family.fna	60.002553663124445	True	all_bins_kept	marine	mixed
s2__Otu499__X__Otu1913__c75__k5__class	bins/marine/mixed/s2__Otu499__X__Otu1913__c75__k5__class.fna	75.00254226229848	True	all_bins_kept	marine	mixed
s2__Otu50.0__X__Otu119.0__c75__k15__genus	bins/marine/mixed/s2__Otu50.0__X__Otu119.0__c75__k15__genus.fna	75.07034051106335	True	all_bins_kept	marine	mixed
s2__Otu50.0__X__Otu1548.1__c90__k15__phylum	bins/marine/mixed/s2__Otu50.0__X__Otu1548.1__c90__k15__phylum.fna	91.96777650762232	True	all_bins_kept	marine	mixed
s2__Otu50.0__X__Otu794.0__c75__k15__phylum	bins/marine/mixed/s2__Otu50.0__X__Otu794.0__c75__k15__phylum.fna	76.09912093974422	True	all_bins_kept	marine	mixed
s2__Otu50.0__X__Otu87.0__c60__k15__species	bins/marine/mixed/s2__Otu50.0__X__Otu87.0__c60__k15__species.fna	60.07012561804483	True	all_bins_kept	marine	mixed
s2__Otu50.0__X__Otu968.0__c90__k10__species	bins/marine/mixed/s2__Otu50.0__X__Otu968.0__c90__k10__species.fna	90.55678212599462	True	all_bins_kept	marine	mixed
s2__Otu501__X__Otu465__c75__k15__class	bins/marine/mixed/s2__Otu501__X__Otu465__c75__k15__class.fna	75.13135785796105	True	all_bins_kept	marine	mixed
s2__Otu506.0__X__Otu53.0__c75__k10__phylum	bins/marine/mixed/s2__Otu506.0__X__Otu53.0__c75__k10__phylum.fna	75.29582906829508	True	all_bins_kept	marine	mixed
s2__Otu526__X__Otu149__c60__k10__order	bins/marine/mixed/s2__Otu526__X__Otu149__c60__k10__order.fna	60.05569062211023	True	all_bins_kept	marine	mixed
s2__Otu53.0__X__Otu536__c75__k5__phylum	bins/marine/mixed/s2__Otu53.0__X__Otu536__c75__k5__phylum.fna	76.3801312948107	True	all_bins_kept	marine	mixed
s2__Otu570.0__X__Otu119.0__c60__k10__family	bins/marine/mixed/s2__Otu570.0__X__Otu119.0__c60__k10__family.fna	60.000679255535935	True	all_bins_kept	marine	mixed
s2__Otu583__X__Otu2156__c90__k5__species	bins/marine/mixed/s2__Otu583__X__Otu2156__c90__k5__species.fna	90.20676268178872	True	all_bins_kept	marine	mixed
s2__Otu583__X__Otu492__c75__k15__species	bins/marine/mixed/s2__Otu583__X__Otu492__c75__k15__species.fna	75.00158434340115	True	all_bins_kept	marine	mixed
s2__Otu583__X__Otu501__c60__k20__genus	bins/marine/mixed/s2__Otu583__X__Otu501__c60__k20__genus.fna	60.150888171174806	True	all_bins_kept	marine	mixed
s2__Otu594__X__Otu1362.0__c60__k10__order	bins/marine/mixed/s2__Otu594__X__Otu1362.0__c60__k10__order.fna	60.015199180633005	True	all_bins_kept	marine	mixed
s2__Otu595.0__X__Otu116.0__c90__k20__genus	bins/marine/mixed/s2__Otu595.0__X__Otu116.0__c90__k20__genus.fna	90.00340404165736	True	all_bins_kept	marine	mixed
s2__Otu60.0__X__Otu64.0__c90__k20__family	bins/marine/mixed/s2__Otu60.0__X__Otu64.0__c90__k20__family.fna	90.06609393592227	True	all_bins_kept	marine	mixed
s2__Otu625__X__Otu2352__c60__k2__class	bins/marine/mixed/s2__Otu625__X__Otu2352__c60__k2__class.fna	60.028498472252046	True	all_bins_kept	marine	mixed
s2__Otu638.0__X__Otu122.1__c60__k5__order	bins/marine/mixed/s2__Otu638.0__X__Otu122.1__c60__k5__order.fna	60.01323115787636	True	all_bins_kept	marine	mixed
s2__Otu638.0__X__Otu1428.0__c60__k15__family	bins/marine/mixed/s2__Otu638.0__X__Otu1428.0__c60__k15__family.fna	60.00450132175175	True	all_bins_kept	marine	mixed
s2__Otu659__X__Otu1057__c60__k10__species	bins/marine/mixed/s2__Otu659__X__Otu1057__c60__k10__species.fna	60.01373959113033	True	all_bins_kept	marine	mixed
s2__Otu659__X__Otu338__c60__k20__class	bins/marine/mixed/s2__Otu659__X__Otu338__c60__k20__class.fna	60.00785898381548	True	all_bins_kept	marine	mixed
s2__Otu660__X__Otu1536__c90__k15__species	bins/marine/mixed/s2__Otu660__X__Otu1536__c90__k15__species.fna	90.09860743390465	True	all_bins_kept	marine	mixed
s2__Otu67.0__X__Otu1255__c60__k10__class	bins/marine/mixed/s2__Otu67.0__X__Otu1255__c60__k10__class.fna	99.99869396506811	True	all_bins_kept	marine	mixed
s2__Otu67.0__X__Otu219.0__c60__k20__family	bins/marine/mixed/s2__Otu67.0__X__Otu219.0__c60__k20__family.fna	98.85131388533752	True	all_bins_kept	marine	mixed
s2__Otu681__X__Otu1907__c60__k10__class	bins/marine/mixed/s2__Otu681__X__Otu1907__c60__k10__class.fna	60.05112290678494	True	all_bins_kept	marine	mixed
s2__Otu681__X__Otu644__c75__k5__genus	bins/marine/mixed/s2__Otu681__X__Otu644__c75__k5__genus.fna	75.05321959850492	True	all_bins_kept	marine	mixed
s2__Otu681__X__Otu724__c60__k20__order	bins/marine/mixed/s2__Otu681__X__Otu724__c60__k20__order.fna	60.00014976369429	True	all_bins_kept	marine	mixed
s2__Otu68__X__Otu1111__c60__k5__family	bins/marine/mixed/s2__Otu68__X__Otu1111__c60__k5__family.fna	60.00467590623965	True	all_bins_kept	marine	mixed
s2__Otu6__X__Otu2297__c75__k15__species	bins/marine/mixed/s2__Otu6__X__Otu2297__c75__k15__species.fna	77.32150017007031	True	all_bins_kept	marine	mixed
s2__Otu71__X__Otu1389.0__c60__k20__order	bins/marine/mixed/s2__Otu71__X__Otu1389.0__c60__k20__order.fna	60.20674935160248	True	all_bins_kept	marine	mixed
s2__Otu71__X__Otu1892__c60__k20__genus	bins/marine/mixed/s2__Otu71__X__Otu1892__c60__k20__genus.fna	60.11752641496796	True	all_bins_kept	marine	mixed
s2__Otu71__X__Otu2058__c90__k20__class	bins/marine/mixed/s2__Otu71__X__Otu2058__c90__k20__class.fna	90.09890457443954	True	all_bins_kept	marine	mixed
s2__Otu71__X__Otu24.0__c75__k15__phylum	bins/marine/mixed/s2__Otu71__X__Otu24.0__c75__k15__phylum.fna	75.21142540715353	True	all_bins_kept	marine	mixed
s2__Otu73__X__Otu229.0__c60__k20__class	bins/marine/mixed/s2__Otu73__X__Otu229.0__c60__k20__class.fna	60.02111423907968	True	all_bins_kept	marine	mixed
s2__Otu754__X__Otu1362.0__c75__k10__class	bins/marine/mixed/s2__Otu754__X__Otu1362.0__c75__k10__class.fna	75.01669041381834	True	all_bins_kept	marine	mixed
s2__Otu78__X__Otu1498__c90__k10__genus	bins/marine/mixed/s2__Otu78__X__Otu1498__c90__k10__genus.fna	90.11549598353145	True	all_bins_kept	marine	mixed
s2__Otu79.0__X__Otu1977.0__c75__k2__genus	bins/marine/mixed/s2__Otu79.0__X__Otu1977.0__c75__k2__genus.fna	75.02223027250585	True	all_bins_kept	marine	mixed
s2__Otu79.0__X__Otu50.0__c60__k20__species	bins/marine/mixed/s2__Otu79.0__X__Otu50.0__c60__k20__species.fna	60.00269894770327	True	all_bins_kept	marine	mixed
s2__Otu79.0__X__Otu595.0__c75__k5__class	bins/marine/mixed/s2__Otu79.0__X__Otu595.0__c75__k5__class.fna	75.04083904381555	True	all_bins_kept	marine	mixed
s2__Otu79.0__X__Otu683.0__c60__k15__phylum	bins/marine/mixed/s2__Otu79.0__X__Otu683.0__c60__k15__phylum.fna	60.01545023651838	True	all_bins_kept	marine	mixed
s2__Otu79.1__X__Otu1921__c60__k10__class	bins/marine/mixed/s2__Otu79.1__X__Otu1921__c60__k10__class.fna	60.00402044102259	True	all_bins_kept	marine	mixed
s2__Otu796__X__Otu203__c75__k15__family	bins/marine/mixed/s2__Otu796__X__Otu203__c75__k15__family.fna	75.01060373173532	True	all_bins_kept	marine	mixed
s2__Otu82__X__Otu454.0__c90__k5__phylum	bins/marine/mixed/s2__Otu82__X__Otu454.0__c90__k5__phylum.fna	99.99866991502974	True	all_bins_kept	marine	mixed
s2__Otu843__X__Otu90.0__c60__k15__phylum	bins/marine/mixed/s2__Otu843__X__Otu90.0__c60__k15__phylum.fna	60.00157053186681	True	all_bins_kept	marine	mixed
s2__Otu85.0__X__Otu249.0__c60__k10__phylum	bins/marine/mixed/s2__Otu85.0__X__Otu249.0__c60__k10__phylum.fna	60.00641366630319	True	all_bins_kept	marine	mixed
s2__Otu86.0__X__Otu157.0__c90__k20__order	bins/marine/mixed/s2__Otu86.0__X__Otu157.0__c90__k20__order.fna	94.0843819149199	True	all_bins_kept	marine	mixed
s2__Otu86.0__X__Otu634.0__c75__k5__phylum	bins/marine/mixed/s2__Otu86.0__X__Otu634.0__c75__k5__phylum.fna	75.47476084954171	True	all_bins_kept	marine	mixed
s2__Otu87.0__X__Otu152__c90__k15__class	bins/marine/mixed/s2__Otu87.0__X__Otu152__c90__k15__class.fna	90.00973773685823	True	all_bins_kept	marine	mixed
s2__Otu870__X__Otu256__c75__k20__order	bins/marine/mixed/s2__Otu870__X__Otu256__c75__k20__order.fna	75.00258551097919	True	all_bins_kept	marine	mixed
s2__Otu88.0__X__Otu1255__c90__k20__genus	bins/marine/mixed/s2__Otu88.0__X__Otu1255__c90__k20__genus.fna	94.26431556591656	True	all_bins_kept	marine	mixed
s2__Otu88.0__X__Otu1257__c90__k5__genus	bins/marine/mixed/s2__Otu88.0__X__Otu1257__c90__k5__genus.fna	91.734621359086	True	all_bins_kept	marine	mixed
s2__Otu89__X__Otu1653__c75__k15__phylum	bins/marine/mixed/s2__Otu89__X__Otu1653__c75__k15__phylum.fna	75.35797176197538	True	all_bins_kept	marine	mixed
s2__Otu89__X__Otu327__c75__k20__family	bins/marine/mixed/s2__Otu89__X__Otu327__c75__k20__family.fna	75.03793007113231	True	all_bins_kept	marine	mixed
s2__Otu90.0__X__Otu1332.0__c75__k2__genus	bins/marine/mixed/s2__Otu90.0__X__Otu1332.0__c75__k2__genus.fna	75.0444329465339	True	all_bins_kept	marine	mixed
s2__Otu90.0__X__Otu1332.0__c90__k15__genus	bins/marine/mixed/s2__Otu90.0__X__Otu1332.0__c90__k15__genus.fna	90.12429349253352	True	all_bins_kept	marine	mixed
s2__Otu909__X__Otu241.0__c75__k15__class	bins/marine/mixed/s2__Otu909__X__Otu241.0__c75__k15__class.fna	75.00749558150635	True	all_bins_kept	marine	mixed
s2__Otu923__X__Otu596__c75__k10__genus	bins/marine/mixed/s2__Otu923__X__Otu596__c75__k10__genus.fna	75.03334880055162	True	all_bins_kept	marine	mixed
s2__Otu93__X__Otu638.0__c75__k2__class	bins/marine/mixed/s2__Otu93__X__Otu638.0__c75__k2__class.fna	99.9990465507744	True	all_bins_kept	marine	mixed
s2__Otu93__X__Otu800.0__c60__k2__phylum	bins/marine/mixed/s2__Otu93__X__Otu800.0__c60__k2__phylum.fna	99.9990465507744	True	all_bins_kept	marine	mixed
s2__Otu980__X__Otu1546__c90__k15__family	bins/marine/mixed/s2__Otu980__X__Otu1546__c90__k15__family.fna	90.03705821818819	True	all_bins_kept	marine	mixed
s2__Otu980__X__Otu605__c60__k20__phylum	bins/marine/mixed/s2__Otu980__X__Otu605__c60__k20__phylum.fna	60.09436337781165	True	all_bins_kept	marine	mixed
s2__Otu980__X__Otu696__c75__k2__genus	bins/marine/mixed/s2__Otu980__X__Otu696__c75__k2__genus.fna	75.0088995320425	True	all_bins_kept	marine	mixed
s2__Otu99.0__X__Otu664.0__c75__k10__phylum	bins/marine/mixed/s2__Otu99.0__X__Otu664.0__c75__k10__phylum.fna	76.34607823387643	True	all_bins_kept	marine	mixed
s2__RNODE_134_length_2327_cov_32.11800__X__RNODE_368_length_1901_cov_5.06386__c60__k15__species	bins/marine/mixed/s2__RNODE_134_length_2327_cov_32.11800__X__RNODE_368_length_1901_cov_5.06386__c60__k15__species.fna	64.98915401301518	True	all_bins_kept	marine	mixed
s2__RNODE_137_length_1431_cov_4.57559__X__RNODE_339_length_1478_cov_5.31250__c75__k10__species	bins/marine/mixed/s2__RNODE_137_length_1431_cov_4.57559__X__RNODE_339_length_1478_cov_5.31250__c75__k10__species.fna	83.9389638041164	True	all_bins_kept	marine	mixed
s2__RNODE_14_length_1961_cov_5.54358__X__RNODE_127_length_1885_cov_8.56361__c75__k10__species	bins/marine/mixed/s2__RNODE_14_length_1961_cov_5.54358__X__RNODE_127_length_1885_cov_8.56361__c75__k10__species.fna	79.55647240845796	True	all_bins_kept	marine	mixed
s2__RNODE_14_length_1961_cov_5.54358__X__RNODE_259_length_1574_cov_100.84149__c75__k20__species	bins/marine/mixed/s2__RNODE_14_length_1961_cov_5.54358__X__RNODE_259_length_1574_cov_100.84149__c75__k20__species.fna	79.52037132542547	True	all_bins_kept	marine	mixed
s2__RNODE_17_length_1254_cov_4.43994__X__RNODE_147_length_1816_cov_3.48216__c90__k5__species	bins/marine/mixed/s2__RNODE_17_length_1254_cov_4.43994__X__RNODE_147_length_1816_cov_3.48216__c90__k5__species.fna	94.6590909090909	True	all_bins_kept	marine	mixed
s2__RNODE_218_length_1465_cov_7.29868__X__RNODE_68_length_2493_cov_6.03116__c60__k5__species	bins/marine/mixed/s2__RNODE_218_length_1465_cov_7.29868__X__RNODE_68_length_2493_cov_6.03116__c60__k5__species.fna	64.4074844074844	True	all_bins_kept	marine	mixed
s2__RNODE_224_length_2083_cov_4.45463__X__RNODE_350_length_2314_cov_37.19546__c90__k10__species	bins/marine/mixed/s2__RNODE_224_length_2083_cov_4.45463__X__RNODE_350_length_2314_cov_37.19546__c90__k10__species.fna	98.699660359049	True	all_bins_kept	marine	mixed
s2__RNODE_339_length_1478_cov_5.31250__X__RNODE_229_length_2135_cov_3.06673__c60__k15__species	bins/marine/mixed/s2__RNODE_339_length_1478_cov_5.31250__X__RNODE_229_length_2135_cov_3.06673__c60__k15__species.fna	66.93681318681318	True	all_bins_kept	marine	mixed
s2__RNODE_515_length_1754_cov_11.73892__X__RNODE_462_length_1528_cov_6.07822__c75__k15__species	bins/marine/mixed/s2__RNODE_515_length_1754_cov_11.73892__X__RNODE_462_length_1528_cov_6.07822__c75__k15__species.fna	78.73684210526316	True	all_bins_kept	marine	mixed
s2__RNODE_544_length_1578_cov_361.93923__X__RNODE_127_length_1885_cov_8.56361__c60__k15__species	bins/marine/mixed/s2__RNODE_544_length_1578_cov_361.93923__X__RNODE_127_length_1885_cov_8.56361__c60__k15__species.fna	68.46560846560847	True	all_bins_kept	marine	mixed
s2__RNODE_90_length_1469_cov_9.25017__X__RNODE_431_length_1803_cov_5.36772__c75__k5__species	bins/marine/mixed/s2__RNODE_90_length_1469_cov_9.25017__X__RNODE_431_length_1803_cov_5.36772__c75__k5__species.fna	75.34899792674499	True	all_bins_kept	marine	mixed
s3__Otu104__X__Otu1631__c75__k10__genus	bins/marine/mixed/s3__Otu104__X__Otu1631__c75__k10__genus.fna	75.00812035713585	True	all_bins_kept	marine	mixed
s3__Otu104__X__Otu618.0__c75__k20__phylum	bins/marine/mixed/s3__Otu104__X__Otu618.0__c75__k20__phylum.fna	75.0003633269412	True	all_bins_kept	marine	mixed
s3__Otu106__X__Otu1030__c75__k10__class	bins/marine/mixed/s3__Otu106__X__Otu1030__c75__k10__class.fna	75.09012389139225	True	all_bins_kept	marine	mixed
s3__Otu106__X__Otu724__c60__k20__order	bins/marine/mixed/s3__Otu106__X__Otu724__c60__k20__order.fna	60.12532400131438	True	all_bins_kept	marine	mixed
s3__Otu107__X__Otu1344__c60__k10__species	bins/marine/mixed/s3__Otu107__X__Otu1344__c60__k10__species.fna	60.101006598943705	True	all_bins_kept	marine	mixed
s3__Otu107__X__Otu2016.0__c60__k5__phylum	bins/marine/mixed/s3__Otu107__X__Otu2016.0__c60__k5__phylum.fna	60.0901852137854	True	all_bins_kept	marine	mixed
s3__Otu107__X__Otu40.0__c90__k2__phylum	bins/marine/mixed/s3__Otu107__X__Otu40.0__c90__k2__phylum.fna	90.2650398867852	True	all_bins_kept	marine	mixed
s3__Otu108.1__X__Otu683.0__c75__k15__phylum	bins/marine/mixed/s3__Otu108.1__X__Otu683.0__c75__k15__phylum.fna	75.01351632838166	True	all_bins_kept	marine	mixed
s3__Otu10__X__Otu719.0__c90__k2__phylum	bins/marine/mixed/s3__Otu10__X__Otu719.0__c90__k2__phylum.fna	94.4175700912985	True	all_bins_kept	marine	mixed
s3__Otu110.0__X__Otu1788.0__c90__k2__genus	bins/marine/mixed/s3__Otu110.0__X__Otu1788.0__c90__k2__genus.fna	90.0257012723742	True	all_bins_kept	marine	mixed
s3__Otu110.0__X__Otu76.0__c75__k10__order	bins/marine/mixed/s3__Otu110.0__X__Otu76.0__c75__k10__order.fna	75.03804225160204	True	all_bins_kept	marine	mixed
s3__Otu110.0__X__Otu76.0__c75__k15__order	bins/marine/mixed/s3__Otu110.0__X__Otu76.0__c75__k15__order.fna	75.03960242596713	True	all_bins_kept	marine	mixed
s3__Otu1123__X__Otu226__c60__k5__family	bins/marine/mixed/s3__Otu1123__X__Otu226__c60__k5__family.fna	60.019367798604186	True	all_bins_kept	marine	mixed
s3__Otu1123__X__Otu766__c60__k10__class	bins/marine/mixed/s3__Otu1123__X__Otu766__c60__k10__class.fna	60.00750954762095	True	all_bins_kept	marine	mixed
s3__Otu116.0__X__Otu212.0__c60__k5__phylum	bins/marine/mixed/s3__Otu116.0__X__Otu212.0__c60__k5__phylum.fna	60.04288186243572	True	all_bins_kept	marine	mixed
s3__Otu116.0__X__Otu239.0__c90__k20__order	bins/marine/mixed/s3__Otu116.0__X__Otu239.0__c90__k20__order.fna	90.14149490828824	True	all_bins_kept	marine	mixed
s3__Otu116.0__X__Otu72.0__c60__k15__phylum	bins/marine/mixed/s3__Otu116.0__X__Otu72.0__c60__k15__phylum.fna	60.01798763190841	True	all_bins_kept	marine	mixed
s3__Otu1180.0__X__Otu119.1__c75__k2__species	bins/marine/mixed/s3__Otu1180.0__X__Otu119.1__c75__k2__species.fna	75.06582514864002	True	all_bins_kept	marine	mixed
s3__Otu1184__X__Otu53.0__c60__k5__phylum	bins/marine/mixed/s3__Otu1184__X__Otu53.0__c60__k5__phylum.fna	60.0048017947766	True	all_bins_kept	marine	mixed
s3__Otu119.0__X__Otu1949.0__c60__k10__genus	bins/marine/mixed/s3__Otu119.0__X__Otu1949.0__c60__k10__genus.fna	60.00282346813424	True	all_bins_kept	marine	mixed
s3__Otu119.0__X__Otu79.0__c60__k2__genus	bins/marine/mixed/s3__Otu119.0__X__Otu79.0__c60__k2__genus.fna	60.001469750535634	True	all_bins_kept	marine	mixed
s3__Otu122.0__X__Otu2259__c75__k2__phylum	bins/marine/mixed/s3__Otu122.0__X__Otu2259__c75__k2__phylum.fna	75.00616718080937	True	all_bins_kept	marine	mixed
s3__Otu123.0__X__Otu1469.1__c75__k2__phylum	bins/marine/mixed/s3__Otu123.0__X__Otu1469.1__c75__k2__phylum.fna	75.27771902726914	True	all_bins_kept	marine	mixed
s3__Otu123.0__X__Otu248.0__c90__k5__class	bins/marine/mixed/s3__Otu123.0__X__Otu248.0__c90__k5__class.fna	90.0931210535645	True	all_bins_kept	marine	mixed
s3__Otu123.0__X__Otu520.0__c90__k2__phylum	bins/marine/mixed/s3__Otu123.0__X__Otu520.0__c90__k2__phylum.fna	90.09026720576908	True	all_bins_kept	marine	mixed
s3__Otu128__X__Otu108.0__c60__k10__genus	bins/marine/mixed/s3__Otu128__X__Otu108.0__c60__k10__genus.fna	60.01362816435605	True	all_bins_kept	marine	mixed
s3__Otu128__X__Otu1870__c75__k5__class	bins/marine/mixed/s3__Otu128__X__Otu1870__c75__k5__class.fna	75.04347733372622	True	all_bins_kept	marine	mixed
s3__Otu128__X__Otu839__c60__k15__order	bins/marine/mixed/s3__Otu128__X__Otu839__c60__k15__order.fna	60.024871884592905	True	all_bins_kept	marine	mixed
s3__Otu13.0__X__Otu1080__c75__k2__order	bins/marine/mixed/s3__Otu13.0__X__Otu1080__c75__k2__order.fna	99.9974015458919	True	all_bins_kept	marine	mixed
s3__Otu13.0__X__Otu30.0__c90__k15__genus	bins/marine/mixed/s3__Otu13.0__X__Otu30.0__c90__k15__genus.fna	98.40345707372644	True	all_bins_kept	marine	mixed
s3__Otu1337__X__Otu1160__c90__k5__phylum	bins/marine/mixed/s3__Otu1337__X__Otu1160__c90__k5__phylum.fna	90.12773705846108	True	all_bins_kept	marine	mixed
s3__Otu1361.0__X__Otu491.0__c75__k20__genus	bins/marine/mixed/s3__Otu1361.0__X__Otu491.0__c75__k20__genus.fna	75.01560811311616	True	all_bins_kept	marine	mixed
s3__Otu136__X__Otu767__c90__k15__class	bins/marine/mixed/s3__Otu136__X__Otu767__c90__k15__class.fna	90.57284235408368	True	all_bins_kept	marine	mixed
s3__Otu137.0__X__Otu1977.0__c90__k15__genus	bins/marine/mixed/s3__Otu137.0__X__Otu1977.0__c90__k15__genus.fna	90.00540382499798	True	all_bins_kept	marine	mixed
s3__Otu137.0__X__Otu318.0__c90__k20__family	bins/marine/mixed/s3__Otu137.0__X__Otu318.0__c90__k20__family.fna	90.00303751847255	True	all_bins_kept	marine	mixed
s3__Otu1428.0__X__Otu1015__c60__k10__class	bins/marine/mixed/s3__Otu1428.0__X__Otu1015__c60__k10__class.fna	60.00465276684822	True	all_bins_kept	marine	mixed
s3__Otu1458.0__X__Otu1279__c90__k2__order	bins/marine/mixed/s3__Otu1458.0__X__Otu1279__c90__k2__order.fna	90.02150428022553	True	all_bins_kept	marine	mixed
s3__Otu1458.0__X__Otu128__c75__k5__phylum	bins/marine/mixed/s3__Otu1458.0__X__Otu128__c75__k5__phylum.fna	75.04599391763813	True	all_bins_kept	marine	mixed
s3__Otu1458.0__X__Otu149__c90__k20__class	bins/marine/mixed/s3__Otu1458.0__X__Otu149__c90__k20__class.fna	90.03117230688825	True	all_bins_kept	marine	mixed
s3__Otu1458.0__X__Otu393.0__c75__k2__family	bins/marine/mixed/s3__Otu1458.0__X__Otu393.0__c75__k2__family.fna	75.01154904440254	True	all_bins_kept	marine	mixed
s3__Otu1469.1__X__Otu894.0__c75__k20__order	bins/marine/mixed/s3__Otu1469.1__X__Otu894.0__c75__k20__order.fna	75.00438852950408	True	all_bins_kept	marine	mixed
s3__Otu1498__X__Otu1032__c60__k15__genus	bins/marine/mixed/s3__Otu1498__X__Otu1032__c60__k15__genus.fna	60.02487269079764	True	all_bins_kept	marine	mixed
s3__Otu1498__X__Otu570.0__c90__k10__class	bins/marine/mixed/s3__Otu1498__X__Otu570.0__c90__k10__class.fna	90.01345980413039	True	all_bins_kept	marine	mixed
s3__Otu1498__X__Otu965__c90__k2__family	bins/marine/mixed/s3__Otu1498__X__Otu965__c90__k2__family.fna	90.03610052404109	True	all_bins_kept	marine	mixed
s3__Otu149__X__Otu2225.0__c60__k5__phylum	bins/marine/mixed/s3__Otu149__X__Otu2225.0__c60__k5__phylum.fna	60.08529919394479	True	all_bins_kept	marine	mixed
s3__Otu149__X__Otu393.0__c60__k2__class	bins/marine/mixed/s3__Otu149__X__Otu393.0__c60__k2__class.fna	60.007465527372986	True	all_bins_kept	marine	mixed
s3__Otu150.0__X__Otu199.0__c90__k10__order	bins/marine/mixed/s3__Otu150.0__X__Otu199.0__c90__k10__order.fna	90.0179281207438	True	all_bins_kept	marine	mixed
s3__Otu157.0__X__Otu2433.0__c60__k5__class	bins/marine/mixed/s3__Otu157.0__X__Otu2433.0__c60__k5__class.fna	60.24383932801545	True	all_bins_kept	marine	mixed
s3__Otu160__X__Otu2304__c90__k15__phylum	bins/marine/mixed/s3__Otu160__X__Otu2304__c90__k15__phylum.fna	99.99854789525484	True	all_bins_kept	marine	mixed
s3__Otu160__X__Otu687__c90__k5__phylum	bins/marine/mixed/s3__Otu160__X__Otu687__c90__k5__phylum.fna	99.99854789525484	True	all_bins_kept	marine	mixed
s3__Otu168.0__X__Otu457.0__c90__k5__genus	bins/marine/mixed/s3__Otu168.0__X__Otu457.0__c90__k5__genus.fna	90.06019377208706	True	all_bins_kept	marine	mixed
s3__Otu169.1__X__Otu497.1__c60__k5__family	bins/marine/mixed/s3__Otu169.1__X__Otu497.1__c60__k5__family.fna	60.00548487592576	True	all_bins_kept	marine	mixed
s3__Otu172.0__X__Otu35.0__c90__k15__phylum	bins/marine/mixed/s3__Otu172.0__X__Otu35.0__c90__k15__phylum.fna	90.02857831946267	True	all_bins_kept	marine	mixed
s3__Otu172.0__X__Otu53.0__c90__k10__class	bins/marine/mixed/s3__Otu172.0__X__Otu53.0__c90__k10__class.fna	90.05058197352292	True	all_bins_kept	marine	mixed
s3__Otu179__X__Otu1225__c90__k20__genus	bins/marine/mixed/s3__Otu179__X__Otu1225__c90__k20__genus.fna	90.21627854431206	True	all_bins_kept	marine	mixed
s3__Otu179__X__Otu570.0__c75__k2__order	bins/marine/mixed/s3__Otu179__X__Otu570.0__c75__k2__order.fna	75.09878193971704	True	all_bins_kept	marine	mixed
s3__Otu179__X__Otu72.0__c90__k15__phylum	bins/marine/mixed/s3__Otu179__X__Otu72.0__c90__k15__phylum.fna	90.16378105870056	True	all_bins_kept	marine	mixed
s3__Otu179__X__Otu78__c90__k20__class	bins/marine/mixed/s3__Otu179__X__Otu78__c90__k20__class.fna	90.2007435740801	True	all_bins_kept	marine	mixed
s3__Otu179__X__Otu860__c60__k20__class	bins/marine/mixed/s3__Otu179__X__Otu860__c60__k20__class.fna	60.00958117375883	True	all_bins_kept	marine	mixed
s3__Otu180__X__Otu252__c75__k10__genus	bins/marine/mixed/s3__Otu180__X__Otu252__c75__k10__genus.fna	75.02465263825928	True	all_bins_kept	marine	mixed
s3__Otu185.0__X__Otu525.0__c75__k2__genus	bins/marine/mixed/s3__Otu185.0__X__Otu525.0__c75__k2__genus.fna	75.00800270975475	True	all_bins_kept	marine	mixed
s3__Otu185.0__X__Otu61.1__c75__k5__phylum	bins/marine/mixed/s3__Otu185.0__X__Otu61.1__c75__k5__phylum.fna	75.00742577021428	True	all_bins_kept	marine	mixed
s3__Otu185.0__X__Otu953.0__c75__k2__family	bins/marine/mixed/s3__Otu185.0__X__Otu953.0__c75__k2__family.fna	75.01835039957716	True	all_bins_kept	marine	mixed
s3__Otu186.0__X__Otu119.0__c90__k15__genus	bins/marine/mixed/s3__Otu186.0__X__Otu119.0__c90__k15__genus.fna	90.41606981568592	True	all_bins_kept	marine	mixed
s3__Otu186.0__X__Otu137.0__c90__k20__species	bins/marine/mixed/s3__Otu186.0__X__Otu137.0__c90__k20__species.fna	91.11571208050736	True	all_bins_kept	marine	mixed
s3__Otu186.0__X__Otu229.0__c75__k10__family	bins/marine/mixed/s3__Otu186.0__X__Otu229.0__c75__k10__family.fna	75.23782216001918	True	all_bins_kept	marine	mixed
