bin_id	path	completeness_pct	scoreable	selection_reason	dataset	binset
s2__spades_ESBL5792_S6_L001__X__spades_And8381_S10_L001__c75__k20__family	bins/strain_madness/mixed/s2__spades_ESBL5792_S6_L001__X__spades_And8381_S10_L001__c75__k20__family.fna	75.00808159335541	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL5817_S7_L001__X__spades_And5141_S4_L001__c90__k2__species	bins/strain_madness/mixed/s2__spades_ESBL5817_S7_L001__X__spades_And5141_S4_L001__c90__k2__species.fna	92.45524752797785	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL5817_S7_L001__X__spades_And6442_S8_L001__c60__k15__family	bins/strain_madness/mixed/s2__spades_ESBL5817_S7_L001__X__spades_And6442_S8_L001__c60__k15__family.fna	61.95014658221893	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL5817_S7_L001__X__spades_ESBL6351_S5_L001__c75__k10__species	bins/strain_madness/mixed/s2__spades_ESBL5817_S7_L001__X__spades_ESBL6351_S5_L001__c75__k10__species.fna	75.41397956652735	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL5817_S7_L001__X__spades_ESBL7431_S12_L001__c75__k2__family	bins/strain_madness/mixed/s2__spades_ESBL5817_S7_L001__X__spades_ESBL7431_S12_L001__c75__k2__family.fna	75.48640988301669	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL5817_S7_L001__X__spades_ESBL7862_S8_L001__c75__k5__family	bins/strain_madness/mixed/s2__spades_ESBL5817_S7_L001__X__spades_ESBL7862_S8_L001__c75__k5__family.fna	75.31196271312874	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL6364_S9_L001__X__spades_And4366_S2_L001__c60__k20__species	bins/strain_madness/mixed/s2__spades_ESBL6364_S9_L001__X__spades_And4366_S2_L001__c60__k20__species.fna	60.76425662239651	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL6364_S9_L001__X__spades_And8381_S10_L001__c75__k20__family	bins/strain_madness/mixed/s2__spades_ESBL6364_S9_L001__X__spades_And8381_S10_L001__c75__k20__family.fna	76.07166753764328	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL6364_S9_L001__X__spades_And9353_S7_L001__c75__k15__family	bins/strain_madness/mixed/s2__spades_ESBL6364_S9_L001__X__spades_And9353_S7_L001__c75__k15__family.fna	75.04054643482534	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL6984_S1_L001__X__spades_And7225_S6_L001__c60__k15__family	bins/strain_madness/mixed/s2__spades_ESBL6984_S1_L001__X__spades_And7225_S6_L001__c60__k15__family.fna	60.61539044845251	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL7532_S2_L001__X__spades_ESBL7534_S10_L001__c75__k20__species	bins/strain_madness/mixed/s2__spades_ESBL7532_S2_L001__X__spades_ESBL7534_S10_L001__c75__k20__species.fna	77.01954971963985	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL7532_S2_L001__X__spades_ESBL8855_S12_L001__c60__k15__family	bins/strain_madness/mixed/s2__spades_ESBL7532_S2_L001__X__spades_ESBL8855_S12_L001__c60__k15__family.fna	63.94565602479068	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL8075_S12_L001__X__spades_And5042_S4_L001__c75__k15__family	bins/strain_madness/mixed/s2__spades_ESBL8075_S12_L001__X__spades_And5042_S4_L001__c75__k15__family.fna	75.01147553449348	True	all_bins_kept	strain_madness	mixed
s2__spades_ESBL8075_S12_L001__X__spades_And8909_S4_L001__c75__k20__family	bins/strain_madness/mixed/s2__spades_ESBL8075_S12_L001__X__spades_And8909_S4_L001__c75__k20__family.fna	75.01482429989989	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA7295_S3_L001__X__SP45_S32__c60__k20__class	bins/strain_madness/mixed/s2__spades_MRSA7295_S3_L001__X__SP45_S32__c60__k20__class.fna	64.19449169927427	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA7295_S3_L001__X__SP70_S53__c90__k2__class	bins/strain_madness/mixed/s2__spades_MRSA7295_S3_L001__X__SP70_S53__c90__k2__class.fna	90.88657357877128	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA7830_S9_L001__X__MIKI-NS13__c75__k10__order	bins/strain_madness/mixed/s2__spades_MRSA7830_S9_L001__X__MIKI-NS13__c75__k10__order.fna	75.0163398986047	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA7830_S9_L001__X__MIKI-NS20__c75__k2__phylum	bins/strain_madness/mixed/s2__spades_MRSA7830_S9_L001__X__MIKI-NS20__c75__k2__phylum.fna	75.003023913141	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA8013_S11_L001__X__MIKI-NS13__c60__k2__order	bins/strain_madness/mixed/s2__spades_MRSA8013_S11_L001__X__MIKI-NS13__c60__k2__order.fna	60.00311792511212	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA8013_S11_L001__X__SP36_S23__c60__k2__class	bins/strain_madness/mixed/s2__spades_MRSA8013_S11_L001__X__SP36_S23__c60__k2__class.fna	60.01819641540839	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA8602_S6_L001__X__MIKI-NS13__c75__k5__order	bins/strain_madness/mixed/s2__spades_MRSA8602_S6_L001__X__MIKI-NS13__c75__k5__order.fna	75.08055899688203	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA8602_S6_L001__X__SP45_S32__c90__k2__class	bins/strain_madness/mixed/s2__spades_MRSA8602_S6_L001__X__SP45_S32__c90__k2__class.fna	90.09821184770291	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA8602_S6_L001__X__SP71_S54__c75__k20__class	bins/strain_madness/mixed/s2__spades_MRSA8602_S6_L001__X__SP71_S54__c75__k20__class.fna	75.08339964470598	True	all_bins_kept	strain_madness	mixed
s2__spades_MRSA8602_S6_L001__X__spades_MRSA7119_S2_L001__c75__k5__species	bins/strain_madness/mixed/s2__spades_MRSA8602_S6_L001__X__spades_MRSA7119_S2_L001__c75__k5__species.fna	75.01746110709277	True	all_bins_kept	strain_madness	mixed
s2__spades_VRE2392_S22_L001__X__SP53_S39__c75__k20__order	bins/strain_madness/mixed/s2__spades_VRE2392_S22_L001__X__SP53_S39__c75__k20__order.fna	75.04018589329333	True	all_bins_kept	strain_madness	mixed
s3__MIKI-NS09__X__SP171_S52__c75__k5__order	bins/strain_madness/mixed/s3__MIKI-NS09__X__SP171_S52__c75__k5__order.fna	75.06662770653608	True	all_bins_kept	strain_madness	mixed
s3__MIKI-NS15__X__MIKI-NS23__c90__k15__order	bins/strain_madness/mixed/s3__MIKI-NS15__X__MIKI-NS23__c90__k15__order.fna	90.00373570160944	True	all_bins_kept	strain_madness	mixed
s3__MIKI-NS24__X__MIKI-NS15__c60__k15__order	bins/strain_madness/mixed/s3__MIKI-NS24__X__MIKI-NS15__c60__k15__order.fna	60.009306126831774	True	all_bins_kept	strain_madness	mixed
s3__MIKI-NS25__X__MIKI-NS15__c90__k2__order	bins/strain_madness/mixed/s3__MIKI-NS25__X__MIKI-NS15__c90__k2__order.fna	90.1790323418367	True	all_bins_kept	strain_madness	mixed
s3__MIKI-NS25__X__MIKI-NS23__c90__k5__species	bins/strain_madness/mixed/s3__MIKI-NS25__X__MIKI-NS23__c90__k5__species.fna	90.24990361544022	True	all_bins_kept	strain_madness	mixed
s3__SP103_S83__X__SP181_S61__c75__k2__genus	bins/strain_madness/mixed/s3__SP103_S83__X__SP181_S61__c75__k2__genus.fna	75.00861973817484	True	all_bins_kept	strain_madness	mixed
s3__SP103_S83__X__spades_MRSA8013_S11_L001__c60__k2__class	bins/strain_madness/mixed/s3__SP103_S83__X__spades_MRSA8013_S11_L001__c60__k2__class.fna	60.09163782839249	True	all_bins_kept	strain_madness	mixed
s3__SP108_S87__X__MIKI-NS09__c60__k5__order	bins/strain_madness/mixed/s3__SP108_S87__X__MIKI-NS09__c60__k5__order.fna	60.0451081552943	True	all_bins_kept	strain_madness	mixed
s3__SP108_S87__X__SP20_S77__c60__k5__genus	bins/strain_madness/mixed/s3__SP108_S87__X__SP20_S77__c60__k5__genus.fna	60.05729117732388	True	all_bins_kept	strain_madness	mixed
s3__SP108_S87__X__spades_MRSA7231_S7_L001__c75__k15__class	bins/strain_madness/mixed/s3__SP108_S87__X__spades_MRSA7231_S7_L001__c75__k15__class.fna	75.03342587611931	True	all_bins_kept	strain_madness	mixed
s3__SP109_S83__X__MIKI-NS02__c60__k20__order	bins/strain_madness/mixed/s3__SP109_S83__X__MIKI-NS02__c60__k20__order.fna	62.49336026494344	True	all_bins_kept	strain_madness	mixed
s3__SP109_S83__X__SP21_S92__c90__k10__genus	bins/strain_madness/mixed/s3__SP109_S83__X__SP21_S92__c90__k10__genus.fna	94.47077150118882	True	all_bins_kept	strain_madness	mixed
s3__SP109_S83__X__spades_MRSA7295_S3_L001__c75__k5__class	bins/strain_madness/mixed/s3__SP109_S83__X__spades_MRSA7295_S3_L001__c75__k5__class.fna	83.00739625491613	True	all_bins_kept	strain_madness	mixed
s3__SP109_S83__X__spades_VRE3342_S6_L001__c75__k2__order	bins/strain_madness/mixed/s3__SP109_S83__X__spades_VRE3342_S6_L001__c75__k2__order.fna	75.3514152759869	True	all_bins_kept	strain_madness	mixed
s3__SP110_S88__X__SP152_S33__c75__k20__species	bins/strain_madness/mixed/s3__SP110_S88__X__SP152_S33__c75__k20__species.fna	75.00763696796957	True	all_bins_kept	strain_madness	mixed
s3__SP110_S88__X__spades_MRSA8595_S7_L001__c60__k15__class	bins/strain_madness/mixed/s3__SP110_S88__X__spades_MRSA8595_S7_L001__c60__k15__class.fna	60.01297583915565	True	all_bins_kept	strain_madness	mixed
s3__SP113_S91__X__SP181_S61__c75__k5__genus	bins/strain_madness/mixed/s3__SP113_S91__X__SP181_S61__c75__k5__genus.fna	75.04431295609314	True	all_bins_kept	strain_madness	mixed
s3__SP122_S4__X__spades_VRE3967_S23_L001__c60__k2__order	bins/strain_madness/mixed/s3__SP122_S4__X__spades_VRE3967_S23_L001__c60__k2__order.fna	60.00150259514769	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__MIKI-NS02__c60__k2__order	bins/strain_madness/mixed/s3__SP124_S6__X__MIKI-NS02__c60__k2__order.fna	61.05866916842108	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__MIKI-NS06__c75__k2__order	bins/strain_madness/mixed/s3__SP124_S6__X__MIKI-NS06__c75__k2__order.fna	75.40374123073563	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__MIKI-NS12__c90__k2__family	bins/strain_madness/mixed/s3__SP124_S6__X__MIKI-NS12__c90__k2__family.fna	90.36277049333964	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__SP100_S81__c90__k15__species	bins/strain_madness/mixed/s3__SP124_S6__X__SP100_S81__c90__k15__species.fna	90.17653986881248	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__SP20_S77__c60__k2__genus	bins/strain_madness/mixed/s3__SP124_S6__X__SP20_S77__c60__k2__genus.fna	60.06384497882623	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__SP68_S51__c90__k2__genus	bins/strain_madness/mixed/s3__SP124_S6__X__SP68_S51__c90__k2__genus.fna	90.23740902235444	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__spades_MRSA7172_S1_L001__c90__k20__class	bins/strain_madness/mixed/s3__SP124_S6__X__spades_MRSA7172_S1_L001__c90__k20__class.fna	90.89358815930711	True	all_bins_kept	strain_madness	mixed
s3__SP124_S6__X__spades_MRSA9344_S6_L001__c90__k10__class	bins/strain_madness/mixed/s3__SP124_S6__X__spades_MRSA9344_S6_L001__c90__k10__class.fna	91.04344221826518	True	all_bins_kept	strain_madness	mixed
s3__SP127_S8__X__SP147_S28__c90__k20__species	bins/strain_madness/mixed/s3__SP127_S8__X__SP147_S28__c90__k20__species.fna	90.02325075429886	True	all_bins_kept	strain_madness	mixed
s3__SP127_S8__X__SP181_S61__c75__k5__genus	bins/strain_madness/mixed/s3__SP127_S8__X__SP181_S61__c75__k5__genus.fna	75.02663591226722	True	all_bins_kept	strain_madness	mixed
s3__SP127_S8__X__SP21_S92__c90__k20__genus	bins/strain_madness/mixed/s3__SP127_S8__X__SP21_S92__c90__k20__genus.fna	90.05221076855011	True	all_bins_kept	strain_madness	mixed
s3__SP12_S9__X__spades_VRE3786_S19_L001__c60__k10__order	bins/strain_madness/mixed/s3__SP12_S9__X__spades_VRE3786_S19_L001__c60__k10__order.fna	60.00063473384502	True	all_bins_kept	strain_madness	mixed
s3__SP132_S13__X__spades_MRSA8187_S8_L001__c90__k20__class	bins/strain_madness/mixed/s3__SP132_S13__X__spades_MRSA8187_S8_L001__c90__k20__class.fna	90.16925010682772	True	all_bins_kept	strain_madness	mixed
s3__SP144_S25__X__SP21_S92__c75__k20__genus	bins/strain_madness/mixed/s3__SP144_S25__X__SP21_S92__c75__k20__genus.fna	75.09259085138258	True	all_bins_kept	strain_madness	mixed
s3__SP144_S25__X__spades_MRSA7172_S1_L001__c75__k2__class	bins/strain_madness/mixed/s3__SP144_S25__X__spades_MRSA7172_S1_L001__c75__k2__class.fna	75.05184653714315	True	all_bins_kept	strain_madness	mixed
s3__SP144_S25__X__spades_MRSA8602_S6_L001__c60__k20__class	bins/strain_madness/mixed/s3__SP144_S25__X__spades_MRSA8602_S6_L001__c60__k20__class.fna	60.006634813774376	True	all_bins_kept	strain_madness	mixed
s3__SP149_S30__X__SP21_S92__c60__k5__genus	bins/strain_madness/mixed/s3__SP149_S30__X__SP21_S92__c60__k5__genus.fna	60.517268138311664	True	all_bins_kept	strain_madness	mixed
s3__SP149_S30__X__SP21_S92__c75__k15__genus	bins/strain_madness/mixed/s3__SP149_S30__X__SP21_S92__c75__k15__genus.fna	77.45896131868881	True	all_bins_kept	strain_madness	mixed
s3__SP149_S30__X__spades_VRE2857_S10_L001__c75__k10__order	bins/strain_madness/mixed/s3__SP149_S30__X__spades_VRE2857_S10_L001__c75__k10__order.fna	81.80821928179232	True	all_bins_kept	strain_madness	mixed
s3__SP149_S30__X__spades_VRE3021_S4_L001__c75__k2__order	bins/strain_madness/mixed/s3__SP149_S30__X__spades_VRE3021_S4_L001__c75__k2__order.fna	78.28517648572992	True	all_bins_kept	strain_madness	mixed
s3__SP149_S30__X__spades_VRE3253_S17_L001__c60__k5__order	bins/strain_madness/mixed/s3__SP149_S30__X__spades_VRE3253_S17_L001__c60__k5__order.fna	66.47987197710579	True	all_bins_kept	strain_madness	mixed
s3__SP152_S33__X__spades_MRSA7129_S1_L001__c60__k5__class	bins/strain_madness/mixed/s3__SP152_S33__X__spades_MRSA7129_S1_L001__c60__k5__class.fna	60.0094591429181	True	all_bins_kept	strain_madness	mixed
s3__SP154_S35__X__SP21_S92__c90__k5__genus	bins/strain_madness/mixed/s3__SP154_S35__X__SP21_S92__c90__k5__genus.fna	90.57438940627696	True	all_bins_kept	strain_madness	mixed
s3__SP154_S35__X__spades_MRSA8602_S6_L001__c90__k2__class	bins/strain_madness/mixed/s3__SP154_S35__X__spades_MRSA8602_S6_L001__c90__k2__class.fna	90.0592266082649	True	all_bins_kept	strain_madness	mixed
s3__SP154_S35__X__spades_VRE2906_S11_L001__c90__k15__order	bins/strain_madness/mixed/s3__SP154_S35__X__spades_VRE2906_S11_L001__c90__k15__order.fna	90.14821684200302	True	all_bins_kept	strain_madness	mixed
s3__SP156_S37__X__spades_VRE2237_S15_L001__c75__k5__order	bins/strain_madness/mixed/s3__SP156_S37__X__spades_VRE2237_S15_L001__c75__k5__order.fna	75.00848749477045	True	all_bins_kept	strain_madness	mixed
s3__SP156_S37__X__spades_VRE2961_S3_L001__c75__k15__order	bins/strain_madness/mixed/s3__SP156_S37__X__spades_VRE2961_S3_L001__c75__k15__order.fna	75.04897741316547	True	all_bins_kept	strain_madness	mixed
s3__SP157_S38__X__MIKI-NS12__c90__k2__family	bins/strain_madness/mixed/s3__SP157_S38__X__MIKI-NS12__c90__k2__family.fna	91.3012104192136	True	all_bins_kept	strain_madness	mixed
s3__SP157_S38__X__SP21_S92__c90__k15__genus	bins/strain_madness/mixed/s3__SP157_S38__X__SP21_S92__c90__k15__genus.fna	90.00593687384534	True	all_bins_kept	strain_madness	mixed
s3__SP157_S38__X__spades_MRSA8595_S7_L001__c75__k2__class	bins/strain_madness/mixed/s3__SP157_S38__X__spades_MRSA8595_S7_L001__c75__k2__class.fna	75.95561210341097	True	all_bins_kept	strain_madness	mixed
s3__SP157_S38__X__spades_VRE3021_S4_L001__c60__k20__order	bins/strain_madness/mixed/s3__SP157_S38__X__spades_VRE3021_S4_L001__c60__k20__order.fna	60.33611689392134	True	all_bins_kept	strain_madness	mixed
s3__SP157_S38__X__spades_VRE3783_S7_L001__c90__k15__order	bins/strain_madness/mixed/s3__SP157_S38__X__spades_VRE3783_S7_L001__c90__k15__order.fna	90.18003960519788	True	all_bins_kept	strain_madness	mixed
s3__SP158_S39__X__MIKI-NS09__c90__k20__order	bins/strain_madness/mixed/s3__SP158_S39__X__MIKI-NS09__c90__k20__order.fna	90.0542577859847	True	all_bins_kept	strain_madness	mixed
s3__SP158_S39__X__SP21_S92__c75__k2__genus	bins/strain_madness/mixed/s3__SP158_S39__X__SP21_S92__c75__k2__genus.fna	75.08029332308818	True	all_bins_kept	strain_madness	mixed
s3__SP158_S39__X__spades_MRSA7286_S4_L001__c60__k20__class	bins/strain_madness/mixed/s3__SP158_S39__X__spades_MRSA7286_S4_L001__c60__k20__class.fna	60.0784381613601	True	all_bins_kept	strain_madness	mixed
s3__SP158_S39__X__spades_VRE3786_S19_L001__c90__k5__order	bins/strain_madness/mixed/s3__SP158_S39__X__spades_VRE3786_S19_L001__c90__k5__order.fna	90.01077664207122	True	all_bins_kept	strain_madness	mixed
s3__SP160_S41__X__spades_MRSA7796_S10_L001__c60__k2__class	bins/strain_madness/mixed/s3__SP160_S41__X__spades_MRSA7796_S10_L001__c60__k2__class.fna	60.00419484620608	True	all_bins_kept	strain_madness	mixed
s3__SP160_S41__X__spades_VRE2237_S15_L001__c60__k10__order	bins/strain_madness/mixed/s3__SP160_S41__X__spades_VRE2237_S15_L001__c60__k10__order.fna	60.01074623771675	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__SP106_S85__c90__k20__species	bins/strain_madness/mixed/s3__SP166_S47__X__SP106_S85__c90__k20__species.fna	90.00542034461527	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__SP132_S13__c75__k15__species	bins/strain_madness/mixed/s3__SP166_S47__X__SP132_S13__c75__k15__species.fna	75.03814095096669	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__SP164_S45__c60__k15__species	bins/strain_madness/mixed/s3__SP166_S47__X__SP164_S45__c60__k15__species.fna	60.1315713306348	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__SP170_S51__c75__k20__species	bins/strain_madness/mixed/s3__SP166_S47__X__SP170_S51__c75__k20__species.fna	75.00570499642869	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__SP21_S92__c60__k20__genus	bins/strain_madness/mixed/s3__SP166_S47__X__SP21_S92__c60__k20__genus.fna	60.02708737088409	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__spades_MRSA8007_S12_L001__c60__k15__class	bins/strain_madness/mixed/s3__SP166_S47__X__spades_MRSA8007_S12_L001__c60__k15__class.fna	60.07009610706353	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__spades_VRE2857_S10_L001__c90__k2__order	bins/strain_madness/mixed/s3__SP166_S47__X__spades_VRE2857_S10_L001__c90__k2__order.fna	90.01498847279757	True	all_bins_kept	strain_madness	mixed
s3__SP166_S47__X__spades_VRE2941_S2_L001__c90__k20__order	bins/strain_madness/mixed/s3__SP166_S47__X__spades_VRE2941_S2_L001__c90__k20__order.fna	90.15520939130916	True	all_bins_kept	strain_madness	mixed
s3__SP171_S52__X__SP21_S92__c90__k10__genus	bins/strain_madness/mixed/s3__SP171_S52__X__SP21_S92__c90__k10__genus.fna	90.10004473626668	True	all_bins_kept	strain_madness	mixed
s3__SP173_S54__X__SP101_S82__c75__k10__species	bins/strain_madness/mixed/s3__SP173_S54__X__SP101_S82__c75__k10__species.fna	75.05299980948443	True	all_bins_kept	strain_madness	mixed
s3__SP173_S54__X__SP21_S92__c75__k10__genus	bins/strain_madness/mixed/s3__SP173_S54__X__SP21_S92__c75__k10__genus.fna	75.01084317325972	True	all_bins_kept	strain_madness	mixed
s3__SP173_S54__X__spades_VRE2941_S2_L001__c75__k20__order	bins/strain_madness/mixed/s3__SP173_S54__X__spades_VRE2941_S2_L001__c75__k20__order.fna	75.07103798556135	True	all_bins_kept	strain_madness	mixed
s3__SP173_S54__X__spades_VRE3021_S4_L001__c75__k2__order	bins/strain_madness/mixed/s3__SP173_S54__X__spades_VRE3021_S4_L001__c75__k2__order.fna	75.00065869744101	True	all_bins_kept	strain_madness	mixed
s3__SP176_S56__X__MIKI-NS09__c60__k2__order	bins/strain_madness/mixed/s3__SP176_S56__X__MIKI-NS09__c60__k2__order.fna	60.009361193889696	True	all_bins_kept	strain_madness	mixed
s3__SP176_S56__X__SP21_S92__c75__k20__genus	bins/strain_madness/mixed/s3__SP176_S56__X__SP21_S92__c75__k20__genus.fna	75.02698557329487	True	all_bins_kept	strain_madness	mixed
s3__SP176_S56__X__spades_MRSA7172_S1_L001__c60__k10__class	bins/strain_madness/mixed/s3__SP176_S56__X__spades_MRSA7172_S1_L001__c60__k10__class.fna	60.01826264262493	True	all_bins_kept	strain_madness	mixed
s3__SP176_S56__X__spades_MRSA8186_S9_L001__c60__k20__class	bins/strain_madness/mixed/s3__SP176_S56__X__spades_MRSA8186_S9_L001__c60__k20__class.fna	60.02036573216128	True	all_bins_kept	strain_madness	mixed
s3__SP178_S58__X__SP117_S95__c75__k2__genus	bins/strain_madness/mixed/s3__SP178_S58__X__SP117_S95__c75__k2__genus.fna	75.03499107500373	True	all_bins_kept	strain_madness	mixed
s3__SP178_S58__X__SP181_S61__c90__k5__genus	bins/strain_madness/mixed/s3__SP178_S58__X__SP181_S61__c90__k5__genus.fna	90.91551193955203	True	all_bins_kept	strain_madness	mixed
s3__SP178_S58__X__SP21_S92__c75__k10__genus	bins/strain_madness/mixed/s3__SP178_S58__X__SP21_S92__c75__k10__genus.fna	75.05503790981106	True	all_bins_kept	strain_madness	mixed
s3__SP178_S58__X__SP21_S92__c75__k20__genus	bins/strain_madness/mixed/s3__SP178_S58__X__SP21_S92__c75__k20__genus.fna	77.14442705782577	True	all_bins_kept	strain_madness	mixed
s3__SP178_S58__X__spades_MRSA8602_S6_L001__c75__k15__class	bins/strain_madness/mixed/s3__SP178_S58__X__spades_MRSA8602_S6_L001__c75__k15__class.fna	76.3609385865735	True	all_bins_kept	strain_madness	mixed
s3__SP178_S58__X__spades_VRE3056_S20_L001__c90__k2__order	bins/strain_madness/mixed/s3__SP178_S58__X__spades_VRE3056_S20_L001__c90__k2__order.fna	90.27977798909473	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__MIKI-NS02__c75__k15__order	bins/strain_madness/mixed/s3__SP179_S59__X__MIKI-NS02__c75__k15__order.fna	75.32217661760305	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__SP181_S61__c90__k2__genus	bins/strain_madness/mixed/s3__SP179_S59__X__SP181_S61__c90__k2__genus.fna	90.00556660191361	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__SP21_S92__c75__k20__genus	bins/strain_madness/mixed/s3__SP179_S59__X__SP21_S92__c75__k20__genus.fna	75.07439610947904	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__SP38_S25__c75__k10__species	bins/strain_madness/mixed/s3__SP179_S59__X__SP38_S25__c75__k10__species.fna	75.16604487214926	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__spades_MRSA7231_S7_L001__c60__k2__class	bins/strain_madness/mixed/s3__SP179_S59__X__spades_MRSA7231_S7_L001__c60__k2__class.fna	60.06325337379923	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__spades_VRE3056_S20_L001__c60__k2__order	bins/strain_madness/mixed/s3__SP179_S59__X__spades_VRE3056_S20_L001__c60__k2__order.fna	60.68663653330334	True	all_bins_kept	strain_madness	mixed
s3__SP179_S59__X__spades_VRE3766_S8_L001__c75__k10__order	bins/strain_madness/mixed/s3__SP179_S59__X__spades_VRE3766_S8_L001__c75__k10__order.fna	75.2984899639124	True	all_bins_kept	strain_madness	mixed
s3__SP187_S66__X__SP88_S94__c60__k10__species	bins/strain_madness/mixed/s3__SP187_S66__X__SP88_S94__c60__k10__species.fna	60.00399204042273	True	all_bins_kept	strain_madness	mixed
s3__SP187_S66__X__spades_MRSA7286_S4_L001__c75__k2__class	bins/strain_madness/mixed/s3__SP187_S66__X__spades_MRSA7286_S4_L001__c75__k2__class.fna	75.87031075635383	True	all_bins_kept	strain_madness	mixed
s3__SP187_S66__X__spades_VRE2906_S11_L001__c90__k15__order	bins/strain_madness/mixed/s3__SP187_S66__X__spades_VRE2906_S11_L001__c90__k15__order.fna	90.186625337307	True	all_bins_kept	strain_madness	mixed
s3__SP187_S66__X__spades_VRE2943_S1_L001__c75__k10__order	bins/strain_madness/mixed/s3__SP187_S66__X__spades_VRE2943_S1_L001__c75__k10__order.fna	75.59576864134834	True	all_bins_kept	strain_madness	mixed
s3__SP187_S66__X__spades_VRE3021_S4_L001__c90__k10__order	bins/strain_madness/mixed/s3__SP187_S66__X__spades_VRE3021_S4_L001__c90__k10__order.fna	90.03061925633698	True	all_bins_kept	strain_madness	mixed
s3__SP21_S92__X__MIKI-NS09__c90__k20__order	bins/strain_madness/mixed/s3__SP21_S92__X__MIKI-NS09__c90__k20__order.fna	91.37919912506575	True	all_bins_kept	strain_madness	mixed
s3__SP21_S92__X__MIKI-NS10__c90__k5__order	bins/strain_madness/mixed/s3__SP21_S92__X__MIKI-NS10__c90__k5__order.fna	96.9197982869422	True	all_bins_kept	strain_madness	mixed
s3__SP21_S92__X__MIKI-NS12__c90__k2__family	bins/strain_madness/mixed/s3__SP21_S92__X__MIKI-NS12__c90__k2__family.fna	98.39287648241402	True	all_bins_kept	strain_madness	mixed
s3__SP21_S92__X__spades_MRSA7119_S2_L001__c90__k15__class	bins/strain_madness/mixed/s3__SP21_S92__X__spades_MRSA7119_S2_L001__c90__k15__class.fna	92.249753954337	True	all_bins_kept	strain_madness	mixed
s3__SP21_S92__X__spades_MRSA8007_S12_L001__c75__k15__class	bins/strain_madness/mixed/s3__SP21_S92__X__spades_MRSA8007_S12_L001__c75__k15__class.fna	80.16158823289206	True	all_bins_kept	strain_madness	mixed
s3__SP23_S93__X__SP106_S85__c75__k5__species	bins/strain_madness/mixed/s3__SP23_S93__X__SP106_S85__c75__k5__species.fna	75.11448922880213	True	all_bins_kept	strain_madness	mixed
s3__SP31_S18__X__MIKI-NS02__c75__k2__order	bins/strain_madness/mixed/s3__SP31_S18__X__MIKI-NS02__c75__k2__order.fna	75.51773588290129	True	all_bins_kept	strain_madness	mixed
s3__SP31_S18__X__MIKI-NS10__c60__k5__order	bins/strain_madness/mixed/s3__SP31_S18__X__MIKI-NS10__c60__k5__order.fna	60.5272724323592	True	all_bins_kept	strain_madness	mixed
s3__SP31_S18__X__SP135_S16__c90__k15__species	bins/strain_madness/mixed/s3__SP31_S18__X__SP135_S16__c90__k15__species.fna	90.21127345137218	True	all_bins_kept	strain_madness	mixed
s3__SP31_S18__X__SP21_S92__c60__k15__genus	bins/strain_madness/mixed/s3__SP31_S18__X__SP21_S92__c60__k15__genus.fna	60.06251472941293	True	all_bins_kept	strain_madness	mixed
