set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	criterion	threshold	pass_rule	n_true_pass	n_true_fail	n_pred_pass	n_pred_fail	n_false_pass	n_false_fail	npv_pass	accuracy	balanced_accuracy	n_ties_true_at_tau	n_ties_pred_at_tau	false_pass_rate	false_pass_rate_ci_lo	false_pass_rate_ci_hi	false_fail_rate	false_fail_rate_ci_lo	false_fail_rate_ci_hi	sensitivity	sensitivity_ci_lo	sensitivity_ci_hi	specificity	specificity_ci_lo	specificity_ci_hi	ppv_fail	ppv_fail_ci_lo	ppv_fail_ci_hi	npv_pass_ci_lo	npv_pass_ci_hi	accuracy_ci_lo	accuracy_ci_hi	balanced_accuracy_ci_lo	balanced_accuracy_ci_hi	boot_clustered	boot_n_clusters
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	5.0	contamination < 5%	60	940	81	919	25	4	0.691358024691358	0.971	0.9533687943262412	0	0	0.026595744680851	0.0169128727415606	0.0366007214538298	0.0666666666666666	0.0147058823529411	0.1343355338691159	0.973404255319149	0.96339927854617	0.9830871272584394	0.9333333333333332	0.865664466130884	0.9852941176470588	0.9956474428726876	0.9911894273127754	0.9989212804095524	0.5930124892334195	0.787900128040973	0.96	0.981	0.919717668609786	0.9808575155426807	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	5.0	contamination < 5%	60	940	75	925	20	5	0.7333333333333333	0.975	0.9476950354609928	0	0	0.0212765957446808	0.0118149354840196	0.0308518852106133	0.0833333333333333	0.0188679245283018	0.16	0.9787234042553192	0.9691481147893868	0.9881850645159804	0.9166666666666666	0.84	0.981132075471698	0.9945945945945946	0.9892813107642788	0.9989165763813652	0.6301369863013698	0.8358556056924676	0.965	0.985	0.9086937316707212	0.9799245331472768	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	5.0	contamination < 5%	60	940	66	934	13	7	0.803030303030303	0.98	0.9347517730496452	0	0	0.0138297872340425	0.0072948823342805	0.021577310514819	0.1166666666666666	0.0407959183673469	0.2000781249999995	0.9861702127659574	0.9784226894851809	0.9927051176657194	0.8833333333333333	0.7999218750000002	0.9592040816326528	0.992505353319058	0.9869689060210802	0.9978448855833116	0.703125	0.8947368421052632	0.971	0.988	0.892334194659776	0.9732903536605264	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	5.0	contamination < 5%	60	940	518	482	458	0	0.1158301158301158	0.542	0.7563829787234042	0	3	0.4872340425531914	0.4548362190387852	0.519703917582136	0.0	0.0	0.0	0.5127659574468085	0.480296082417864	0.5451637809612148	1.0	1.0	1.0	1.0	1.0	1.0	0.0895238095238095	0.1450747267329404	0.5109750000000001	0.573	0.7401480412089321	0.7725818904806073	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	5.0	contamination < 5%	60	940	132	868	110	38	0.1666666666666666	0.852	0.624822695035461	0	1	0.1170212765957446	0.0967021545885347	0.1370918500011305	0.6333333333333333	0.5084745762711864	0.75	0.8829787234042553	0.8629081499988694	0.9032978454114652	0.3666666666666666	0.25	0.4915254237288136	0.956221198156682	0.9422632794457276	0.969285019737887	0.1056910569105691	0.2335966012773721	0.83	0.874	0.5650810135325575	0.6883938360616947	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	5.0	contamination < 5%	60	940	697	303	637	0	0.0860832137733142	0.363	0.6611702127659574	0	0	0.6776595744680851	0.6478193944429059	0.7066968031129897	0.0	0.0	0.0	0.3223404255319149	0.2933031968870103	0.3521806055570941	1.0	1.0	1.0	1.0	1.0	1.0	0.0660919540229885	0.1084720866058161	0.334	0.392	0.6466515984435052	0.676090302778547	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	10.0	contamination < 10%	117	883	137	863	24	4	0.8248175182481752	0.972	0.969315948930898	0	0	0.0271800679501698	0.0170454545454545	0.0383357953885301	0.0341880341880341	0.008	0.0695652173913043	0.97281993204983	0.9616642046114698	0.9829545454545454	0.9658119658119658	0.9304347826086956	0.992	0.9953650057937428	0.9906432748538012	0.9988545246277204	0.7586206896551724	0.8869565217391304	0.961	0.981	0.95101429023287	0.9841617903768118	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	10.0	contamination < 10%	117	883	132	868	20	5	0.8484848484848485	0.975	0.967307450319908	0	0	0.0226500566251415	0.0134374741652073	0.0329554827283069	0.0427350427350427	0.0091743119266055	0.0818219076005961	0.9773499433748584	0.967044517271693	0.9865625258347924	0.9572649572649572	0.918178092399404	0.9908256880733946	0.9942396313364056	0.9885189437428245	0.9988425925925926	0.7863231552162849	0.9097744360902256	0.965	0.984	0.947737705336756	0.9843076572284456	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	10.0	contamination < 10%	117	883	129	871	16	4	0.875968992248062	0.98	0.9738459602559264	0	0	0.0181200453001132	0.0092373431530102	0.0278730181888921	0.0341880341880341	0.0078724778543307	0.0714285714285714	0.9818799546998868	0.9721269818111078	0.9907626568469896	0.9658119658119658	0.9285714285714286	0.9921275221456692	0.9954075774971296	0.9905809341950648	0.998868778280543	0.814502063015754	0.9318220470006184	0.971	0.988	0.9540420633176058	0.9890424824367814	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	10.0	contamination < 10%	117	883	846	154	729	0	0.1382978723404255	0.271	0.587202718006795	0	0	0.82559456398641	0.8004404903712528	0.8498293515358362	0.0	0.0	0.0	0.17440543601359	0.1501706484641638	0.1995595096287472	1.0	1.0	1.0	1.0	1.0	1.0	0.1160252425214224	0.1614907209006209	0.245	0.297	0.5750853242320819	0.5997797548143736	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	10.0	contamination < 10%	117	883	315	685	240	42	0.238095238095238	0.718	0.6846124807619711	0	1	0.2718006795016987	0.2434881087202718	0.3019085099959107	0.358974358974359	0.2777777777777778	0.4453823113403777	0.7281993204983013	0.6980914900040893	0.7565118912797282	0.6410256410256411	0.5546176886596224	0.7222222222222222	0.9386861313868612	0.920851578087548	0.9550072568940492	0.1929781561747506	0.2852351743866211	0.69	0.745	0.6391307465352584	0.7278610794670084	False	1000
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	10.0	contamination < 10%	117	883	948	52	831	0	0.1234177215189873	0.169	0.529445073612684	0	0	0.941109852774632	0.9253709898781952	0.9554520507796816	0.0	0.0	0.0	0.058890147225368	0.0445479492203183	0.0746290101218047	1.0	1.0	1.0	1.0	1.0	1.0	0.1035209485889834	0.1442110323886639	0.147	0.192	0.5222739746101591	0.5373145050609024	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	991	9	0	9	1.0	0.991		0	0				0.009	0.004	0.015				0.991	0.985	0.996	0.0	0.0	0.0	1.0	1.0	0.985	0.996			False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	958	42	0	42	1.0	0.958		0	0				0.042	0.029	0.055				0.958	0.945	0.971	0.0	0.0	0.0	1.0	1.0	0.945	0.971			False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	completeness	50.0	completeness >= 50%	1000	0	974	26	0	26	1.0	0.974		0	0				0.026	0.017	0.036				0.974	0.964	0.983	0.0	0.0	0.0	1.0	1.0	0.964	0.983			False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	238	762	36	35	0.8487394957983193	0.929	0.9025692497414712	0	0	0.0471821756225425	0.0322986996749187	0.0628432309906967	0.1476793248945147	0.1031356454127292	0.1938359220720036	0.9528178243774574	0.9371567690093032	0.9677013003250812	0.8523206751054853	0.8061640779279964	0.8968643545872708	0.9540682414698164	0.9385001331641916	0.9691119691119692	0.8022792796557054	0.8938071157666606	0.913	0.945	0.8782841178248888	0.9263287187734698	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	249	751	46	34	0.8152610441767069	0.92	0.8981258744352462	0	0	0.0602883355176933	0.0438141910635717	0.0772299864887687	0.1434599156118143	0.0999900398406374	0.1894295331817535	0.9397116644823068	0.9227700135112312	0.9561858089364283	0.8565400843881856	0.8105704668182464	0.9000099601593625	0.9547270306258322	0.9397529634667704	0.9695713681968868	0.767709668558872	0.8630717227016709	0.903	0.937	0.8742859397121185	0.9222363425582388	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	221	779	16	32	0.9276018099547512	0.952	0.9220045235606726	0	0	0.0209698558322411	0.0118106366291369	0.0320866353112986	0.1350210970464135	0.092	0.1795976548514142	0.9790301441677588	0.9679133646887011	0.988189363370863	0.8649789029535865	0.8204023451485857	0.908	0.9589216944801028	0.945167186578135	0.9727626459143968	0.8903508771929824	0.958905865823674	0.939	0.965	0.899413446551301	0.9444769791476272	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	457	543	230	10	0.4967177242888402	0.76	0.8281821147922646	0	1	0.3014416775884665	0.2684471675371635	0.3359482290940092	0.0421940928270042	0.018018018018018	0.0691056910569105	0.6985583224115334	0.6640517709059909	0.7315528324628365	0.9578059071729956	0.9308943089430894	0.981981981981982	0.98158379373849	0.9692015012230728	0.9923961573914046	0.4503143833393278	0.5417582469412974	0.733	0.786	0.806070533987576	0.8491005883188509	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	267	733	78	48	0.7078651685393258	0.874	0.8476201536241021	0	0	0.1022280471821756	0.0814717477003942	0.1248381474103585	0.2025316455696202	0.1522542584778871	0.2543103448275862	0.8977719528178244	0.8751618525896414	0.9185282522996058	0.7974683544303798	0.7456896551724138	0.8477457415221128	0.9345156889495224	0.9165544627190764	0.952766812865497	0.6521658615136876	0.7617405294514388	0.853	0.895	0.819115056190145	0.8754256312377134	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	completeness	90.0	completeness >= 90%	237	763	356	644	155	36	0.5646067415730337	0.809	0.8224778937239743	0	0	0.2031454783748361	0.1734546512086101	0.2316829836070073	0.1518987341772152	0.1061946902654867	0.1982388348777153	0.7968545216251638	0.7683170163929928	0.8265453487913899	0.8481012658227848	0.8017611651222847	0.8938053097345132	0.9440993788819876	0.9260434969744538	0.9615445859872612	0.5129540095743921	0.6158298912785453	0.7849750000000001	0.8340249999999998	0.7947474632925448	0.8499687913971979	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	5.0	contamination < 5%	54	946	60	940	13	7	0.7833333333333333	0.98	0.9283141492443818	0	0	0.0137420718816067	0.0073375262054507	0.0222463524722756	0.1296296296296296	0.0476190476190476	0.2280701754385964	0.9862579281183932	0.9777536475277244	0.9926624737945492	0.8703703703703703	0.7719298245614035	0.9523809523809524	0.9925531914893616	0.9863577898050476	0.9968523751097836	0.6727194357366771	0.8813808574277167	0.971	0.988	0.8798620060408046	0.9693699978919426	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	5.0	contamination < 5%	54	946	58	942	13	9	0.7758620689655172	0.978	0.9097956307258632	0	0	0.0137420718816067	0.0073604796808313	0.0221285563751317	0.1666666666666666	0.0666666666666666	0.2666666666666666	0.9862579281183932	0.9778714436248684	0.9926395203191688	0.8333333333333334	0.7333333333333333	0.9333333333333332	0.9904458598726116	0.9840760100719522	0.9967571058679778	0.66	0.873015873015873	0.968	0.986	0.8602386850953555	0.9606707108093184	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	5.0	contamination < 5%	54	946	65	935	16	5	0.7538461538461538	0.979	0.9452470440842534	0	0	0.0169133192389006	0.0094436140093844	0.0253438587639614	0.0925925925925925	0.0222222222222222	0.1777777777777777	0.9830866807610994	0.9746561412360386	0.9905563859906156	0.9074074074074074	0.8222222222222222	0.9777777777777776	0.9946524064171124	0.9893955461293744	0.998924760056824	0.6451612903225806	0.859375	0.969975	0.987	0.902739325338985	0.9799918949909806	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	5.0	contamination < 5%	54	946	342	658	289	1	0.1549707602339181	0.71	0.8379923263644193	0	1	0.3054968287526427	0.2763585770405936	0.336516606325061	0.0185185185185185	0.0	0.0612244897959183	0.6945031712473573	0.6634833936749388	0.7236414229594064	0.9814814814814816	0.9387755102040816	1.0	0.9984802431610942	0.9953486566517404	1.0	0.1157886275173464	0.1938507462686566	0.68	0.7370249999999998	0.8122467646627917	0.8577487382840663	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	5.0	contamination < 5%	54	946	121	879	74	7	0.3884297520661157	0.919	0.8960731344452275	0	0	0.0782241014799154	0.0628240259053808	0.0963023201585635	0.1296296296296296	0.0483870967741935	0.2222222222222222	0.9217758985200846	0.9036976798414365	0.9371759740946192	0.8703703703703703	0.7777777777777778	0.9516129032258064	0.9920364050056882	0.9861902278003192	0.9976718465006036	0.3	0.4741531696273074	0.901	0.935	0.8476611449283731	0.9368176585594392	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	5.0	contamination < 5%	54	946	573	427	519	0	0.094240837696335	0.481	0.7256871035940804	0	0	0.5486257928118393	0.5173858087377382	0.5808150723793166	0.0	0.0	0.0	0.4513742071881607	0.4191849276206833	0.4826141912622618	1.0	1.0	1.0	1.0	1.0	1.0	0.0704414198531186	0.1180441376241334	0.449	0.511	0.7095924638103416	0.7413070956311308	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	1000	False	contamination	10.0	contamination < 10%	114	886	118	882	13	9	0.8898305084745762	0.978	0.9531899726743496	0	0	0.0146726862302483	0.0068415051311288	0.0227034147880204	0.0789473684210526	0.0325137686860739	0.1315952588081773	0.9853273137697516	0.9772965852119796	0.9931584948688712	0.9210526315789472	0.8684047411918226	0.967486231313926	0.9897959183673468	0.98305036812639	0.9955257270693512	0.8317757009345794	0.9462413594470046	0.969	0.987	0.9267311412059148	0.976784916372318	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	1000	False	contamination	10.0	contamination < 10%	114	886	113	887	9	10	0.9203539823008848	0.981	0.951061344105184	0	0	0.010158013544018	0.0044294341146454	0.016874319180757	0.087719298245614	0.0384615384615384	0.144	0.989841986455982	0.9831256808192428	0.9955705658853544	0.912280701754386	0.856	0.9615384615384616	0.9887260428410372	0.9812558553180604	0.9954236021859294	0.8666517857142858	0.9666666666666668	0.972	0.989	0.9234901353050275	0.9757623654498656	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	1000	False	contamination	10.0	contamination < 10%	114	886	117	883	10	7	0.9145299145299144	0.983	0.9636549047562472	0	0	0.0112866817155756	0.0046452236611548	0.0184778939359028	0.0614035087719298	0.0188679245283018	0.1067979693174238	0.9887133182844244	0.9815221060640972	0.9953547763388452	0.9385964912280702	0.8932020306825762	0.981132075471698	0.9920724801812004	0.9854419212208558	0.9977220956719818	0.8608695652173913	0.9604018866453574	0.975	0.9900249999999998	0.9402832299185344	0.9848911024909952	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	competitor	1000	1000	False	contamination	10.0	contamination < 10%	114	886	594	406	480	0	0.1919191919191919	0.52	0.7291196388261851	0	0	0.5417607223476298	0.5090492630460762	0.5754875480323651	0.0	0.0	0.0	0.4582392776523702	0.4245124519676347	0.4909507369539237	1.0	1.0	1.0	1.0	1.0	1.0	0.1597970620071995	0.2254253904951811	0.488	0.551	0.7122562259838173	0.7454753684769619	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	competitor	1000	1000	False	contamination	10.0	contamination < 10%	114	886	194	806	87	7	0.5515463917525774	0.906	0.9202011801512812	0	0	0.0981941309255079	0.0793825799338478	0.119132080139467	0.0614035087719298	0.0232558139534883	0.107849761526232	0.901805869074492	0.8808679198605329	0.920617420066152	0.9385964912280702	0.892150238473768	0.9767441860465116	0.9913151364764268	0.9846703744901742	0.9963681485341866	0.479157196969697	0.6224636713324072	0.886	0.923	0.8948886385881065	0.9422518095420928	False	1000
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	competitor	1000	1000	False	contamination	10.0	contamination < 10%	114	886	843	157	729	0	0.1352313167259786	0.271	0.5886004514672686	0	0	0.8227990970654627	0.7968397291196389	0.8483179930081657	0.0	0.0	0.0	0.1772009029345372	0.1516820069918342	0.2031602708803611	1.0	1.0	1.0	1.0	1.0	1.0	0.1120252133872417	0.1594886773102722	0.244	0.299	0.5758410034959172	0.6015801354401806	False	1000
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	1000	0	0	0	1.0	1.0		0	0				0.0	0.0	0.0				1.0	1.0	1.0				1.0	1.0	1.0	1.0			True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	995	5	0	5	1.0	0.995		0	0				0.005	0.001002004008016	0.0100608692477445				0.995	0.9899391307522556	0.998997995991984	0.0	0.0	0.0	1.0	1.0	0.9899391307522556	0.998997995991984			True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	989	11	0	11	1.0	0.989		0	0				0.011	0.0050251256281407	0.0178407749735481				0.989	0.9821592250264518	0.9949748743718592	0.0	0.0	0.0	1.0	1.0	0.9821592250264518	0.9949748743718592			True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	completeness	50.0	completeness >= 50%	1000	0	994	6	0	6	1.0	0.994		0	0				0.006	0.0019588638589618	0.0118811881188118				0.994	0.988118811881188	0.9980411361410382	0.0	0.0	0.0	1.0	1.0	0.988118811881188	0.9980411361410382			True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	completeness	90.0	completeness >= 90%	352	648	339	661	49	62	0.855457227138643	0.889	0.8741231762065096	0	0	0.0756172839506172	0.0547494236670924	0.0971179211152468	0.1761363636363636	0.1306788676827623	0.219375	0.9243827160493828	0.9028820788847532	0.9452505763329074	0.8238636363636364	0.780625	0.8693211323172376	0.9062027231467472	0.8819833427442123	0.9299084979871692	0.817629179331307	0.8924442467893093	0.8676463100515155	0.9109119354769304	0.8496627376331104	0.8994106672066234	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	completeness	90.0	completeness >= 90%	352	648	355	645	56	53	0.8422535211267606	0.891	0.8815060325476992	0	0	0.0864197530864197	0.0638289388849299	0.1095679012345679	0.1505681818181818	0.111412875270814	0.1902049940360622	0.9135802469135802	0.8904320987654321	0.93617106111507	0.8494318181818182	0.8097950059639377	0.888587124729186	0.9178294573643412	0.8953064760532591	0.9395770392749244	0.8028414245921209	0.8810302424611106	0.8706688019415743	0.9113805992340082	0.8581791938009694	0.9052185563516508	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1000	785	True	completeness	90.0	completeness >= 90%	352	648	332	668	15	35	0.9548192771084336	0.95	0.9387100168350168	0	0	0.0231481481481481	0.0125382053291536	0.0359951506321103	0.0994318181818181	0.0688679580383149	0.1319648093841642	0.976851851851852	0.9640048493678895	0.9874617946708464	0.9005681818181818	0.8680351906158358	0.9311320419616852	0.9476047904191616	0.9296630363126958	0.9638022678951098	0.9314271708683473	0.975905423495785	0.9352287788353602	0.9631115865550758	0.920946798959345	0.9549128522210112	True	785
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	785	True	completeness	90.0	completeness >= 90%	352	648	584	416	243	11	0.583904109589041	0.746	0.796875	0	0	0.375	0.3373295679111843	0.4127750920641441	0.03125	0.0144081867567657	0.0480268531754135	0.625	0.5872249079358559	0.6626704320888157	0.96875	0.9519731468245866	0.9855918132432344	0.9735576923076924	0.9594223427940226	0.987503094059406	0.5413722248464808	0.6217232082137204	0.7178452351892209	0.7721053013783858	0.7767081030682972	0.8170675143977858	True	785
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	completeness	90.0	completeness >= 90%	352	648	425	575	93	20	0.7811764705882352	0.887	0.8998316498316499	0	0	0.1435185185185185	0.1163522012578616	0.1706199416697047	0.0568181818181818	0.034881193124368	0.0828406593406593	0.8564814814814815	0.8293800583302953	0.8836477987421384	0.9431818181818182	0.9171593406593408	0.965118806875632	0.9652173913043478	0.9498189874101692	0.978762719437318	0.7435292593721426	0.8224603262781697	0.8672819323347493	0.9061601238945068	0.880894337649613	0.9178554083132344	True	785
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	completeness	90.0	completeness >= 90%	352	648	566	434	231	17	0.5918727915194346	0.752	0.797611531986532	0	0	0.3564814814814814	0.3186102376179216	0.393764928666391	0.0482954545454545	0.0268616856370964	0.0710231153750621	0.6435185185185185	0.6062350713336089	0.6813897623820784	0.9517045454545454	0.928976884624938	0.9731383143629035	0.9608294930875576	0.941834451901566	0.97815797804981	0.5499911347517731	0.6326977917016886	0.7247690804269447	0.7797623516373516	0.7760512777381432	0.819229276415148	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	785	True	contamination	5.0	contamination < 5%	252	748	257	743	14	9	0.9455252918287936	0.977	0.9727845683728036	0	0	0.0187165775401069	0.0101920351473923	0.0283793384047105	0.0357142857142857	0.0150929209816995	0.0614803748104282	0.9812834224598932	0.9716206615952896	0.9898079648526076	0.9642857142857144	0.9385196251895718	0.9849070790183004	0.9878869448183042	0.9791121806293956	0.9946949602122016	0.9176449504532996	0.9708055739880558	0.9677736088100576	0.9851928626085736	0.9596879295455502	0.9843826769596123	True	785
set_E	Set E (realistic mixture)	current	primary	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	1000	785	True	contamination	5.0	contamination < 5%	252	748	246	754	8	14	0.967479674796748	0.978	0.9668746286393344	0	0	0.0106951871657754	0.0040053404539385	0.018397451414344	0.0555555555555555	0.0288065843621399	0.0851083530338849	0.9893048128342246	0.981602548585656	0.9959946595460614	0.9444444444444444	0.914891646966115	0.97119341563786	0.9814323607427056	0.9713496354527766	0.990541495398494	0.9434782608695652	0.9876543209876544	0.9684630832088478	0.986316093053537	0.95182171151668	0.9805247726958576	True	785
